inchikey	smiles	chembl_id	name
JCINBYQJBYJGDM-UHFFFAOYSA-N	CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21	CHEMBL3545215	BMS-911543
CXJCGSPAPOTTSF-VURMDHGXSA-N	CCOC(=O)c1c(/C(C#N)=C\N)c2ccc(Cl)c(Cl)c2n1C	CHEMBL1236620	KH-CB19
REVJNSVNICWODC-KIDMSAQOSA-N	CN(C)[C@H]1CN(C2CCc3cccc(F)c32)C[C@@H]1c1ccc(N2CCN(S(C)(=O)=O)CC2)cc1	CHEMBL4104741	A-395
LQHDIGAYVSAVRJ-UHFFFAOYSA-N	COc1nnc2ccc(N(C)CCOc3ccc(C4CCN(c5ccc6nnc(OC)n6n5)CC4)cc3)nn12		biBET
BDYDINKSILYBOL-WMZHIEFXSA-N	COc1cc(C(=O)N2CC[C@@H](O)[C@@H](N)C2)cc2nc(-c3cc4ccccc4n3CC3CC3)n(C)c12	CHEMBL4539512	GSK484
PTAMRJLIOCHJMQ-PYNGZGNASA-N	Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCNC(=O)C[C@@H]2N=C(c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc32)C(C)(C)C)cc1	CHEMBL4226570	MZ1
HTFNVAVTYILUCF-UHFFFAOYSA-N	CCOc1cc(C(=O)N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N(S(C)(=O)=O)c1ccccc1C(=O)N2C	CHEMBL4541479	AX15836
NWGMIELHSCQGOG-ZDUSSCGKSA-N	C[C@H]1Cn2c(nnc2C(C)(F)F)CN1C(=O)c1cccc(C(F)(F)c2n[nH]c(=O)c3ccccc23)c1	CHEMBL3740897	AZ0108
DRSZMILOMUPIBJ-UHFFFAOYSA-N	CNc1nc(NCc2ccc(NS(C)(=O)=O)cc2Cl)cc(-c2ccccn2)n1	CHEMBL3342358	TC-G-1008
NGEBYTLALFOQKI-HDJSIYSDSA-N	O=C(O)C[C@H]1CC[C@H](c2ccc(NC(=O)c3nnc(Nc4ccc(F)c(F)c4)o3)cc2)CC1	CHEMBL2036730	AZD3988
BNYDDAAZMBUFRG-ZDUSSCGKSA-N	N[C@@H](CC(=O)Nc1ccc(Oc2cc(F)c(F)cc2Br)cc1)C(=O)O	CHEMBL1628669	WAY 213613
YDDXVAXDYKBWDX-UHFFFAOYSA-N	CN/C(=N\C#N)NCCSCc1csc(N=C(N)N)n1	CHEMBL269646	TIOTIDINE
SPDQRCUBFSRAFI-DOMZBBRYSA-N	C[C@@H]1COCCN1c1cc(=O)n2c(n1)N(Cc1cncc(Cl)c1)[C@H](C(F)(F)F)CC2	CHEMBL3622372	SAR405
JKMWZKPAXZBYEH-JWHWKPFMSA-N	NCc1ccc(OCCCc2sc(-c3ccc4c(c3)/C(=N/Nc3nc5ccccc5s3)CCC4)nc2C(=O)O)cc1	CHEMBL3342187	WEHI-539
RXPZOSHFGJWSLQ-UHFFFAOYSA-N	Oc1cccc(Nc2ccnc3[nH]c4ccccc4c23)c1	CHEMBL3133821	Tilfrinib
BXNMZRPTQFVRFA-QGZVFWFLSA-N	C[C@H](c1ccc(F)cc1)N(Cc1cccc(C(=O)O)c1)C(=O)c1cnc2ccccc2c1	CHEMBL3577885	PF-05105679
ZMQSLMZOWVGBSM-GXTWGEPZSA-N	CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2)nc2nc(N)sc12	CHEMBL2349310	KAND567
DRLCSJFKKILATL-YWCVFVGNSA-N	CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1	CHEMBL3125702	Navtemadlin
GCWIQUVXWZWCLE-INIZCTEOSA-N	Cc1noc2c1-c1ccccc1C(c1ccc(Cl)cc1)=N[C@H]2CC(N)=O	CHEMBL4303404	Pelabresib anhydrous
ZMNWFTYYYCSSTF-SOAUALDESA-N	COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C(C)=O)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C	CHEMBL197603	A-770041
GILNGUYOGYOZMP-MRXNPFEDSA-N	C[C@@H](Oc1cc(-n2cnc3ccc(OC4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1Cl	CHEMBL1794070	GSK579289A
LBVKEEFIPBQIMD-JTQLQIEISA-N	CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)ncc2Cl)n[nH]1	CHEMBL457614	AZD1332
XTEOJPUYZWEXFI-UHFFFAOYSA-N	CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(Cn2ccnc2)cc1	CHEMBL189568	Buloxibutid
DYLJVOXRWLXDIG-UHFFFAOYSA-N	COc1cccc(OC)c1-c1cc(C(=O)NC2(C(=O)O)C3CC4CC(C3)CC2C4)nn1-c1ccnc2cc(Cl)ccc12	CHEMBL506981	meclinertant
WLJNZVDCPSBLRP-UHFFFAOYSA-N	O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O	CHEMBL177880	PAMOIC ACID
BYYQYXVAWXAYQC-IBGZPJMESA-N	CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1	CHEMBL22870	L-732138
QTNUWEKKZHSUQO-UHFFFAOYSA-N	O=C(O)c1ccc(-c2cc3cccnc3c(-c3cccc([N+](=O)[O-])c3)n2)cc1	CHEMBL74078	PD004582
CXAGHAZMQSCAKJ-WAHHBDPQSA-N	CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN2C(=O)CC[C@H](NC(=O)c3nccc4ccccc34)C(=O)N12	CHEMBL437526	PRALNACASAN
YDPMMWAOCCOULO-JBRSBNLGSA-N	CO[C@H]1CNC[C@@H](OCC2CCC(F)(F)CC2)[C@@H]1Nc1ncc(-c2cncc(C)c2)c2cc(C)c(=O)[nH]c12	CHEMBL4206758	GSK8814
OINGHOPGNMYCAB-INIZCTEOSA-N	CC(C)NC(=O)N1CC[C@H](NC2=Nc3cc(F)ccc3N(CC(F)F)c3ccc(Cl)cc32)C1	CHEMBL3609372	NVS-PAK1-1
OFWWWKWUCDUISA-UHFFFAOYSA-N	Cc1cc2c(cc1N1C(=O)c3cccc4c(CCCO)ccc(c34)C1=O)n(C)c(=O)n2C	CHEMBL4086276	BAY-299
CDQRIIUMNLMHRH-UHFFFAOYSA-N	COc1cccc(CNC(=O)c2nc3scc(COCc4ccc(C(=O)O)cc4)c3c(=O)[nH]2)c1	CHEMBL3337894	T-26c
VUIITYLFSAXKIQ-UHFFFAOYSA-N	CNCCN1CCC(c2cc(CN(C)C(=O)c3cccc(Oc4ccccc4)c3)ccn2)CC1	CHEMBL4559961	TP-064
WWOOWAHTEXIWBO-QFRSUPTLSA-N	Nc1ncnc2c1ccn2[C@@H]1O[C@H]([C@H](O)c2ccccc2)[C@@H](O)[C@H]1O	CHEMBL4168754	LLY-283
RHFIAUKMKYHHFA-UHFFFAOYSA-N	N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)cc(N3CCC(F)(F)C3)n2)c1	CHEMBL3393333	GNE-3511
HPODOLXTMDHLLC-QGZVFWFLSA-N	COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(CC(F)(F)F)CC2)c2ccccc12	CHEMBL4297463	CPI-1205
JFOAJUGFHDCBJJ-UHFFFAOYSA-N	CCc1cccc(CC)c1NC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC(F)(F)F)nc1-2	CHEMBL1236095	NMS-P715
VSWYSDPXUHVQCG-DTQAZKPQSA-N	Cc1c(P(=S)(c2ccccc2)c2ccccc2)[n+]2ccccc2n1C/C=C/c1ccccc1	CHEMBL1622930	ML154
NCDZABJPWMBMIQ-INIZCTEOSA-N	CCCSc1nc(N2CCC[C@@H](CC(=O)O)C2)ccc1C(=O)NC1CCCCC1	CHEMBL2153191	AZD-4017
XNULRSOGWPFPBL-REWPJTCUSA-N	N#Cc1ccc(N2N=C3c4ccc(C(=O)O)cc4CC[C@@H]3[C@@H]2C2CCCC2)cc1Cl	CHEMBL1215331	PF-03882845
ZKIQFLSGMMYCGS-SANMLTNESA-N	N[C@@H](CC(=O)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1)C(=O)N1Cc2ccccc2C1	CHEMBL1814633	cpd 1
WVAKRQOMAINQPU-UHFFFAOYSA-N	CCC(C)(C)Cc1cnc(CCc2ccc(-c3ccccn3)cc2)[nH]1	CHEMBL1091720	AK120413
JOFQERPJMGKMMX-QGZVFWFLSA-N	CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccnc4ccccc34)sc21	CHEMBL205742	AR-C141990
IENLGMOXAQMNEH-CYBMUJFWSA-N	COc1cc(Nc2cnc(C#N)c(O[C@H](C)CN(C)C)n2)ncc1-c1cnn(C)c1	CHEMBL2203843	CCT244747
VOVZXURTCKPRDQ-CQSZACIVSA-N	O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccn[nH]2)c1	CHEMBL4208229	asciminib
PAOANWZGLPPROA-RQXXJAGISA-N	CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)[C@H](O)[C@@H]1O	CHEMBL331372	CGS 21680
ASXGJMSKWNBENU-UHFFFAOYSA-N	CCCN(CCC)C1CCc2cccc(O)c2C1	CHEMBL56	DPAT
ILOIOIGZFHGSMS-UHFFFAOYSA-N	O=C(CCCCCCc1ccccc1)c1ncc(-c2ccccn2)o1	CHEMBL177577	OL-135
OGJGQVFWEPNYSB-UHFFFAOYSA-N	Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1	CHEMBL267014	L-745870
FOBFICSYUINKAA-XMMPIXPASA-N	CCCCC1(CCCC)N[C@@H](c2ncc(-c3ccccc3)[nH]2)Cc2c1[nH]c1ccccc21	CHEMBL2069499	BN-81644
RZJAODYQRFMAKN-WVSUBDOOSA-N	O=C(/N=N/Nc1nc(NC2CCCC2)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1)Nc1ccccc1	CHEMBL2113457	TCPA
MCIACXAZCBVDEE-CUUWFGFTSA-N	CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1	CHEMBL1770248	ERTUGLIFLOZIN
AGVNHDNTFYHZNL-QGZVFWFLSA-N	Cc1cccc(S(=O)(=O)N(C)[C@H](C)CCN2CCC(C)CC2)c1	CHEMBL12264	SB-258719
BYVRLIUFCGUMSP-XYFQYJLHSA-N	CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@](C)(Cc1ccccc1)C(=O)NCCCCCCCNC(N)=O	CHEMBL444832	PD157672
AJBBEYXFRYFVNM-UHFFFAOYSA-N	CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C#N)cc4)cc3)nc2n(CCC)c1=O	CHEMBL273807	MRS 1754
MSTXJJGAXXJCBY-UHFFFAOYSA-N	O=C(NCCN1CCC2(CC1)C(=O)NCN2c1cccc(F)c1)c1ccc2ccccc2c1	CHEMBL1254577	VU0364739
AHFLGPTXSIRAQK-UHFFFAOYSA-N	CC(C)(C)c1ccccc1Oc1ncccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1	CHEMBL2333770	BPTU
DNHPDWGIXIMXSA-CXNSMIOJSA-N	CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1	CHEMBL3304485	TENAPANOR
NYNZQNWKBKUAII-KBXCAEBGSA-N	O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1	CHEMBL3889654	larotrectinib
PGKXDIMONUAMFR-AREMUKBSSA-N	CC(=O)NC1(c2ccccc2)CCN(CC[C@H](CN(C)C(=O)c2ccccc2)c2ccc(Cl)c(Cl)c2)CC1	CHEMBL308148	SAREDUTANT
MPMKMQHJHDHPBE-RUZDIDTESA-N	C[C@]1(C(=O)N(CCCC(=O)O)Cc2cccc(Cl)c2)CCN1C(=O)c1csc2ccccc12	CHEMBL3353541	GLPG-0974
CDOOFZZILLRUQH-GDLZYMKVSA-N	Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(Nc2ccc([C@@H]3C(=O)N(C)CCN3C)cc2)n1	CHEMBL2057915	GDC-0834
YNVKFHIWFDRVNY-UHFFFAOYSA-N	Oc1cccc(CCN(CCc2ccccc2)CC2CCC2)c1	CHEMBL2180639	HS665
TVMJSGGZULFVCZ-XMMPIXPASA-N	NC(=O)NCc1ccc(CNC(=O)[C@@H](CCCN=C(N)N)NC(=O)C(c2ccccc2)c2ccccc2)cc1	CHEMBL1774204	BIBO3304
LQEHCKYYIXQEBM-FUKIBTTHSA-N	CCCOc1ccc([C@H]2[C@H](C(=O)O)[C@@H](c3ccc4c(c3)OCO4)CN2CC(=O)Nc2c(CC)cccc2CC)cc1	CHEMBL332794	A-192621
RMCSKUADBRROSI-UHFFFAOYSA-N	Cc1ccc2c(OCCN3CCN(Cc4cccc5cccnc45)CC3)cccc2n1	CHEMBL425190	SB-714786
YJPWVCIGSHWNON-UHFFFAOYSA-N	O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2	CHEMBL300780	NGB2904
CMJJZRAAQMUAFH-INIZCTEOSA-N	Cc1cn(-c2cc(NC(=O)c3ccc4c(c3)CN(c3cncnc3)C[C@@H]4C)cc(C(F)(F)F)c2)cn1	CHEMBL4553037	D2202-1
ALGHKWSXJUQNJJ-UHFFFAOYSA-N	CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(O)c1	CHEMBL561339	ADL-5747
FOECKIWHCOYYFL-UHFFFAOYSA-N	O=C(O)c1cc(-c2ccc(C3CCNCC3)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2c1	CHEMBL1800685	PPTN
GMZCYCKIXQZORP-UHFFFAOYSA-N	COc1cc(-c2cn[nH]c2)ccc1C(=O)Nc1ccc2c(c1)CCNCC2	CHEMBL3355059	JNJ-47117096
RSJAXPUYVJKAAA-JPGJPTAESA-N	NC(N)=NCCC[C@H](NC(=O)CC1(CC(=O)N2CCN(C3c4ccccc4NC(=O)c4ccccc43)CC2)CCCC1)C(=O)NCCn1c(=O)n(-c2ccccc2)n(-c2ccccc2)c1=O	CHEMBL540989	BIIE0246
XNHZXMPLVSJQFK-UHFFFAOYSA-O	Cc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc(C[N+](C)(C)C4CCOCC4)cc2)CCC3)cc1	CHEMBL1178786	E-921
FWYVRZOREBYLCY-UHFFFAOYSA-N	Cc1nnc2n1-c1sc3c(c1C(c1ccccc1Cl)=NC2)CC(C(=O)N1CCOCC1)C3	CHEMBL325439	BEPAFANT
COOGVHJHSCBOQT-MRVPVSSYSA-N	CC(C)c1cc(N2CC[C@@H](N)C2)nc(N)n1	CHEMBL3236549	JNJ-39758979
KUWBXRGRMQZCSS-HSZRJFAPSA-N	NC(N)=NCCC[C@@H](NC(=O)C(c1ccccc1)c1ccccc1)C(=O)NCc1ccc(O)cc1	CHEMBL332347	BIBP3226
OHRDCQFCAWLDBP-SBUREZEXSA-N	Cc1cccc2c1CC[C@H](CN1CCC(c3c(Cl)cccc3Cl)CC1)C[C@@H]2O	CHEMBL559569	SB-612111
FDORQEIHOKEJNX-HSZRJFAPSA-N	CN(CC[C@@H](Oc1ccc(-c2ccccc2)cc1)c1ccc(F)cc1)CC(=O)O	CHEMBL180966	Alx-5407
MMJPVSDTLGFIQW-UHFFFAOYSA-N	CCOC(=O)c1cc2cc(-c3cc(C(=O)NCc4ccc(C(=O)O)cc4)nn3C)ccc2[nH]1	CHEMBL1939876	BI-4394
MWKYMZXCGYXLPL-ZDUSSCGKSA-N	CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1	CHEMBL3643413	leniolisib
ZOPNBMMVVZRSGH-NRFANRHFSA-N	CC#C[C@@H](CC(=O)O)c1ccc(OCc2cccc(-c3ccc(C(F)(F)F)cc3)c2)cc1	CHEMBL1829173	AMG-837
FNHAFYQTHUKPIU-UHFFFAOYSA-N	O=C(c1ccc(-c2cccc(Cl)c2)cc1)N1C2CCC1CN(c1ncccn1)C2	CHEMBL3318586	CHEMBL3318586
WDERJSQJYIJOPD-UHFFFAOYSA-N	COc1cc(OC2CCN(C(C)=O)CC2)ccc1C(=O)N1CCC(N2C(=O)OCc3ccccc32)CC1	CHEMBL24781	L-371,257
PRQROPMIIGLWRP-BZSNNMDCSA-N	CSCC[C@H](NC=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O	CHEMBL267179	N-Formyl-Met-Leu-Phe
BASFYRLYJAZPPL-UONOGXRCSA-N	c1ccc([C@@H]2C[C@H]2NC2CCNCC2)cc1	CHEMBL4301645	GSK-LSD1
RZFJBSIAXYEPBX-UHFFFAOYSA-N	CCN(CC)S(=O)(=O)c1cc(Nc2nccc(-c3ccnc(-c4ccc(NC(=O)NC)cc4)c3)n2)ccc1Cl	CHEMBL2158866	SMG1i
GMPQGWXPDRNCBL-UHFFFAOYSA-N	COc1cc(-c2nn(CCN3CCC(N(C)C)CC3)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C	CHEMBL3824089	eCF506
AFJRYPJIKHMNGL-UHFFFAOYSA-N	FC(F)c1ncn2c1Cn1ncnc1-c1cc(Br)ccc1-2	CHEMBL1080588	RO4938581
BWYBBMQLUKXECQ-GIVPXCGWSA-N	CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@H]1CC[C@@H](C)N(S(=O)(=O)c2ccccn2)CC1=O	CHEMBL203665	RELACATIB
UYFZCWXRMHSLTC-UHFFFAOYSA-N	CCc1ccc(S(=O)(=O)c2nnn3c2nc(NCc2cccs2)c2sccc23)cc1	CHEMBL1394231	compound 1a [PMID: 23597791]
DRIMIUYGTDAQOX-KRWDZBQOSA-N	C[C@@H](CN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)NC(=O)c1ccc2ccccc2c1	CHEMBL492572	VU69
DDKHTWASHUKHLD-UHFFFAOYSA-N	Nc1[nH]nc2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)cnc12	CHEMBL3092468	SGK1-IN-1
HLCHESOMJVGDSJ-LOYHVIPDSA-N	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCC(Cn2cncn2)(C2CCCCC2)CC1)[C@H]1Cc2ccccc2CN1	CHEMBL339053	THIQ
SBVYURPQULDJTI-UHFFFAOYSA-N	CCOC(=O)NC(=N)c1ccc(OCc2cccc(COc3ccc(C(C)(C)c4ccc(O)cc4)cc3)c2)cc1	CHEMBL1742420	AMELUBANT
KNVIUMWNYXDULF-UHFFFAOYSA-N	COc1ccc(Oc2cc3c(cc2NS(=O)(=O)c2ccc(OC)c(OC)c2)n(C)c(=O)n3C)cc1	CHEMBL3769965	PMID25974391C34
GJMZWYLOARVASY-NTCAYCPXSA-N	CN(C)C(=O)/C(C#N)=C/c1ccc(-c2nc3cnc4[nH]ccc4c3n2C2CCCCC2)o1	CHEMBL4564280	FM-381
HHKGVQGXRGQBBA-UHFFFAOYSA-N	CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)c2)n1	CHEMBL373882	CHEMBL373882
VZAFGXCWAWRULT-UONOGXRCSA-N	CN1C[C@H](Nc2cnn(C)c(=O)c2Br)C[C@H](c2ccccc2)C1	CHEMBL4069412	GSK4027
PUKBOVABABRILL-YZNIXAGQSA-N	Cc1ccc(NC(=O)[C@H]2CCCN(C(=O)c3c(C)cccc3F)[C@H]2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F	CHEMBL3989871	avacopan
CLSNATLUIXZPMV-UHFFFAOYSA-N	O=C(N1CCC(C(c2ccc3c(c2)OCO3)c2ccc3c(c2)OCO3)CC1)n1cncn1	CHEMBL3087181	JJKK-048
DYIRSNMPIZZNBK-UHFFFAOYSA-N	CS(=O)(=O)c1ccc(-c2cnc(NCc3ccco3)n3cnnc23)cc1	CHEMBL4065484	EED226
SOYCFODXNRVBTI-UHFFFAOYSA-N	CN(C)CC#Cc1ccc(OCCCc2sc(N3CCc4cccc(C(=O)Nc5nc6ccccc6s5)c4C3)nc2C(=O)O)c(F)c1	CHEMBL3342332	A-1155463
LIIWIMDSZVNYHY-UHFFFAOYSA-N	O=C(NO)c1cnc(NC2(c3ccccc3)CC2)nc1	CHEMBL3655950	ACY-738
HKTBYUWLRDZAJK-UHFFFAOYSA-N	Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1	CHEMBL4073443	tomivosertib
DFBDRVGWBHBJNR-BBNFHIFMSA-N	C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F	CHEMBL3623004	AZD-9496
XMBSZPZJLPTFMV-UHFFFAOYSA-N	Cc1nn(C)c(C)c1NS(=O)(=O)c1c(Cl)cc(-c2ccnc(N3CCNCC3)c2)cc1Cl	CHEMBL1230468	DDD85646
NRSGWEVTVGZDFC-UHFFFAOYSA-N	Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12	CHEMBL1971943	BAY-549
ZFBHXVOCZBPADE-SSEXGKCCSA-N	Cc1c(-c2c(-c3ccc(F)o3)sc3ncnc(O[C@H](Cc4ccccc4OCc4ccnn4CC(F)(F)F)C(=O)O)c23)ccc(OCCN2CCN(C)CC2)c1Cl	CHEMBL4439276	S63845
MSFPLTWUFWOKBX-IFXJQAMLSA-N	Cc1nnc2c3ccccc3c(N[C@@H](C)[C@H](c3ccccc3)N(C)C)nn12	CHEMBL4570969	L-Moses
QKPUKWQKXUUTOK-UHFFFAOYSA-N	CC1(C#N)CN(c2cc(COc3ccc(F)c(F)c3F)nc(-c3ccccn3)n2)C1	CHEMBL3740291	GPR40ant39
BFTKDWYIRJGJCA-CYBMUJFWSA-N	C[C@@H]1CC(=O)Nc2cccc(-c3ccc4c(c3)c(-c3cnn(C)c3)nn4C)c2N1	CHEMBL3814752	CPI-637
WNEILUNVMHVMPH-UHFFFAOYSA-N	COc1ccc(Oc2cc(NCCC(F)(F)F)c3ncc(-c4ccc(C(=O)NC5CC5)c(C)c4)n3n2)c(F)c1F	CHEMBL4456085	BAY1217389
NDVQUNZCNAMROD-RZUBCFFCSA-N	Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(C#N)CC2)C(C)(C)C)cc1	CHEMBL4225537	VH298
XRDVXQQZLHVEQZ-UHFFFAOYSA-N	O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1ccc2nccn2c1	CHEMBL2420629	GNE-617
XKBSPAZCFAIBJL-OAHLLOKOSA-N	CN(C)[C@@H]1CCN(c2cc(-c3ccccc3)nc3ccnn23)C1	CHEMBL4520293	(R)-ZINC-3573
REQQVBGILUTQNN-UHFFFAOYSA-N	CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1	CHEMBL3828074	Ziritaxestat
LYPAFUINURXJSG-AWEZNQCLSA-N	CN1C(=O)[C@@H](NC(=O)c2n[nH]c(Cc3ccccc3)n2)COc2ccccc21	CHEMBL4071864	GSK-2982772
HBOJWAYLSJLULG-UHFFFAOYSA-N	CNCCN1CCC(OCc2ccccc2)CC1	CHEMBL3961701	MS049
UOVSZRTTWLJPHE-HNXAPSNLSA-N	COc1cc(C(N)=O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3cc(Cl)sc32)[C@H]1c1cccc(Cl)c1F	CHEMBL3109040	RO5353
CGCOPBXAGSCZNX-FNQJWKMRSA-N	COc1cc(C(N)=O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3cc(Cl)ncc32)[C@H]1c1cccc(Cl)c1F	CHEMBL3109042	RO2468
ZDNGJXBUEQNFBQ-GCJKJVERSA-N	COc1cc([C@@H](CC(=O)O)c2ccc(C)c(CN3C[C@@H](C)Oc4ccccc4S3(=O)=O)c2)cc2nnn(C)c12	CHEMBL3819587	KI-696
HNLHOKSDTBAERS-CWIPYCOQSA-N	CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(CC(=O)O)s2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)c(F)c1	CHEMBL3236357	AM-6761
BPLVDYJDAVYLRQ-UHFFFAOYSA-N	COCCc1ccc(-c2c(C)nc3c(N4CCOCC4)ccnn23)cn1	CHEMBL2180408	JNJ-42396302
ZBCMHWUFWQFPLV-VVOJOOEHSA-N	CNc1ncc2cc(-c3ccc(-c4cccc(C)n4)cc3Cl)c(=O)n(C[C@H]3OC[C@H](N)CO3)c2n1	CHEMBL3770443	G-5555
XOPYFXBZMVTEJF-PDACKIITSA-N	CO[C@]12C=C[C@](C)(O1)[C@@H](OC(=O)/C=C/c1cn(C)cn1)C[C@H]1C(C)=CC[C@H](C(C)C)[C@H]1/C=C\2CO[C@@H]1OC[C@@H](O)[C@@H](O)[C@@H]1OC(C)=O	CHEMBL504387	ELEUTHEROBIN
QYDASSGXBXGRBS-CKJXQJPGSA-N	C[C@]1(C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CO)NC(=O)c2cccc(=O)[nH]2)CO1	CHEMBL4100295	KZR-504
AEJOEPSMZCEYJN-HXUWFJFHSA-N	CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H](CN1CCCC1)c1ccccc1	CHEMBL38576	ICI-199441
HZHUKQLWLNDVDZ-IBDVCRJISA-N	COc1ccc(CCNC(=O)[C@H](CC[C@H](CNCc2ccccc2)C[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)NC(=O)CC(C)(C)C2=C(C)C(=O)C(C)=C(C)C2=O)cc1		SKI-73
BSISGUIVBKDTQO-QIKYYPRYSA-N	COc1cc(Cl)c(C(=O)N[C@@H](CN[C@H]2CC[C@@H](N)CC2)Cc2ccc(C#N)cc2)cc1-c1ccc(CN[C@H](C)c2ccc(C)cc2)o1	CHEMBL4536031	BAY-850
BKLJDIJJOOQUFG-UHFFFAOYSA-N	Cc1c(NC(=O)c2cc(C(N)=O)nc3cc(F)ccc23)c(C(F)(F)F)nn1Cc1ccc(C#N)cc1	CHEMBL4448899	BAY-876
