inchikey	smiles	name
JNAABFZPXJJMPX-UHFFFAOYSA-N	Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ncc(C2CC2)cc1F	IPP/CNRS-A017
JWZAQUXBYYOGFA-UHFFFAOYSA-N	Cc1cc(Cn2c(N3CC4(CNC4)C3)nc3c(N4CCN(C)CC4)cc(Cl)cc32)cc(C)c1F	VUBI1
WMCOYUSJXXCHFH-UHFFFAOYSA-N	O=C(Nc1ccc(F)c(C(F)(F)F)c1)Nc1nnc(-c2ccncc2)s1	ML216
SZZJHKUNVBZYMT-RGULYWFUSA-N	CNC(=O)[C@H]1CCCN1Cc1ccc2nc(-c3cccc(Oc4ccc(Cl)cc4)c3)n([C@@H](CC(=O)Nc3cc(NS(C)(=O)=O)ccc3C)c3ccccc3Br)c2c1	PF-3166
GHKMIOAEPALCFS-UHFFFAOYSA-N	Cc1ccc2c(c1)C(=O)N(C)c1cnc(Nc3cccc(S(=O)(=O)N4CCC(O)CC4)c3)nc1N2C	FMF-02-063-1
RTFQFPZKDYMMMJ-RIAKQDHQSA-N	Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OC[C@H]4CN(CCCCCCOCCOCCOCC(=O)N[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)CCO4)c4cn[nH]c4n3)cc2)c1	SGK3-PROTAC1
YJOJMGTVKMABKQ-FIQOPJFZSA-N	CC(C)S(=O)(=O)c1ccccc1Nc1nc(N[C@@H]2CCCN(CCCCCCCNC(=O)COc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)ncc1Cl	BSJ-4-116
YNDJPWSVYYRNTJ-MEXKHVBFSA-N	CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)NCCOCCOCCOCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	PROTAC-AR-Degrader-4
JECHBTRAPARMGI-KMIZWFMDSA-N	CN(C(=O)CCOCCOCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)[C@H]1CC[C@@]2(C)C(CC[C@@H]3C2CC[C@]2(C)[C@@H](c4ccc5ccncc5c4)CC[C@@H]32)C1	JH-XI-10-02
QUQTXFIMYFMULC-OGOZKGDESA-N	CCCOc1cccc(Oc2cc3c(cc2NS(=O)(=O)c2cccc(C(=O)NCCOCCOCCOCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)(C)C)c2)n(C)c(=O)n3C)c1	dTRIM24
ZSCOIFSUFMYZEZ-YSWDPXALSA-N	Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)cc2)C(C)(C)C)cc1	SJF1528
BQXUPNKLZNSUMC-YUQWMIPFSA-N	CCN(CCCCCOCC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](C)c1ccc(-c2scnc2C)cc1)C(C)(C)C)CCOc1ccc(C(=O)c2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1	ERD-308
PACRWHUPEPCFHX-UHFFFAOYSA-N	CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(Cc5cn(CCOCCNc6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7=O)nn5)CC4)cn3)nc2n(C2CCCC2)c1=O	CP-10
ZUODKONSNNHSAJ-AMLBMYBGSA-N	CC(C)c1ccn2ncnc(N[C@H]3CC[C@@H](N4CCN(C(=O)CCC(=O)N5CCC(CCN6CCN(c7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)CC6)CC5)CC4)CC3)c12	IRAK3-PROTAC 23
XIRQUXILNXIWDI-UHFFFAOYSA-N	Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCN(CCOCCOCCNC(=O)CNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1	TL13-112
WMBSSRAFHKGIRA-UHFFFAOYSA-N	Cc1cc(-c2ccc(C(=O)NCCOCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2N2CCC(c3[nH]cnc3C)CC2)ccc1F	d9A-2
LJGCXHMGIUJXDV-UHFFFAOYSA-N	CC1(C)CCC2(C(=O)NCCCCCCOCCOCCOCCOCCCCCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1	PTPN1-Degrader-75
HZHUKQLWLNDVDZ-IBDVCRJISA-N	COc1ccc(CCNC(=O)[C@H](CC[C@H](CNCc2ccccc2)C[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)NC(=O)CC(C)(C)C2=C(C)C(=O)C(C)=C(C)C2=O)cc1	SKI-73
XPEJZXWPKDAYFX-UHFFFAOYSA-N	CC1(C)C(N)=Nc2cc(OCCCN3Cc4ccc(OCCc5cn(CC(=O)N6CCC(CCN7CCCC7)CC6)nn5)cc4C3)c(OCC3CC3)cc21	VinSpinIn
SYRVEVZSXHRXIX-KRWDZBQOSA-N	CCC(C)(C)CC[C@H](NC(=O)N1CCOCC1)C(=O)NC1(C#N)CCN(C)CC1	BI-1915
WAFNVKVWBPXGHK-QDUSTFBWSA-N	CC(C)C[C@@H]1C[C@H](C)[C@@]2(C(=O)Nc3ccc(F)cc32)N1C(=O)c1cn(C)cn1	TP-061
BUIJBFHGUQJYSD-XZOQPEGZSA-N	COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N(C)[C@H]2CCC[C@@H](N3CCN(C)CC3)C2)c(C)c1	BI-113823
BLFBSGVUERKSST-UHFFFAOYSA-N	CN1CCN(c2ccc(-n3cc(-c4ccncc4OCC4CCNCC4)cn3)cc2)CC1	NVS-MELK8a
GRKYJLSMFYQHMP-APASRLOHSA-N	Nc1nc(Cl)nc2c1c(-c1nn(Cc3ccccc3)cc1Cl)cn2[C@@H]1C[C@H](c2cccc(CN3CCC3)c2)[C@@H](O)[C@H]1O	KMI169
ZOJWMCDSTRTTOW-UHFFFAOYSA-N	Cc1cc(S(=O)(=O)NCCOCCOCCOCCOCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)ccc1Nc1ncc(Br)c(Nc2cccc(F)c2C(N)=O)n1	TMX-2172
MOWXJLUYGFNTAL-DEOSSOPVSA-N	COc1ccc([C@@H](O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)nn1	NEDISERTIB
BPLPIBNWDLPUKP-UHFFFAOYSA-N	Cc1cc(Br)c(CNc2ncc(C(=O)NCCCN3CCOC3=O)c(NC3CCCC3)n2)cc1Br	NR162
SMVCNKJTRUVRLZ-UHFFFAOYSA-N	CN(C(=O)Oc1c(N2CCN(CCO)C2=O)cc(C(F)(F)F)cc1C(F)(F)F)c1ccc(F)cc1	RTx-161
OMISHRJQMYQPMG-UHFFFAOYSA-N	O=C1CCC(N2Cc3cc(C4CCN(Cc5ccccc5)CC4)ccc3C2=O)C(=O)N1	DKY709
LTOAWFRZXVPHAJ-UHFFFAOYSA-N	O=C(Nc1ccc(-c2nc(-c3ccc(Cl)cc3)no2)cc1)C1CC(=O)N(Cc2ccco2)C1	RLX-33
AOTRIQLYUAFVSC-UHFFFAOYSA-N	CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2CCOCC2)c(=O)n4C)cn1	AZD0156
IPDMIUDPUBUHSU-INIZCTEOSA-N	NC(=O)C[C@H](NC(=O)c1c[nH]nc1-c1ccc(Cl)cc1F)c1ccc(F)c(Cl)c1	OICR-8268
ATKHYZXUMVNCIO-UHFFFAOYSA-N	FC(F)c1cncc(-c2ccc3ncc4nnc(C5=CCCOCC5)n4c3c2)c1	BAY-8400
WXRCLFFPZXJCLS-UHFFFAOYSA-N	CNC(=O)c1ccc(N2CCN(Cc3ccc4nc(C)c(=O)[nH]c4c3F)CC2)c(F)n1	AZD9574
KLKKWCPJBTXWOV-UHFFFAOYSA-N	CC(C)CN(CCCN1CCN(CCCNc2nc3ccccc3[nH]2)CC1)CC(C)C	Ezeprogind
IPUJINDWAGRAHN-KNXBSLHKSA-N	C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1	AM-6494
FMQWOAKTQPLQBR-SANMLTNESA-N	O=C(Nc1ccc(Oc2ccc(F)cc2)cc1)N1CCc2ncccc2[C@@H]1c1ccc(Cl)cc1	BAY-298
JOFQERPJMGKMMX-QGZVFWFLSA-N	CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccnc4ccccc34)sc21	AR-C141990
CRLZRGXSDBAEFD-UHFFFAOYSA-N	O=C(O)C1CC1c1nc(-c2ccccc2)c(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)o1	JP3000
IKPNRMYDOSNVAU-UHFFFAOYSA-N	O=C(COc1ccc(Cl)cc1)NC12CC(c3nnc(C4CC(OC(F)(F)F)C4)o3)(C1)C2	DNL343
OYDTWNVVTPPDDO-UHFFFAOYSA-N	CN1CC(Oc2cnc(C#N)cc2-c2ccn3nc(NC(=O)C4CC4)cc3c2)C1	JRD-SIK1/2i-4
UEMPFKOYBHCUIG-QVIWBNHYSA-N	CCN(CC)CCNC(=O)[C@H]1CC[C@H](NC(=O)c2cnc3nc2Nc2ccc(C)c(c2)OC/C=C\CN3)CC1	UNC-8969
ILPWEAHQRAWJIU-OAHLLOKOSA-N	Cc1c(C#N)cccc1[C@@H](C)Nc1nnc(C)c2cnc(N3CCOCC3)cc12	MRTX0902
DVFCRTGTEXUFIN-GFCCVEGCSA-N	CC(C)CCN[C@@H]1CCc2cc(O)c(N3CC(=O)NS3(=O)=O)c(F)c2C1	ABBV-CLS-484
WAVPKLNVEGDDGC-LFIBNONCSA-N	O=C(O)/C=C/c1cc(C(=O)NCc2ccc(OCc3cn(CCOCCOCC(=O)Nc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)nn3)cc2)cc(-c2ccccc2)c1	AKR1C3-PROTAC-5
LTWQQWSXYYXVGA-UHFFFAOYSA-N	O=C(Nc1ccccc1C(=O)Nc1ccc(CCO)cc1)c1ccc([N+](=O)[O-])cc1	KS176
KPABJHHKKJIDGX-JOCHJYFZSA-N	C=CC(=O)Nc1ccc(C(=O)Nc2[nH]nc3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)cc1	YKL-5-124
HPBOMWKBZHYYGE-UHFFFAOYSA-N	CCc1ncc(-c2cc(C)no2)c(C2CCN(CC(=O)N3CCOCC3)CC2)n1	WLB-89462
JDUBGYFRJFOXQC-KRWDZBQOSA-N	NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1	CAPIVASERTIB
MCRHRRIGPAVFNY-SFHVURJKSA-N	Cn1c(=O)c2c(c3cc(Nc4ccnc(F)c4Cl)ccc31)N[C@@H](C1CC1)C(F)(F)CO2	CCT374705
FXMIIWBGTCDJJQ-UHFFFAOYSA-N	Fc1cc(NC2=NCC3(CCOCC3)CO2)cc(F)c1Oc1ccnc2[nH]cc(C3(C(F)(F)F)CC3)c12	BAY-405
HKXSBJJCHBFTMB-UHFFFAOYSA-N	COc1cc(N(C(=O)CCl)c2ccc3c(c2)OCCO3)cc(OC)c1F	GPX4-IN-5
IRKXKBMGTVDZAJ-UHFFFAOYSA-N	COc1cc(OC)c(Cl)c(-c2ccc3nc(Nc4nc(Cl)ccc4[N+](=O)[O-])ncc3c2)c1Cl	FGFR4-IN-8B
VBTBURGKMCKOJC-UHFFFAOYSA-N	O=C(O)c1cc(O)n(-c2cccc(C(F)(F)F)c2)n1	ALKBH5-IN-1
IYFCFYWXRIVCTH-OAHLLOKOSA-N	c1cc(Nc2ccc(O[C@@H]3CCCNC3)cc2)c2cc[nH]c2n1	NIBR-LTSi
JOAFWIHZEBKYQK-OAHLLOKOSA-N	C[C@@H](Oc1ccc2[nH]nc(-c3ccc(N4CC5(C4)CN(S(C)(=O)=O)C5)nc3)c2c1)c1c(Cl)cncc1Cl	TYRA-300
QJRFBKYETDVAJQ-ZEQKJWHPSA-N	CCOc1ccccc1-c1ccc(N2CCN(C(=O)C3(C(F)(F)F)CCC3)C[C@H]2CC)c(C(=O)N[C@@H]2CN3CCC2CC3)n1	CRN04894
FVZCFUKXGUUDBQ-ZWSMLAFMSA-N	CCN1CCCC[C@H]1[C@H](C)Oc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O	dWIZ1
YPPSMYLMSKHYAY-UHFFFAOYSA-N	Cc1ccc2cc(-c3c(C)ccc(C(=O)c4c(-c5ccccc5)n(C)n(-c5ccccc5)c4=O)c3N)ccc2n1	AMG-PERK-44
XDPRKJSOJYMCMZ-UHFFFAOYSA-N	COc1ccc(C(=O)N2CCC3(CCN(C(=O)CCCCCCCOc4cccc(Nc5[nH]nc(-c6ccc(NS(=O)(=O)C(F)F)cc6)c5C(N)=O)c4)CC3)CC2)cc1N1CCC(=O)NC1=O	MLKL Degrader 1
HUQKUJNSVHEHIH-UHFFFAOYSA-N	O=c1cc(-c2ccccc2)c2c(O)cc(O)cc2o1	AN2
LMXYVLFTZRPNRV-KMKOMSMNSA-N	O=C1Nc2ccc(I)cc2/C1=C/c1cc(Br)c(O)c(Br)c1	GW-5074
GPKLWRHHVIBYEO-KMKOMSMNSA-N	O=C1Nc2ccc(Br)cc2/C1=C/c1cc(O)c(O)c(Br)c1	AN1
FOLSZCLZVLICGG-GJYPPUQNSA-N	CC[C@H](N)c1nc(N2CCC[C@H]2C)cc2c1CN(c1cccc(-c3nnc4n3[C@@H](C)CC4)n1)C2=O	PF-07265028
AKCDDYGYIGPEKL-JQOQJDEVSA-N	Cc1cn(-c2ccc3n(c2=O)CCN([C@@H](C)[C@@H]2CC[C@H](c4cc(F)c(Cl)cc4C(F)(F)F)O2)C3=O)cn1	PF-06648671
CAOSCCRYLYQBES-UHFFFAOYSA-N	O=C(O)CNC(=O)c1c(O)c2ccccc2n(Cc2ccccc2)c1=O	IOX2
HFOBENSCBRZVSP-NRFSWKIWSA-N	C[C@@H](O)[C@H](NC(=O)N[C@@H](CC(N)=O)c1nc([C@H](N)CO)no1)C(=O)O	CA-170
XYKISMBNQVUKPW-GOSISDBHSA-N	C[C@H](c1ccccc1)n1c(=O)c(N2CC3(CN(C)C3)C2)nc2cnc(-c3cnc4cccnn34)cc21	UCB9386
GMZCYCKIXQZORP-UHFFFAOYSA-N	COc1cc(-c2cn[nH]c2)ccc1C(=O)Nc1ccc2c(c1)CCNCC2	JNJ-47117096
VDGNPEFFHQRGOP-UHFFFAOYSA-N	Cc1cccnc1-c1csc(C(=O)Nc2cc(Cl)cc(NS(C)(=O)=O)c2)c1	ATX968
JJRRWLVKNLMRSA-UHFFFAOYSA-N	COc1cc2c(N3CCCC3)nc(NCCN(C)C)nc2cc1OCCCN1Cc2ccccc2C1	MS8535
ZZFKEZYGYPWBGP-UHFFFAOYSA-N	C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(-c2cnccn2)n1	WEE1-IN-7
STQKUEFQEVDNLU-UHFFFAOYSA-N	Cc1c(C#Cc2nc(C(N)=O)n(-c3cccnc3)c2C)ccnc1Cl	RO-275
MVYWULXPOKYILU-UHFFFAOYSA-N	CCC(N)(CC)c1ccnc(Nc2cc3cc(-c4cnnn4C)nc(N)c3cn2)c1	MASTL-IN-1
VZAFGXCWAWRULT-UONOGXRCSA-N	CN1C[C@H](Nc2cnn(C)c(=O)c2Br)C[C@H](c2ccccc2)C1	GSK4027
OLEFHQBTXFCZON-HXUWFJFHSA-N	CC#CC(=O)N1CC(N2CCC(c3cc(C)c4c(c3)Nc3ncnc(N5CCS(=O)(=O)CC5)c3[C@@H](C)O4)CC2)C1	JNJ-3738
WZMIWVZGYMKUDV-UHFFFAOYSA-N		JNJ-6204
LPQXZOJIUVOCAL-NRFANRHFSA-N	Cn1nccc1[C@]1(CNC(=O)c2ccc(F)c(F)c2-c2ccc(C(F)(F)F)cc2)NC(=O)NC1=O	BAY-9835
KHLKLLMMPVSSQY-UHFFFAOYSA-N	CN1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1	NUDT5-IN-9
YBXRSCXGRPSTMW-CYBMUJFWSA-N	C[C@@H]1COCCN1c1cc(-c2ccnn2C)c2ccnc(-c3ccn[nH]3)c2n1	ELIMUSERTIB
SCLLZBIBSFTLIN-INOGPEIASA-N	C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12	MRTX1133
XVECNLUKQDKOST-UHFFFAOYSA-N	CCCS(=O)(=O)c1nc(-c2ccc3c(ccn3C3CC(C)(C)NC(C)(C)C3)c2)c/c(=N\C2CC2)[nH]1	NVS-CECR2-1
CKFRXCBNKKOFGO-IGEOTXOUSA-N	C[C@H]1CC(=O)Nc2cc(C(=O)NCCC3CC3)ccc2N1C(=O)N1CC2CC2C1	BAY-6035
FFPHMUIGESPOTK-UHFFFAOYSA-N	Cc1nn(CC(F)(F)F)cc1Nc1ncc(Br)c(NCc2ccc(S(N)(=O)=O)cc2)n1	GSK8612
DNHPDWGIXIMXSA-CXNSMIOJSA-N	CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1	TENAPANOR
MMJPVSDTLGFIQW-UHFFFAOYSA-N	CCOC(=O)c1cc2cc(-c3cc(C(=O)NCc4ccc(C(=O)O)cc4)nn3C)ccc2[nH]1	BI-4394
KVMGAIOTUIGROS-AZUAARDMSA-N	CCS(=O)(=O)N[C@@H]1[C@H](Cc2cccc(-c3cc(F)cc(F)c3)c2F)N(C(=O)C(C)(C)O)CC1(F)F	TAK-861
ZGTWRRCZLAOQMY-UHFFFAOYSA-N	Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1Cc2cnc(Nc3ccc(N4CCC(O)CC4)nc3)nc2N(C)C1	XMU-MP-2
UFKFTBGGMLIIME-DEOSSOPVSA-N	CCC[C@H](NC(=O)c1cc(Cn2ccnc2)cc(-c2cn(CC)nc2C(F)(F)F)c1)C(=O)N1CCc2sccc2C1	LH168
ZHXNIYGJAOPMSO-UHFFFAOYSA-N	COc1cc(C)c(Sc2cnc(NC(=O)c3ccc(CNC(C)C(C)(C)C)cc3)s2)cc1C(=O)N1CCN(C(C)=O)CC1	BMS-509744
HCDAVCLCBXIYPW-QGZVFWFLSA-N	CCOC(=O)CS(=O)(=O)c1ccc([C@@H](CO)NC(=O)c2cc3c(Cl)c(Cl)c(C)cc3n2C)cc1	BI-4916
MVULIYLBRNHLEE-LFHXYJAASA-N	Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOc2ccc(Nc3ncc(C(F)(F)F)c(NCc4cccc(N(C)S(C)(=O)=O)c4)n3)cc2)C(C)(C)C)cc1	PROTAC FAK degrader 1
RXSCURXNWIHEAV-UHFFFAOYSA-N	O=C(c1ccc(S(=O)(=O)Nc2ccccc2)cc1)N(Cc1ccc(NCCO)cc1)CC1CC1	MDI-114215
BOXZMOCGSKLDAH-OUZJXKGJSA-N	Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCCCCCCOCC(=O)Nc2ccc(C(=O)Nc3ccccc3N)cc2)C(C)(C)C)cc1	JPS016
FYSWLIFIYIVHPI-DDWISSAJSA-N	CC(=O)N1c2ccc(-c3ccc(C(=O)NCCOCCOCCOCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)(C)C)cc3)cc2[C@H](Nc2ccc(Cl)cc2)C[C@@H]1C	MZP-54
KBTKRNXLECYGBY-NERSTHRASA-N	CCCNNC(=O)c1ccc(N2CCN(CCCCCCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)N[C@@H](C)c3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)cc1	YX968
OFNZESNEBSQKSE-BQGOKDIQSA-N	Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCNC(=O)c2ccc(-c3ccc(N4CCN(C)CC4)c(NC(=O)c4c[nH]c(=O)cc4C(F)(F)F)c3)cc2)C(C)(C)C)cc1	Homer
GJCIYFAPQUEGNE-UHFFFAOYSA-N	CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C4CCN(C(=O)CCOCCOCCOCCOCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)ccc32)c1F	P4B
AZBRPAQQOMDJLZ-UHFFFAOYSA-N	NS(=O)(=O)c1ccc(C(=O)NCCCCCCCCCCCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)cc1	hCAII Degrader 11
AWNXKZVIZARMME-UHFFFAOYSA-N	CC(C)(O)CNc1ncc(-c2ccnc(Nc3ccnc(Cl)c3)n2)c(CC2CC2)n1	VPS34-IN-1
FSZPIAXLCCQFCM-FCQUAONHSA-N	CN(C)Cc1cccc(N/C(=C2\C(=O)Nc3cc(C(N)=O)ccc32)c2ccccc2)c1	BIX-02188
UZANYRRVDZSQGV-UHFFFAOYSA-N	CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OCCN)cc21	GSK902056A
YBMGNDPBARCLFT-UHFFFAOYSA-N		UCPH-101
GEPYBHCJBORHCE-SFHVURJKSA-N	COc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2C[C@H](C)N2CCOCC2)cc1Cl	SGC-CBP30
YTGYWPTWNBGCLG-UHFFFAOYSA-N	COc1ccc(-c2nn3c(-c4cccs4)nnc3s2)cc1OC	ZINC4511851
CCAWRGNYALGPQH-UHFFFAOYSA-N	O=C(Nc1cccc(C(F)(F)F)c1)Nc1cc(S(=O)(=O)NC2CC2)ccc1-c1ccsc1	AGI-6780
JCKGSPAAPQRPBW-OAQYLSRUSA-N	O=C([C@@H](Cc1cccc(C(F)(F)F)c1)NS(=O)(=O)c1cc(F)c2c(c1)CCNC2)N1CCCC1	(R)-PFI-2
BJFSUDWKXGMUKA-UHFFFAOYSA-N	COc1cc(-c2cn(C)c(=O)c3cnccc23)c(OC)cc1CN(C)C	BI-9564
RNAMYOYQYRYFQY-UHFFFAOYSA-N	COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1	UNC0642
QOECJCJVIMVJGX-UHFFFAOYSA-N	COc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCCCC3)nc2cc1OCCCN1CCCC1	UNC0638
DPJNKUOXBZSZAI-UHFFFAOYSA-N	CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C(C)C)CC3)nc2)cc2c1cnn2C(C)C	UNC1999
WBKCKEHGXNWYMO-UHFFFAOYSA-N	CCOC(=O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccn2)n1	GSK-J4
BKCDJTRMYWSXMC-UHFFFAOYSA-N	COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1	A-366
TWKYXZSXXXKKJU-FQEVSTJZSA-N	O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1ccnc(NC2CCC2)c1	GSK591
OTTJIRVZJJGFTK-SFHVURJKSA-N	CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cccc(OC(F)F)c2)N=C1c1ccc(Cl)c(Cl)c1	BAY-598
ZKXZLIFRWWKZRY-KRWDZBQOSA-N	O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1cc(NC2COC2)ncn1	EPZ015666
ABGOSOMRWSYAOB-UHFFFAOYSA-N	Clc1cc2c(NC3CCCC3)nnc(-c3ccncc3)c2cc1Cl	A-196
PSOXOVKYGWBTPB-UHFFFAOYSA-N	Cc1cc(C)c(S(=O)(=O)N(Cc2ccc(-c3cccc(S(C)(=O)=O)c3)cc2)Cc2ccc(C(F)(F)F)o2)c(C)c1	GSK2033
MPUQHZXIXSTTDU-QXGSTGNESA-N	NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O	Pevonedistat
DYIRSNMPIZZNBK-UHFFFAOYSA-N	CS(=O)(=O)c1ccc(-c2cnc(NCc3ccco3)n3cnnc23)cc1	EED226
DRLCSJFKKILATL-YWCVFVGNSA-N	CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1	AMG232
HXZRMADPDYFMEB-FTTMEYFSSA-N	C/C=C/C(=O)C[C@H]1CC[C@H](C)[C@H](CC(=O)NC[C@H](O)[C@H](C)C(=O)NCCC[C@H]2O[C@@]3(CCC[C@H](CC[C@H](C)/C=C(\C)[C@H](C)O)O3)CC[C@@H]2C)O1	Bistramide A
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C	Rapamycin
ZDNGJXBUEQNFBQ-GCJKJVERSA-N	COc1cc([C@@H](CC(=O)O)c2ccc(C)c(CN3C[C@@H](C)Oc4ccccc4S3(=O)=O)c2)cc2nnn(C)c12	KI-696
QJJXYPPXXYFBGM-LFZNUXCKSA-N	C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC	Tacrolimus
YKNAKDFZAWQEEO-IBGZPJMESA-N	CCC(=O)N1CCOc2c(cc(-c3ccc(OC)c(OC)c3)cc2OC[C@H]2CCCN(C)C2)C1	I-CBP112
QJZRFPJCWMNVAV-HHHXNRCGSA-N	Cc1ccc(C(=O)N(CCCN)[C@@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1	ISPINESIB
JNAHVYVRKWKWKQ-CYBMUJFWSA-N	C[C@]1(c2nc3cccc(C(N)=O)c3[nH]2)CCCN1	Veliparib
FDLYAMZZIXQODN-UHFFFAOYSA-N	O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1	Olaparib
