inchikey	verdict	pains	toxicophore	rating_in_cell	rating_in_organism	rating_count	published_date	source_db	source
TXIYVFVMXNFNRX-UHFFFAOYSA-N	recommended	Yes	No	3	0	3	2022-03-25	Chemical Probes Portal	
MAHFVAHPQSLLJF-IBGZPJMESA-N	recommended	No	No	2	0	2	2022-06-08	Chemical Probes Portal	
BNYXRPMABDQJJR-UHFFFAOYSA-N	recommended	No	No	3.6666666666666665	0	3	2022-06-08	Chemical Probes Portal	
PIJSEUOSRTYUJM-UHFFFAOYSA-N	recommended	No	No	3.3333333333333335	0	3	2024-03-26	Chemical Probes Portal	
UCBIQZUJJSVQHL-UHFFFAOYSA-N	recommended	No	No	2	0	2	2022-11-21	Chemical Probes Portal	
WBFJDKLBAAHKIL-UHFFFAOYSA-N	recommended	No	No	3.5	0	2	2022-03-25	Chemical Probes Portal	
DVIVLYHDLNAXAT-OAQYLSRUSA-N	recommended	No	No	3	0	1	2021-11-22	Chemical Probes Portal	
HZRJHVDNTDBTOZ-QGZVFWFLSA-N	recommended	No	No	3	2.5	2	2020-05-16	Chemical Probes Portal	
LHGUZCKPFXXVPV-GOSISDBHSA-N	recommended	No	No	4	2.5	2	2016-08-08	Chemical Probes Portal	
QKKIWEILHCXECO-UHFFFAOYSA-N	recommended	Yes	No	1.3333333333333333	1.3333333333333333	3	2015-12-10	Chemical Probes Portal	
KLGDKBPAEMOECW-UHFFFAOYSA-N	recommended	No	Yes	3.5	0	2	2024-04-11	Chemical Probes Portal	
KIEQQZZDWUNUQK-UHFFFAOYSA-N	recommended	No	No	4	4	2	2023-04-26	Chemical Probes Portal	
HLHNFJNSQZZUNW-MAEOIBBWSA-N	recommended	No	No	3	0	2	2022-03-25	Chemical Probes Portal	
GCWIQUVXWZWCLE-INIZCTEOSA-N	recommended	No	No	4	4	3	2017-04-24	Chemical Probes Portal	
AUIFRJWXYUNPPV-QFIPXVFZSA-N	recommended	No	No	2.5	0	2	2022-01-31	Chemical Probes Portal	
KHVVJKLNKLQLJZ-SFHVURJKSA-N	recommended	No	No	4	0	2	2022-02-20	Chemical Probes Portal	
SAAYRHKJHDIDPH-UHFFFAOYSA-N	recommended	No	No	3	0	2	2023-02-13	Chemical Probes Portal	
VGFHPNRWHOQLEB-UHFFFAOYSA-N	recommended	No	No	3.5	0	2	2023-05-19	Chemical Probes Portal	
FHCSBLWRGCOVPT-UHFFFAOYSA-N	recommended	No	No	3	0	1	2023-01-24	Chemical Probes Portal	
WQNRDXHKVSKUPI-UHFFFAOYSA-N	recommended	No	No	2	0	1	2023-01-24	Chemical Probes Portal	
VUIITYLFSAXKIQ-UHFFFAOYSA-N	recommended	No	No	3.5	0	2	2022-07-21	Chemical Probes Portal	
WQKXOAJVNFOHNZ-UHFFFAOYSA-N	recommended	No	No	3	0	3	2022-07-28	Chemical Probes Portal	
KTACUAZSJJIUKD-QXONSOMPSA-N	recommended	No	No	3	0	1	2022-02-17	Chemical Probes Portal	
IEFFSHLHNYVSEF-UHFFFAOYSA-N	recommended	No	No	3	0	1	2021-12-14	Chemical Probes Portal	
LVEUPFUJRKZPEN-UHFFFAOYSA-N	recommended	No	No	2	0	1	2022-01-14	Chemical Probes Portal	
DDKHTWASHUKHLD-UHFFFAOYSA-N	recommended	No	No	2	0	2	2023-11-01	Chemical Probes Portal	
YCFFONJEHNSECY-UHFFFAOYSA-N	recommended	No	No	4	0	1	2022-03-25	Chemical Probes Portal	
DZIHITUUUPJMOQ-UHFFFAOYSA-N	recommended	Yes	No	3	0	1	2023-06-12	Chemical Probes Portal	
JRJKATLTRNXYCE-UHFFFAOYSA-N	recommended	No	No	3	0	1	2022-06-08	Chemical Probes Portal	
IFSDAJWBUCMOAH-HNNXBMFYSA-N	recommended	No	No	3.6666666666666665	0	3	2023-06-12	Chemical Probes Portal	
BXDZOYLPNAIDOC-UHFFFAOYSA-N	recommended	No	Yes	3.5	0	4	2020-11-12	Chemical Probes Portal	
WGMNFJAFXXXRLZ-GEVKEYJPSA-N	recommended	No	No	3	0	1	2021-12-19	Chemical Probes Portal	
OCQCKUTZHBQNEI-UHFFFAOYSA-N	recommended	No	No	3	0	1	2023-10-04	Chemical Probes Portal	
PFZRXJIYAFANHP-IBGZPJMESA-N	recommended	No	No	3	0	3	2020-06-17	Chemical Probes Portal	
KGJVKYSVVOQPDL-UHFFFAOYSA-N	recommended	No	No	3	0	2	2024-05-31	Chemical Probes Portal	
MRHRACKJKBOJEI-UHFFFAOYSA-N	recommended	No	Yes	3	0	2	2022-06-08	Chemical Probes Portal	
ZOIBZSZLMJDVDQ-UHFFFAOYSA-N	recommended	No	No	3.5	0	2	2023-01-26	Chemical Probes Portal	
XASOHFCUIQARJT-UHFFFAOYSA-N	recommended	No	No	4	4	1	2024-05-10	Chemical Probes Portal	
JCSGFHVFHSKIJH-UHFFFAOYSA-N	recommended	No	Yes	2.3333333333333335	0	3	2023-01-24	Chemical Probes Portal	
HEVVNKYNJCSHFA-UHFFFAOYSA-N	recommended	No	No	2	0	2	2023-05-18	Chemical Probes Portal	
KFRGPUFONMCXQI-RUZDIDTESA-N	recommended	No	No	4	3	1	2024-05-31	Chemical Probes Portal	
XKFTZKGMDDZMJI-HSZRJFAPSA-N	recommended	No	No	0	0	0	2022-06-08	Chemical Probes Portal	
QPGYAMIHXLCFTJ-UHFFFAOYSA-N	recommended	No	No	0	0	0	2022-07-22	Chemical Probes Portal	
HKROEBDHHKMNBZ-CHBKHGQFSA-N	recommended	No	Yes	0	0	0	2021-12-01	Chemical Probes Portal	
DFQAJLQXPSPNJE-UHFFFAOYSA-N	recommended	Yes	No	3.6666666666666665	3	3	2020-10-14	Chemical Probes Portal	
HOTSVKDMIYWWIY-UHFFFAOYSA-N	recommended	No	No	0	0	0	2024-07-10	Chemical Probes Portal	
AECDBHGVIIRMOI-UHFFFAOYSA-N	recommended	Yes	No	3.5	3	2	2015-12-10	Chemical Probes Portal	
PTAMRJLIOCHJMQ-PYNGZGNASA-N	recommended	No	No	3.6	0	5	2016-11-18	Chemical Probes Portal	
JGPJQFOROWSRRS-UHFFFAOYSA-N	recommended	No	No	0	3	1	2024-05-31	Chemical Probes Portal	
QEASMQZYZCGOSA-UHFFFAOYSA-N	recommended	No	No	0	0	0	2024-07-15	Chemical Probes Portal	
VQINULODWGEVBB-UHFFFAOYSA-N	recommended	No	No	0	0	0	2024-07-15	Chemical Probes Portal	
GPXQUPCJIJBXHJ-UHFFFAOYSA-N	recommended	No	Yes	3	3	1	2023-04-02	Chemical Probes Portal	
YHYKUSGACIYRML-KRWDZBQOSA-N	recommended	No	No	0	0	0	2024-07-16	Chemical Probes Portal	
UWPFUBNCDABUEE-SIFUEBAJSA-N	recommended	No	Yes	3	3	1	2024-07-10	Chemical Probes Portal	
VLYNCWZASZUTNV-FCQUAONHSA-N	recommended	No	Yes	3	3	2	2024-06-07	Chemical Probes Portal	
XKDHFIPNTTUSIA-UHFFFAOYSA-N	recommended	No	No	4	4	1	2023-10-04	Chemical Probes Portal	
ALGPVOJFIGPPPX-VIFPVBQESA-N	recommended	No	No	4	3	1	2024-07-16	Chemical Probes Portal	
UOZVVPXKJGOFIG-UHFFFAOYSA-N	recommended	No	No	0	0	0	2024-08-08	Chemical Probes Portal	
PCOXPBOKDABARQ-UHFFFAOYSA-N	unsuitable	No	Yes	0	0	0	2024-08-14	Chemical Probes Portal	
YXEWPGYLMHXLPS-UHFFFAOYSA-N	unsuitable	No	Yes	0	0	0	2024-08-14	Chemical Probes Portal	
MSYKRHVOOPPJKU-BDAKNGLRSA-N	recommended	No	No	3.5	3	2	2024-07-10	Chemical Probes Portal	
GCVYFXYBQCKHCH-UHFFFAOYSA-N	recommended	No	No	2	2	2	2024-07-30	Chemical Probes Portal	
JGLGMFHQGRAHAO-HXUWFJFHSA-N	recommended	No	No	3.3333333333333335	2.6666666666666665	3	2024-07-10	Chemical Probes Portal	
XKYVECRUZPCRQR-UHFFFAOYSA-N	recommended	No	No	4	0	2	2024-07-15	Chemical Probes Portal	
GHNYLVIESIGHDJ-OAQYLSRUSA-N	recommended	No	No	2.5	3	2	2024-05-31	Chemical Probes Portal	
YHLQVQKZDZYMIP-MOPGFXCFSA-N	recommended	No	No	4	4	1	2017-07-21	Chemical Probes Portal	
NDAZATDQFDPQBD-UHFFFAOYSA-N	recommended	No	No	4	3.6666666666666665	3	2020-05-11	Chemical Probes Portal	
UCJZOKGUEJUNIO-IINYFYTJSA-N	recommended	No	No	3	3	1	2022-10-05	Chemical Probes Portal	
ZLVKIBLQXFILMA-IKGGRYGDSA-N	recommended	No	No	3	3	1	2024-07-16	Chemical Probes Portal	
STPSLAZMEWZDAJ-AREMUKBSSA-N	recommended	No	No	3	0	1	2023-06-12	Chemical Probes Portal	
JQLMEZBHIJSVKR-UHFFFAOYSA-N	recommended	No	No	3	0	2	2024-03-03	Chemical Probes Portal	
VBYGXNURPHQSPG-MUUNZHRXSA-N	recommended	No	Yes	3	0	2	2023-03-02	Chemical Probes Portal	
DZTGIRNXWSZBIM-QURGRASLSA-N	recommended	Yes	Yes	3	0	1	2020-12-03	Chemical Probes Portal	
YLHSFRZHEMHKAF-UHFFFAOYSA-N	recommended	No	No	3	0	1	2023-05-18	Chemical Probes Portal	
YDPMMWAOCCOULO-JBRSBNLGSA-N	recommended	No	No	3	0	2	2021-03-28	Chemical Probes Portal	
SPDQRCUBFSRAFI-DOMZBBRYSA-N	recommended	No	No	3.6666666666666665	0	3	2022-07-11	Chemical Probes Portal	
DORZPJWJOBMQKC-UHFFFAOYSA-N	recommended	No	No	3	0	1	2023-05-18	Chemical Probes Portal	
NDEORODKVUYMFQ-NHCUHLMSSA-N	recommended	No	No	3	0	1	2022-02-11	Chemical Probes Portal	
CFUSHHQUUUZFAG-UHFFFAOYSA-N	recommended	No	No	4	0	1	2024-07-16	Chemical Probes Portal	
IIKPYJZUOZRTIB-UHFFFAOYSA-N	recommended	No	No	3	0	1	2024-09-18	Chemical Probes Portal	
WKDNQONLGXOZRG-HRNNMHKYSA-N	recommended	No	No	3.5	0	2	2024-07-16	Chemical Probes Portal	
HEAGNKNMQVIVMM-UHFFFAOYSA-N	recommended	No	No	3	0	3	2023-05-18	Chemical Probes Portal	
GPMTWAPXRJMXCC-UHFFFAOYSA-N	recommended	No	No	3	0	1	2021-06-10	Chemical Probes Portal	
JNAABFZPXJJMPX-UHFFFAOYSA-N	recommended	No	No	4	0	1	2021-12-14	Chemical Probes Portal	
JWZAQUXBYYOGFA-UHFFFAOYSA-N	recommended	No	No	2	0	2	2021-11-24	Chemical Probes Portal	
WMCOYUSJXXCHFH-UHFFFAOYSA-N	unsuitable	No	No	0	0	0	2024-08-14	Chemical Probes Portal	
SZZJHKUNVBZYMT-RGULYWFUSA-N	recommended	No	No	0	0	0	2024-10-18	Chemical Probes Portal	
GHKMIOAEPALCFS-UHFFFAOYSA-N	recommended	No	No	3	0	3	2022-11-22	Chemical Probes Portal	
RTFQFPZKDYMMMJ-RIAKQDHQSA-N	recommended	No	No	3	0	2	2024-03-18	Chemical Probes Portal	
YJOJMGTVKMABKQ-FIQOPJFZSA-N	recommended	No	Yes	3	0	3	2022-12-20	Chemical Probes Portal	
YNDJPWSVYYRNTJ-MEXKHVBFSA-N	recommended	No	Yes	1	0	2	2021-06-10	Chemical Probes Portal	
JECHBTRAPARMGI-KMIZWFMDSA-N	recommended	No	Yes	2	0	2	2022-02-21	Chemical Probes Portal	
QUQTXFIMYFMULC-OGOZKGDESA-N	recommended	No	No	3	0	3	2020-11-13	Chemical Probes Portal	
ZSCOIFSUFMYZEZ-YSWDPXALSA-N	recommended	No	No	3.3333333333333335	0	3	2021-01-15	Chemical Probes Portal	
BQXUPNKLZNSUMC-YUQWMIPFSA-N	recommended	No	No	3.5	0	2	2022-03-07	Chemical Probes Portal	
PACRWHUPEPCFHX-UHFFFAOYSA-N	recommended	No	Yes	3	0	3	2020-12-01	Chemical Probes Portal	
ZUODKONSNNHSAJ-AMLBMYBGSA-N	recommended	No	Yes	4	0	3	2023-10-09	Chemical Probes Portal	
XIRQUXILNXIWDI-UHFFFAOYSA-N	recommended	No	Yes	3	0	2	2020-11-12	Chemical Probes Portal	
WMBSSRAFHKGIRA-UHFFFAOYSA-N	recommended	No	Yes	3	0	2	2020-05-29	Chemical Probes Portal	
LJGCXHMGIUJXDV-UHFFFAOYSA-N	recommended	No	No	2.5	0	2	2024-07-11	Chemical Probes Portal	
HZHUKQLWLNDVDZ-IBDVCRJISA-N	recommended	Yes	Yes	3	0	3	2023-01-26	Chemical Probes Portal	
XPEJZXWPKDAYFX-UHFFFAOYSA-N	recommended	No	No	3	0	2	2020-12-17	Chemical Probes Portal	
SYRVEVZSXHRXIX-KRWDZBQOSA-N	recommended	No	No	0	0	0	2024-11-16	Chemical Probes Portal	
WAFNVKVWBPXGHK-QDUSTFBWSA-N	recommended	No	No	0	0	0	2024-11-16	Chemical Probes Portal	
BUIJBFHGUQJYSD-XZOQPEGZSA-N	recommended	No	No	0	0	0	2024-11-16	Chemical Probes Portal	
BLFBSGVUERKSST-UHFFFAOYSA-N	recommended	Yes	No	3	0	1	2024-08-06	Chemical Probes Portal	
GRKYJLSMFYQHMP-APASRLOHSA-N	recommended	No	No	3.6666666666666665	0	3	2024-01-18	Chemical Probes Portal	
ZOJWMCDSTRTTOW-UHFFFAOYSA-N	recommended	No	Yes	2	0	3	2024-05-10	Chemical Probes Portal	
MOWXJLUYGFNTAL-DEOSSOPVSA-N	recommended	No	No	3	3	1	2024-03-26	Chemical Probes Portal	
BPLPIBNWDLPUKP-UHFFFAOYSA-N	recommended	No	No	3.3333333333333335	0	3	2022-03-25	Chemical Probes Portal	
SMVCNKJTRUVRLZ-UHFFFAOYSA-N	recommended	No	No	2	0	2	2024-05-10	Chemical Probes Portal	
OMISHRJQMYQPMG-UHFFFAOYSA-N	recommended	No	No	4	4	1	2024-01-26	Chemical Probes Portal	
LTOAWFRZXVPHAJ-UHFFFAOYSA-N	recommended	No	No	0	0	0	2024-03-18	Chemical Probes Portal	
AOTRIQLYUAFVSC-UHFFFAOYSA-N	recommended	No	No	3.6666666666666665	3.3333333333333335	3	2024-01-18	Chemical Probes Portal	
IPDMIUDPUBUHSU-INIZCTEOSA-N	recommended	No	No	3	0	2	2023-06-30	Chemical Probes Portal	
ATKHYZXUMVNCIO-UHFFFAOYSA-N	recommended	No	No	2.5	1.5	2	2024-01-18	Chemical Probes Portal	
WXRCLFFPZXJCLS-UHFFFAOYSA-N	recommended	No	No	4	4	1	2024-01-18	Chemical Probes Portal	
KLKKWCPJBTXWOV-UHFFFAOYSA-N	recommended	No	No	2.5	2.5	2	2024-03-03	Chemical Probes Portal	
IPUJINDWAGRAHN-KNXBSLHKSA-N	recommended	No	No	3.5	3.5	2	2024-03-03	Chemical Probes Portal	
FMQWOAKTQPLQBR-SANMLTNESA-N	recommended	No	No	3.5	3.5	2	2024-01-18	Chemical Probes Portal	
JOFQERPJMGKMMX-QGZVFWFLSA-N	recommended	No	No	3	3	1	2023-10-16	Chemical Probes Portal	
CRLZRGXSDBAEFD-UHFFFAOYSA-N	recommended	No	No	0	0	0	2024-02-28	Chemical Probes Portal	
IKPNRMYDOSNVAU-UHFFFAOYSA-N	recommended	No	No	4	4	1	2024-05-10	Chemical Probes Portal	
OYDTWNVVTPPDDO-UHFFFAOYSA-N	recommended	No	No	3	3	1	2024-01-18	Chemical Probes Portal	
UEMPFKOYBHCUIG-QVIWBNHYSA-N	recommended	No	No	0	0	0	2024-05-31	Chemical Probes Portal	
ILPWEAHQRAWJIU-OAHLLOKOSA-N	recommended	No	No	4	4	1	2023-12-21	Chemical Probes Portal	
DVFCRTGTEXUFIN-GFCCVEGCSA-N	recommended	No	No	4	4	1	2023-12-21	Chemical Probes Portal	
WAVPKLNVEGDDGC-LFIBNONCSA-N	recommended	No	Yes	2	0	1	2024-05-31	Chemical Probes Portal	
LTWQQWSXYYXVGA-UHFFFAOYSA-N	recommended	No	No	0	0	0	2023-12-22	Chemical Probes Portal	
KPABJHHKKJIDGX-JOCHJYFZSA-N	recommended	No	Yes	3	0	3	2023-12-21	Chemical Probes Portal	
HPBOMWKBZHYYGE-UHFFFAOYSA-N	recommended	No	No	0	0	0	2023-12-20	Chemical Probes Portal	
JDUBGYFRJFOXQC-KRWDZBQOSA-N	recommended	No	No	1.5	1	2	2023-11-22	Chemical Probes Portal	
MCRHRRIGPAVFNY-SFHVURJKSA-N	recommended	No	No	0	0	0	2024-10-18	Chemical Probes Portal	
FXMIIWBGTCDJJQ-UHFFFAOYSA-N	recommended	No	No	0	0	0	2024-10-18	Chemical Probes Portal	
HKXSBJJCHBFTMB-UHFFFAOYSA-N	recommended	No	Yes	2.3333333333333335	2	3	2023-10-06	Chemical Probes Portal	
IRKXKBMGTVDZAJ-UHFFFAOYSA-N	recommended	No	Yes	4	0	2	2024-05-10	Chemical Probes Portal	
VBTBURGKMCKOJC-UHFFFAOYSA-N	recommended	No	No	2	0	2	2023-10-09	Chemical Probes Portal	
IYFCFYWXRIVCTH-OAHLLOKOSA-N	recommended	No	No	3	3	1	2024-05-10	Chemical Probes Portal	
JOAFWIHZEBKYQK-OAHLLOKOSA-N	recommended	No	No	0	0	0	2024-10-17	Chemical Probes Portal	
QJRFBKYETDVAJQ-ZEQKJWHPSA-N	recommended	No	No	3	3	1	2024-05-10	Chemical Probes Portal	
FVZCFUKXGUUDBQ-ZWSMLAFMSA-N	recommended	No	No	4	2	2	2024-07-10	Chemical Probes Portal	
YPPSMYLMSKHYAY-UHFFFAOYSA-N	recommended	Yes	No	3.5	2.5	2	2024-08-06	Chemical Probes Portal	
XDPRKJSOJYMCMZ-UHFFFAOYSA-N	recommended	No	Yes	1.6666666666666667	0	3	2024-10-29	Chemical Probes Portal	
HUQKUJNSVHEHIH-UHFFFAOYSA-N	unsuitable	No	No	0	0	0	2024-12-12	Chemical Probes Portal	
LMXYVLFTZRPNRV-KMKOMSMNSA-N	unsuitable	No	No	0	0	0	2024-12-12	Chemical Probes Portal	
GPKLWRHHVIBYEO-KMKOMSMNSA-N	unsuitable	Yes	Yes	0	0	0	2024-12-12	Chemical Probes Portal	
FOLSZCLZVLICGG-GJYPPUQNSA-N	recommended	No	No	0	0	0	2024-12-12	Chemical Probes Portal	
AKCDDYGYIGPEKL-JQOQJDEVSA-N	recommended	No	No	4	4	1	2024-11-13	Chemical Probes Portal	
CAOSCCRYLYQBES-UHFFFAOYSA-N	recommended	No	No	0	0	0	2024-12-12	Chemical Probes Portal	
HFOBENSCBRZVSP-NRFSWKIWSA-N	recommended	No	No	3.5	4	2	2024-10-03	Chemical Probes Portal	
XYKISMBNQVUKPW-GOSISDBHSA-N	recommended	No	No	2	2	1	2024-12-12	Chemical Probes Portal	
GMZCYCKIXQZORP-UHFFFAOYSA-N	recommended	No	No	3	0	3	2024-08-06	Chemical Probes Portal	
VDGNPEFFHQRGOP-UHFFFAOYSA-N	recommended	No	No	3	0	1	2025-01-08	Chemical Probes Portal	
JJRRWLVKNLMRSA-UHFFFAOYSA-N	recommended	No	No	2.5	2	2	2024-05-10	Chemical Probes Portal	
ZZFKEZYGYPWBGP-UHFFFAOYSA-N	recommended	Yes	No	3	3	2	2024-07-10	Chemical Probes Portal	
STQKUEFQEVDNLU-UHFFFAOYSA-N	recommended	No	Yes	3	3	1	2024-11-18	Chemical Probes Portal	
MVYWULXPOKYILU-UHFFFAOYSA-N	recommended	No	No	3.3333333333333335	3.3333333333333335	3	2024-12-12	Chemical Probes Portal	
VZAFGXCWAWRULT-UONOGXRCSA-N	recommended	No	No	3.8	2.3333333333333335	5	2017-03-13	Chemical Probes Portal	
OLEFHQBTXFCZON-HXUWFJFHSA-N	recommended	No	No	4	4	2	2024-11-16	Chemical Probes Portal	
WZMIWVZGYMKUDV-UHFFFAOYSA-N	recommended	No	No	4	3	1	2023-05-18	Chemical Probes Portal	
LPQXZOJIUVOCAL-NRFANRHFSA-N	recommended	No	No	0	3	1	2024-11-16	Chemical Probes Portal	
KHLKLLMMPVSSQY-UHFFFAOYSA-N	recommended	No	No	0	0	0	2025-02-03	Chemical Probes Portal	
YBXRSCXGRPSTMW-CYBMUJFWSA-N	recommended	No	No	0	0	0	2024-01-18	Chemical Probes Portal	
SCLLZBIBSFTLIN-INOGPEIASA-N	recommended	No	No	4	4	2	2023-04-24	Chemical Probes Portal	
XVECNLUKQDKOST-UHFFFAOYSA-N	recommended	No	No	0	0	0	2023-02-13	Chemical Probes Portal	
CKFRXCBNKKOFGO-IGEOTXOUSA-N	recommended	No	No	4	0	2	2023-01-23	Chemical Probes Portal	
FFPHMUIGESPOTK-UHFFFAOYSA-N	recommended	No	No	4	0	1	2022-06-08	Chemical Probes Portal	
DNHPDWGIXIMXSA-CXNSMIOJSA-N	recommended	No	No	0	4	1	2022-05-31	Chemical Probes Portal	
MMJPVSDTLGFIQW-UHFFFAOYSA-N	recommended	No	No	4	4	1	2022-02-10	Chemical Probes Portal	
KVMGAIOTUIGROS-AZUAARDMSA-N	recommended	No	No	0	4	1	2025-01-22	Chemical Probes Portal	
ZGTWRRCZLAOQMY-UHFFFAOYSA-N	recommended	No	No	0	0	0	2025-02-07	Chemical Probes Portal	
UFKFTBGGMLIIME-DEOSSOPVSA-N	recommended	No	No	3	0	1	2025-01-21	Chemical Probes Portal	
ZHXNIYGJAOPMSO-UHFFFAOYSA-N	recommended	No	No	2	2	1	2025-01-22	Chemical Probes Portal	
HCDAVCLCBXIYPW-QGZVFWFLSA-N	recommended	No	No	4	0	1	2025-02-04	Chemical Probes Portal	
MVULIYLBRNHLEE-LFHXYJAASA-N	recommended	No	No	3.6666666666666665	0	3	2025-01-22	Chemical Probes Portal	
RXSCURXNWIHEAV-UHFFFAOYSA-N	recommended	No	No	3	3	1	2025-01-21	Chemical Probes Portal	
BOXZMOCGSKLDAH-OUZJXKGJSA-N	recommended	No	Yes	2	0	1	2025-01-22	Chemical Probes Portal	
FYSWLIFIYIVHPI-DDWISSAJSA-N	recommended	No	No	2.6666666666666665	0	3	2020-11-25	Chemical Probes Portal	
KBTKRNXLECYGBY-NERSTHRASA-N	recommended	No	Yes	3.25	0	4	2023-10-05	Chemical Probes Portal	
OFNZESNEBSQKSE-BQGOKDIQSA-N	recommended	No	No	3.3333333333333335	0	3	2022-03-22	Chemical Probes Portal	
GJCIYFAPQUEGNE-UHFFFAOYSA-N	recommended	No	Yes	3.6666666666666665	0	3	2025-01-22	Chemical Probes Portal	
AZBRPAQQOMDJLZ-UHFFFAOYSA-N	recommended	No	Yes	3	0	1	2025-01-22	Chemical Probes Portal	
AWNXKZVIZARMME-UHFFFAOYSA-N	recommended	No	Yes	3.5	0	2	2024-10-17	Chemical Probes Portal	
FSZPIAXLCCQFCM-FCQUAONHSA-N	recommended	No	Yes	3	4	3	2015-12-10	Chemical Probes Portal	
UZANYRRVDZSQGV-UHFFFAOYSA-N	recommended	No	No	3	0	1	2024-12-12	Chemical Probes Portal	
YBMGNDPBARCLFT-UHFFFAOYSA-N	recommended	No	No	3	0	1	2025-03-04	Chemical Probes Portal	
GEPYBHCJBORHCE-SFHVURJKSA-N	recommended	No	No	3.3333333333333335	0	3	2015-11-03	Chemical Probes Portal	
YTGYWPTWNBGCLG-UHFFFAOYSA-N	recommended	No	No	3	0	1	2025-01-21	Chemical Probes Portal	
CCAWRGNYALGPQH-UHFFFAOYSA-N	recommended	No	No	2	1	3	2017-03-14	Chemical Probes Portal	
JCKGSPAAPQRPBW-OAQYLSRUSA-N	recommended	No	No	4	0	3	2015-10-02	Chemical Probes Portal	
BJFSUDWKXGMUKA-UHFFFAOYSA-N	recommended	No	No	3	3	3	2016-07-29	Chemical Probes Portal	
RNAMYOYQYRYFQY-UHFFFAOYSA-N	recommended	No	No	4	2.6666666666666665	3	2016-08-08	Chemical Probes Portal	
QOECJCJVIMVJGX-UHFFFAOYSA-N	recommended	No	No	2.75	3	4	2015-10-02	Chemical Probes Portal	
DPJNKUOXBZSZAI-UHFFFAOYSA-N	recommended	No	No	3.3333333333333335	2	3	2015-10-02	Chemical Probes Portal	
WBKCKEHGXNWYMO-UHFFFAOYSA-N	recommended	No	No	3.3333333333333335	3	3	2015-11-04	Chemical Probes Portal	
BKCDJTRMYWSXMC-UHFFFAOYSA-N	recommended	No	No	4	2.5	3	2015-10-02	Chemical Probes Portal	
TWKYXZSXXXKKJU-FQEVSTJZSA-N	recommended	No	No	3.3333333333333335	4	3	2016-01-25	Chemical Probes Portal	
OTTJIRVZJJGFTK-SFHVURJKSA-N	recommended	No	Yes	4	4	3	2015-11-09	Chemical Probes Portal	
ZKXZLIFRWWKZRY-KRWDZBQOSA-N	recommended	No	No	4	4	3	2016-01-25	Chemical Probes Portal	
ABGOSOMRWSYAOB-UHFFFAOYSA-N	recommended	No	No	4	3	3	2015-11-09	Chemical Probes Portal	
PSOXOVKYGWBTPB-UHFFFAOYSA-N	recommended	No	No	0	0	0	2017-07-27	Chemical Probes Portal	
MPUQHZXIXSTTDU-QXGSTGNESA-N	recommended	Yes	No	3	3	3	2017-06-06	Chemical Probes Portal	
DYIRSNMPIZZNBK-UHFFFAOYSA-N	recommended	No	No	3.75	3.6666666666666665	4	2017-03-30	Chemical Probes Portal	
DRLCSJFKKILATL-YWCVFVGNSA-N	recommended	No	No	4	3.6666666666666665	3	2017-06-06	Chemical Probes Portal	
HXZRMADPDYFMEB-FTTMEYFSSA-N	recommended	No	Yes	3	1	3	2017-06-27	Chemical Probes Portal	
QFJCIRLUMZQUOT-HPLJOQBZSA-N	recommended	No	No	3.3333333333333335	3	3	2015-12-10	Chemical Probes Portal	
ZDNGJXBUEQNFBQ-GCJKJVERSA-N	recommended	No	No	3.3333333333333335	3.5	3	2017-06-01	Chemical Probes Portal	
QJJXYPPXXYFBGM-LFZNUXCKSA-N	recommended	No	No	3.5	3.5	2	2021-02-04	Chemical Probes Portal	
YKNAKDFZAWQEEO-IBGZPJMESA-N	recommended	No	No	3	2	3	2015-11-03	Chemical Probes Portal	
QJZRFPJCWMNVAV-HHHXNRCGSA-N	recommended	No	No	0	0	0	2023-11-03	Chemical Probes Portal	
JNAHVYVRKWKWKQ-CYBMUJFWSA-N	recommended	No	No	4	4	3	2016-07-29	Chemical Probes Portal	
FDLYAMZZIXQODN-UHFFFAOYSA-N	recommended	No	No	3	3	3	2016-07-29	Chemical Probes Portal	
PCHKPVIQAHNQLW-CQSZACIVSA-N	recommended	No	No	4	3.6666666666666665	3	2016-07-29	Chemical Probes Portal	
ULXXDDBFHOBEHA-CWDCEQMOSA-N	recommended	No	Yes	2.6666666666666665	3.3333333333333335	3	2015-12-10	Chemical Probes Portal	
KXBDTLQSDKGAEB-UHFFFAOYSA-N	recommended	No	Yes	2.6666666666666665	3.5	3	2015-12-10	Chemical Probes Portal	
ZVWPOIUAPXDLMB-UHFFFAOYSA-N	recommended	No	No	0	0	0	2021-03-29	Chemical Probes Portal	
LGWDVWIZDPGCFG-UHFFFAOYSA-N	recommended	No	No	4	4	1	2021-04-19	Chemical Probes Portal	
SQSZANZGUXWJEA-UHFFFAOYSA-N	recommended	No	No	3	3	3	2021-02-17	Chemical Probes Portal	
IFWUBRBMMNTBRZ-UHFFFAOYSA-N	recommended	No	No	3.3333333333333335	1	3	2016-10-18	Chemical Probes Portal	
GMPQGWXPDRNCBL-UHFFFAOYSA-N	recommended	No	No	3	3	4	2017-02-23	Chemical Probes Portal	
CYOHGALHFOKKQC-UHFFFAOYSA-N	recommended	No	No	3.3333333333333335	3	3	2015-12-10	Chemical Probes Portal	
REVJNSVNICWODC-KIDMSAQOSA-N	recommended	Yes	No	3.6666666666666665	3	3	2017-01-31	Chemical Probes Portal	
