inchikey	organism	dose_value	dose_unit	route	dose_raw	source_db	source
VXNAMCLMCBLNOL-NFQMXDRXSA-N	Rat	1	mg/kg	IV	1 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	
VXNAMCLMCBLNOL-NFQMXDRXSA-N	Rat	10	mg/kg	PO	1 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	
HVVLGXULBVAFRZ-UHFFFAOYSA-N	Rat	0.3	mg/kg		0.3 mg/Kg	Chemical Probes Portal	
HVVLGXULBVAFRZ-UHFFFAOYSA-N	Dog	0.3	mg/kg		0.3 mg/Kg	Chemical Probes Portal	
HLCHESOMJVGDSJ-LOYHVIPDSA-N	Rat	1	mg/kg	IV	1 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	
HLCHESOMJVGDSJ-LOYHVIPDSA-N	Rat	10	mg/kg	PO	1 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	
HLCHESOMJVGDSJ-LOYHVIPDSA-N	Dog	0.2	mg/kg	IV	0.2 mg/Kg IV, 0.5 mg/Kg PO	Chemical Probes Portal	
HLCHESOMJVGDSJ-LOYHVIPDSA-N	Dog	0.5	mg/kg	PO	0.2 mg/Kg IV, 0.5 mg/Kg PO	Chemical Probes Portal	
VOSAWOSMGPKQEQ-OALUTQOASA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
VOSAWOSMGPKQEQ-OALUTQOASA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	
VOSAWOSMGPKQEQ-OALUTQOASA-N	Mouse	3	mg/kg		3 mg/Kg	Chemical Probes Portal	
TYXSIXOYTBHZFA-UHFFFAOYSA-N	Other	10	mg/kg		10 to 30 mg/Kg in Rat	Chemical Probes Portal	
PMEQBGAGFZDWQX-UHFFFAOYSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
ZPCGODCPRDIFRQ-UHFFFAOYSA-N	Mouse	1	mg/kg	IV	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	
ZPCGODCPRDIFRQ-UHFFFAOYSA-N	Mouse	5	mg/kg	PO	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	
ZPCGODCPRDIFRQ-UHFFFAOYSA-N	Rat	1	mg/kg	IV	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	
ZPCGODCPRDIFRQ-UHFFFAOYSA-N	Rat	5	mg/kg	PO	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	
ZPCGODCPRDIFRQ-UHFFFAOYSA-N	Dog	1	mg/kg	IV	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	
ZPCGODCPRDIFRQ-UHFFFAOYSA-N	Dog	5	mg/kg	PO	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	
AFJRYPJIKHMNGL-UHFFFAOYSA-N	Rat	0.3	mg/kg		0.3 to 3 mg/kg	Chemical Probes Portal	
AFJRYPJIKHMNGL-UHFFFAOYSA-N	Rat	0.1	mg/kg		0.1 mg/Kg	Chemical Probes Portal	
AFJRYPJIKHMNGL-UHFFFAOYSA-N	Rat	0.1	mg/kg		0.1 mg/Kg	Chemical Probes Portal	
LPORLBPACXEOET-UHFFFAOYSA-N	Rat	3	mg/kg		3 mg/Kg	Chemical Probes Portal	
LPORLBPACXEOET-UHFFFAOYSA-N	Rat	7.5	mg/kg		7.5 mg/Kg	Chemical Probes Portal	
LPORLBPACXEOET-UHFFFAOYSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
GQCXHIKRWBIQMD-AKJBCIBTSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
GQCXHIKRWBIQMD-AKJBCIBTSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
GQCXHIKRWBIQMD-AKJBCIBTSA-N	Monkey (Cynomolgus)	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
QAKJEKTXKXAPBP-MGCURZBSSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
QAKJEKTXKXAPBP-MGCURZBSSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
QAKJEKTXKXAPBP-MGCURZBSSA-N	Monkey (Cynomolgus)	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
QAKJEKTXKXAPBP-MGCURZBSSA-N	Monkey (Cynomolgus)	0.2	mg/kg		0.2 mg/Kg	Chemical Probes Portal	
QAKJEKTXKXAPBP-MGCURZBSSA-N	Monkey (Cynomolgus)	2	mg/kg		2 mg/Kg	Chemical Probes Portal	
ODOJVROSIRINJT-LJQANCHMSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
ODOJVROSIRINJT-LJQANCHMSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
ODOJVROSIRINJT-LJQANCHMSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	
ZUFHZMHKCFCIHV-JRFCFUNGSA-N	Rat	0.25	mg/kg		0.25 mg/Kg	Chemical Probes Portal	
ZUFHZMHKCFCIHV-JRFCFUNGSA-N	Rat	2	mg/kg		2.0 mg/Kg	Chemical Probes Portal	
OVUNRYUVDVWTTE-UHFFFAOYSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
OVUNRYUVDVWTTE-UHFFFAOYSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
OVUNRYUVDVWTTE-UHFFFAOYSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
HUOLMBXGHHSYHC-QWQFASRJSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
HUOLMBXGHHSYHC-QWQFASRJSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
CEGVLCNHZDUFIJ-NSHDSACASA-N	Mouse	0.5	mg/kg	IV	0.5 mg/Kg IV, 1 mg/Kg PO	Chemical Probes Portal	
CEGVLCNHZDUFIJ-NSHDSACASA-N	Mouse	1	mg/kg	PO	0.5 mg/Kg IV, 1 mg/Kg PO	Chemical Probes Portal	
CEGVLCNHZDUFIJ-NSHDSACASA-N	Rat				0.5 IV, 1.0 PO mg/Kg	Chemical Probes Portal	
ZVDNXHUSIKGTSF-UHFFFAOYSA-N	Mouse	3	mg/kg		3 mg/Kg	Chemical Probes Portal	
ZVDNXHUSIKGTSF-UHFFFAOYSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	
ZVDNXHUSIKGTSF-UHFFFAOYSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
ZVDNXHUSIKGTSF-UHFFFAOYSA-N	Dog	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
QJWQAZTYFYCFQU-RMKNXTFCSA-N	Mouse	50	mg/kg		50 mg/Kg	Chemical Probes Portal	
NORRDWRSNUOCBV-XCIZWWPASA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
NORRDWRSNUOCBV-XCIZWWPASA-N	Rat	3	mg/kg		3 mg/Kg	Chemical Probes Portal	
NORRDWRSNUOCBV-XCIZWWPASA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
NORRDWRSNUOCBV-XCIZWWPASA-N	Mouse	3	mg/kg		3 mg/Kg	Chemical Probes Portal	
BFMWIVWPPKENIN-AWEZNQCLSA-N	Mouse	0.2	mg/kg		0.2 mg/Kg	Chemical Probes Portal	
CLCTZVRHDOAUGJ-SYVGMNBRSA-N	Mouse	2	mg/kg		2 mg/Kg	Chemical Probes Portal	
CLCTZVRHDOAUGJ-SYVGMNBRSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	
CLCTZVRHDOAUGJ-SYVGMNBRSA-N	Rat	2	mg/kg		2 mg/Kg	Chemical Probes Portal	
CLCTZVRHDOAUGJ-SYVGMNBRSA-N	Rat	5	mg/kg		5 mg/Kg	Chemical Probes Portal	
JNTJTCXFIXNXDV-VIFPVBQESA-N	Mouse				4.6 h	Chemical Probes Portal	
JNTJTCXFIXNXDV-VIFPVBQESA-N	Rat				15 h	Chemical Probes Portal	
JNTJTCXFIXNXDV-VIFPVBQESA-N	Dog					Chemical Probes Portal	
DTWUUAFTYSMNQX-GFCCVEGCSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
FZJKQMONKPFLEO-NZIMVQFPSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
FZJKQMONKPFLEO-NZIMVQFPSA-N	Mouse	3	mg/kg		3 mg/Kg	Chemical Probes Portal	
JFHROPTYMMSOLG-UHFFFAOYSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
JFHROPTYMMSOLG-UHFFFAOYSA-N	Rat					Chemical Probes Portal	
BZJPCUQQPJJBTP-FGZHOGPDSA-N	Mouse	1	umol/kg	IV	1 umol/Kg IV, 10 umol/Kg PO, 2 umol/Kg IP	Chemical Probes Portal	
BZJPCUQQPJJBTP-FGZHOGPDSA-N	Mouse	10	umol/kg	PO	1 umol/Kg IV, 10 umol/Kg PO, 2 umol/Kg IP	Chemical Probes Portal	
BZJPCUQQPJJBTP-FGZHOGPDSA-N	Mouse	2	umol/kg	IP	1 umol/Kg IV, 10 umol/Kg PO, 2 umol/Kg IP	Chemical Probes Portal	
ISQCXAWAHDJCRH-FKDRFZFOSA-N	Mouse				10 mf/Kg	Chemical Probes Portal	
ISQCXAWAHDJCRH-FKDRFZFOSA-N	Rat	5	mg/kg		5 mg/kg	Chemical Probes Portal	
ISQCXAWAHDJCRH-FKDRFZFOSA-N	Dog	2.5	mg/kg		2.5 mg/Kg	Chemical Probes Portal	
JBTHUOYYUUPUOZ-LIHPQFRDSA-N	Mouse	5	mg		5 mg/K	Chemical Probes Portal	
JBTHUOYYUUPUOZ-LIHPQFRDSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	
PTARASCXNREVCH-UHFFFAOYSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
PTARASCXNREVCH-UHFFFAOYSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
PTARASCXNREVCH-UHFFFAOYSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
DYDFSGCLYIZSAQ-UHFFFAOYSA-N	Mouse	1	mg/kg	IV	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	
DYDFSGCLYIZSAQ-UHFFFAOYSA-N	Mouse	5	mg/kg	PO	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	
FIFRHLLUVCAOIK-SJCJKPOMSA-N	Mouse	0.2	mg/kg	IV	0.2 mg/Kg IV, 10, 30 mg/Kg PO	Chemical Probes Portal	
FIFRHLLUVCAOIK-SJCJKPOMSA-N	Mouse	30	mg/kg	PO	0.2 mg/Kg IV, 10, 30 mg/Kg PO	Chemical Probes Portal	
FIFRHLLUVCAOIK-SJCJKPOMSA-N	Rat	0.2	mg/kg	IV	0.2 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	
FIFRHLLUVCAOIK-SJCJKPOMSA-N	Rat	10	mg/kg	PO	0.2 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	
FIFRHLLUVCAOIK-SJCJKPOMSA-N	Dog	0.2	mg/kg	IV	0.2 mg/Kg IV, 16 mg/Kg PO	Chemical Probes Portal	
FIFRHLLUVCAOIK-SJCJKPOMSA-N	Dog	16	mg/kg	PO	0.2 mg/Kg IV, 16 mg/Kg PO	Chemical Probes Portal	
MMHYOHYLSFWJJB-ZDUSSCGKSA-N	Mouse	4.5	mg/kg	IV	4.5 mg/Kg IV, 2 mg/Kg PO	Chemical Probes Portal	
MMHYOHYLSFWJJB-ZDUSSCGKSA-N	Mouse	2	mg/kg	PO	4.5 mg/Kg IV, 2 mg/Kg PO	Chemical Probes Portal	
MMHYOHYLSFWJJB-ZDUSSCGKSA-N	Rat	4.5	mg/kg	IV	4.5 mg/Kg IV, PO	Chemical Probes Portal	
YPXUKPNZQTWCRR-UHFFFAOYSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
YPXUKPNZQTWCRR-UHFFFAOYSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	
YPXUKPNZQTWCRR-UHFFFAOYSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	
YPXUKPNZQTWCRR-UHFFFAOYSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
YPXUKPNZQTWCRR-UHFFFAOYSA-N	Rat	5	mg/kg		5 mg/Kg	Chemical Probes Portal	
YPXUKPNZQTWCRR-UHFFFAOYSA-N	Rat	5	mg/kg		5 mg/Kg	Chemical Probes Portal	
DJOZFERTDDZPJO-UHFFFAOYSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
DJOZFERTDDZPJO-UHFFFAOYSA-N	Mouse	2	mg/kg		2 mg/Kg	Chemical Probes Portal	
RGHSVQHKNJAFGR-QFIPXVFZSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	
LDFDXTNMCGLUMQ-YGKODULZSA-N	Mouse	50	mg/kg		50 mg/Kg	Chemical Probes Portal	
RIEBAXQZOMUWKX-UHFFFAOYSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
RIEBAXQZOMUWKX-UHFFFAOYSA-N	Mouse	3	mg/kg		3 mg/kg	Chemical Probes Portal	
RIEBAXQZOMUWKX-UHFFFAOYSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
LPDOIXPRZOWBJV-HOCLYGCPSA-N	Rat	0.5	mg/kg	IV	0.5 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	
LPDOIXPRZOWBJV-HOCLYGCPSA-N	Rat	5	mg/kg	PO	0.5 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	
HGQYUHFFAIXWDI-GOSISDBHSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	
HGQYUHFFAIXWDI-GOSISDBHSA-N	Mouse	100	mg/kg		100 mg/Kg	Chemical Probes Portal	
APEYSKGQWJKJAZ-LCLGPXMOSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	
CLUWNSLFLMBFKA-RMCUFUCFSA-N	Mouse	50	mg/kg		50 mg/Kg	Chemical Probes Portal	
GPZKXLCJTKULAU-UHFFFAOYSA-N	Mouse	3	mg/kg		3 mg/kg	Chemical Probes Portal	
GPZKXLCJTKULAU-UHFFFAOYSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	
GPZKXLCJTKULAU-UHFFFAOYSA-N	Mouse	30	mg/kg		30 mg/kg	Chemical Probes Portal	
SVKZUEZCCKLNIM-UHFFFAOYSA-N	Mouse	20	mg/kg		20 mg/Kg	Chemical Probes Portal	
LFCNOSRNWFMQLB-UHFFFAOYSA-N	Mouse	2	mg/kg		2 mg/Kg	Chemical Probes Portal	
HKSBXNVKPFTBIG-WUEKOBJSSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	
HKSBXNVKPFTBIG-WUEKOBJSSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	
HKSBXNVKPFTBIG-WUEKOBJSSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	
DQRZNYPHOWVXPQ-YDUPODKQSA-N	Mouse	2	mg/kg		2 mg/Kg	Chemical Probes Portal	
DQRZNYPHOWVXPQ-YDUPODKQSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	
ZGSWGXNEXAXEGV-XFCHVEHOSA-N	Mouse	8	mg/kg		8 mg/Kg	Chemical Probes Portal	
DLQNQQYGRWMPES-LFHXKVDGSA-N	Mouse	2	mg/kg		2 mg/Kg	Chemical Probes Portal	
DLQNQQYGRWMPES-LFHXKVDGSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
DLQNQQYGRWMPES-LFHXKVDGSA-N	Rat	2	mg/kg		2 mg/Kg	Chemical Probes Portal	
DLQNQQYGRWMPES-LFHXKVDGSA-N	Rat	30	mg/kg		30 mg/Kg	Chemical Probes Portal	
DLQNQQYGRWMPES-LFHXKVDGSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
DLQNQQYGRWMPES-LFHXKVDGSA-N	Dog	5	mg/kg		5 mg/Kg	Chemical Probes Portal	
DLQNQQYGRWMPES-LFHXKVDGSA-N	Monkey (Cynomolgus)	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
DLQNQQYGRWMPES-LFHXKVDGSA-N	Monkey (Cynomolgus)	20	mg/kg		20 mg/Kg	Chemical Probes Portal	
OGAOHACYLUBWJQ-UHFFFAOYSA-N	Rat	2	mg/kg		2 mg/Kg	Chemical Probes Portal	
OGAOHACYLUBWJQ-UHFFFAOYSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
USEHXUPBCSTAIO-RAUDMRIHSA-N	Mouse	3	mg/kg		3 mg/Kg	Chemical Probes Portal	
USEHXUPBCSTAIO-RAUDMRIHSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
DOVSNSDMRJVTMR-JOCHJYFZSA-N	Mouse	1	uM/kg		1 uM/Kg	Chemical Probes Portal	
DOVSNSDMRJVTMR-JOCHJYFZSA-N	Rat	1	uM/kg		1 uM/Kg	Chemical Probes Portal	
WFVKDTWKNVLGGS-UHFFFAOYSA-N	Mouse	2	mg/kg		2 mg/Kg	Chemical Probes Portal	
WFVKDTWKNVLGGS-UHFFFAOYSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
JTTGVFCANBFLCE-CJLVFECKSA-N	Rat	2	mg/kg		2 mg/Kg	Chemical Probes Portal	
JTTGVFCANBFLCE-CJLVFECKSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
AYMGZLUKTNXEMY-UHFFFAOYSA-N	Mouse	50	mg/kg		50 mg/Kg	Chemical Probes Portal	
SWVYYNLRVIYURK-AREMUKBSSA-N	Mouse	50	mg/kg		10, 25, or 50 mg/kg	Chemical Probes Portal	
AAZUPSFRSHFTGV-INIZCTEOSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
LLCVDQHLYHBAHR-UHFFFAOYSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
JALIPZPFONOAJA-ZKGBLMBJSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
JALIPZPFONOAJA-ZKGBLMBJSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	
JALIPZPFONOAJA-ZKGBLMBJSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
JALIPZPFONOAJA-ZKGBLMBJSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
JALIPZPFONOAJA-ZKGBLMBJSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
JALIPZPFONOAJA-ZKGBLMBJSA-N	Dog	3	mg/kg		3 mg/Kg	Chemical Probes Portal	
XJTIGGCBXFIZJV-UHFFFAOYSA-N	Mouse	10	mg/kg		10mg/kg	Chemical Probes Portal	
ZORLJXWXFABTPZ-CTNGQTDRSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
ZZWWXIBKLBMSCS-FQEVSTJZSA-N	Rat	3	mg/kg		3 mg/kg	Chemical Probes Portal	
FQWDVNSBYDXPIO-CQSZACIVSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
FQWDVNSBYDXPIO-CQSZACIVSA-N	Mouse	3	mg/kg		3 mg/Kg	Chemical Probes Portal	
FQWDVNSBYDXPIO-CQSZACIVSA-N	Mouse	3	mg/kg		3 mg/Kg	Chemical Probes Portal	
BASFYRLYJAZPPL-UONOGXRCSA-N	Mouse	5	mg/kg		5 mg/kg	Chemical Probes Portal	
FHRKRGDHMCCDEO-LLVKDONJSA-N	Mouse				0.5 (IV), 1.0 (PO) mg/Kg	Chemical Probes Portal	
QRYISIPABXJVOQ-AWEZNQCLSA-N	Rat	2	mg/kg		2 mg/Kg	Chemical Probes Portal	
QRYISIPABXJVOQ-AWEZNQCLSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
UEUNDURNLYLSNB-HOTGVXAUSA-N	Mouse	1	mg/kg	IV	1 mg/Kg IV, 3 mg/Kg PO	Chemical Probes Portal	
UEUNDURNLYLSNB-HOTGVXAUSA-N	Mouse	3	mg/kg	PO	1 mg/Kg IV, 3 mg/Kg PO	Chemical Probes Portal	
UEUNDURNLYLSNB-HOTGVXAUSA-N	Rat	1	mg/kg	IV	1 mg/Kg IV, 3 mg/Kg PO	Chemical Probes Portal	
UEUNDURNLYLSNB-HOTGVXAUSA-N	Rat	3	mg/kg	PO	1 mg/Kg IV, 3 mg/Kg PO	Chemical Probes Portal	
UEUNDURNLYLSNB-HOTGVXAUSA-N	Monkey (Cynomolgus)	1	mg/kg	IV	1 mg/Kg IV, 3 mg/Kg PO	Chemical Probes Portal	
UEUNDURNLYLSNB-HOTGVXAUSA-N	Monkey (Cynomolgus)	3	mg/kg	PO	1 mg/Kg IV, 3 mg/Kg PO	Chemical Probes Portal	
AXNQNPVSVCEGTP-LALXJTNGSA-N	Mouse	2	mg/kg		2 mg/Kg	Chemical Probes Portal	
AXNQNPVSVCEGTP-LALXJTNGSA-N	Mouse	4	mg/kg		4 mg/Kg	Chemical Probes Portal	
AXNQNPVSVCEGTP-LALXJTNGSA-N	Mouse	20	mg/kg		20 mg/Kg	Chemical Probes Portal	
PFEKWBKJUBCXDT-KGLIPLIRSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
PFEKWBKJUBCXDT-KGLIPLIRSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
MUYQEHKMQMHJNI-ZDUSSCGKSA-N	Rat	1	mg/kg	IV	1 mg/kg IV, 5 mg/kg PO	Chemical Probes Portal	
MUYQEHKMQMHJNI-ZDUSSCGKSA-N	Rat	5	mg/kg	PO	1 mg/kg IV, 5 mg/kg PO	Chemical Probes Portal	
MUYQEHKMQMHJNI-ZDUSSCGKSA-N	Monkey (Cynomolgus)	0.5	mg/kg		0.5 mg/Kg	Chemical Probes Portal	
MUYQEHKMQMHJNI-ZDUSSCGKSA-N	Dog	0.5	mg/kg	IV	0.5 mg/kg IV, 1.5 mg/kg PO	Chemical Probes Portal	
MUYQEHKMQMHJNI-ZDUSSCGKSA-N	Dog	1.5	mg/kg	PO	0.5 mg/kg IV, 1.5 mg/kg PO	Chemical Probes Portal	
QKVFMAAIXZONRN-UHFFFAOYSA-N	Mouse	10	mg/kg		10 mg/Kg BID	Chemical Probes Portal	
QKVFMAAIXZONRN-UHFFFAOYSA-N	Rat	10	mg/kg		10 mg/Kg BID	Chemical Probes Portal	
QKVFMAAIXZONRN-UHFFFAOYSA-N	Dog	10	mg/kg		10 mg/Kg BID	Chemical Probes Portal	
CEIIEALEIHQDBX-UHFFFAOYSA-N	Rat	1	mg/kg		1 mg/kg	Chemical Probes Portal	
FVICRBSEYSHKFY-JYQNNKODSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
FVICRBSEYSHKFY-JYQNNKODSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
FVICRBSEYSHKFY-JYQNNKODSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
FVICRBSEYSHKFY-JYQNNKODSA-N	Rat	60	mg/kg		60 mg/Kg	Chemical Probes Portal	
FVICRBSEYSHKFY-JYQNNKODSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
FVICRBSEYSHKFY-JYQNNKODSA-N	Dog	8	mg/kg		8 mg/Kg	Chemical Probes Portal	
FVICRBSEYSHKFY-JYQNNKODSA-N	Monkey (Cynomolgus)	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
FVICRBSEYSHKFY-JYQNNKODSA-N	Monkey (Cynomolgus)	2.5	mg/kg		2.5 mg/Kg	Chemical Probes Portal	
BCFGMOOMADDAQU-UHFFFAOYSA-N	Mouse	30	mg/kg		30-100 mg/Kg	Chemical Probes Portal	
LPGBXHWIQNZEJB-UHFFFAOYSA-N	Mouse					Chemical Probes Portal	
FMSIRMKLDQFQKI-UHFFFAOYSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	
VDLHPYFVCAHCCZ-UHFFFAOYSA-N	Mouse	2	mg/kg		2 mg/Kg	Chemical Probes Portal	
VDLHPYFVCAHCCZ-UHFFFAOYSA-N	Mouse	50	mg/kg		50 mg/Kg	Chemical Probes Portal	
VDLHPYFVCAHCCZ-UHFFFAOYSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	
YXYBHRORJSDZTQ-UHFFFAOYSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	
LIRYPHYGHXZJBZ-UHFFFAOYSA-N	Mouse	0.1	mg/kg		0.1-1 mg/Kg	Chemical Probes Portal	
BUJWDBSVEVFQDP-UHFFFAOYSA-N	Rat	5	mg/kg		5 mg/Kg	Chemical Probes Portal	
ZABZNDRRLTXBHH-UHFFFAOYSA-N	Mouse	1	mg/kg	IV	1 mg/kg IV, 5 mg/kg PO	Chemical Probes Portal	
ZABZNDRRLTXBHH-UHFFFAOYSA-N	Mouse	5	mg/kg	PO	1 mg/kg IV, 5 mg/kg PO	Chemical Probes Portal	
ZABZNDRRLTXBHH-UHFFFAOYSA-N	Rat	1	mg/kg	IV	1 mg/kg IV, 5 mg/kg PO	Chemical Probes Portal	
ZABZNDRRLTXBHH-UHFFFAOYSA-N	Rat	5	mg/kg	PO	1 mg/kg IV, 5 mg/kg PO	Chemical Probes Portal	
ZABZNDRRLTXBHH-UHFFFAOYSA-N	Dog	1	mg/kg	IV	1 mg/kg IV, 5 mg/kg PO	Chemical Probes Portal	
ZABZNDRRLTXBHH-UHFFFAOYSA-N	Dog	5	mg/kg	PO	1 mg/kg IV, 5 mg/kg PO	Chemical Probes Portal	
LIOLIMKSCNQPLV-UHFFFAOYSA-N	Mouse	10	mg/kg		0.03, 0.1, 0.3, 1, 3, or 10 mg/kg, Reviewer suggested: 3, 10, and 30 mg/kg BID	Chemical Probes Portal	
LIOLIMKSCNQPLV-UHFFFAOYSA-N	Mouse	30	mg/kg		0.03, 0.1, 0.3, 1, 3, or 10 mg/kg, Reviewer suggested: 3, 10, and 30 mg/kg BID	Chemical Probes Portal	
VRQXRVAKPDCRCI-ZNMIVQPWSA-N	Other	100	mg/kg		30 or 100 mg/Kg	Chemical Probes Portal	
HPJVZSVEIGCFJP-SFHVURJKSA-N	Rat	80	mg/kg		up to 80 mg/Kg	Chemical Probes Portal	
HPJVZSVEIGCFJP-SFHVURJKSA-N	Mouse	180	mg/kg		2.5, 7, 20, 60, and 180 mg/kg	Chemical Probes Portal	
NYNZQNWKBKUAII-KBXCAEBGSA-N	Mouse	30	mg/kg		30 mg/Kg BID	Chemical Probes Portal	
IBGLGMOPHJQDJB-IHRRRGAJSA-N	Rat	2	mg/kg		2 mg/Kg	Chemical Probes Portal	
IBGLGMOPHJQDJB-IHRRRGAJSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
IBGLGMOPHJQDJB-IHRRRGAJSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	
IBGLGMOPHJQDJB-IHRRRGAJSA-N	Dog	10	mg/kg		10 mg/Kg	Chemical Probes Portal	
