inchikey	source_db	property	ordinal	value
RVOZYMPVGIVNJX-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	3935432
RVOZYMPVGIVNJX-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/bay-7081
DFQGDHBGRSTTHX-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	3.3333333333333335
DFQGDHBGRSTTHX-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	3.3333333333333335
DFQGDHBGRSTTHX-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	3
DFQGDHBGRSTTHX-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
DFQGDHBGRSTTHX-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
DFQGDHBGRSTTHX-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
DFQGDHBGRSTTHX-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2023-10-31
DFQGDHBGRSTTHX-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	917167
DFQGDHBGRSTTHX-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/fiboflapon
HNIFCPBQMKPRCX-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	2.6666666666666665
HNIFCPBQMKPRCX-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	2.6666666666666665
HNIFCPBQMKPRCX-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	3
HNIFCPBQMKPRCX-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
HNIFCPBQMKPRCX-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
HNIFCPBQMKPRCX-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
HNIFCPBQMKPRCX-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2023-10-31
HNIFCPBQMKPRCX-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	173082
HNIFCPBQMKPRCX-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/pf-3274167
REQQVBGILUTQNN-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
REQQVBGILUTQNN-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
REQQVBGILUTQNN-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
REQQVBGILUTQNN-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
REQQVBGILUTQNN-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
REQQVBGILUTQNN-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
REQQVBGILUTQNN-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2023-12-20
REQQVBGILUTQNN-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	875576
REQQVBGILUTQNN-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/ziritaxestat
YJPWVCIGSHWNON-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	4
YJPWVCIGSHWNON-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	4
YJPWVCIGSHWNON-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	2
YJPWVCIGSHWNON-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
YJPWVCIGSHWNON-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
YJPWVCIGSHWNON-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
YJPWVCIGSHWNON-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2023-10-31
YJPWVCIGSHWNON-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	564583
YJPWVCIGSHWNON-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/ngb2904
MCIACXAZCBVDEE-CUUWFGFTSA-N	Chemical Probes Portal	rating_in_cell	0	4
MCIACXAZCBVDEE-CUUWFGFTSA-N	Chemical Probes Portal	rating_in_organism	0	4
MCIACXAZCBVDEE-CUUWFGFTSA-N	Chemical Probes Portal	rating_count	0	2
MCIACXAZCBVDEE-CUUWFGFTSA-N	Chemical Probes Portal	unsuitable	0	No
MCIACXAZCBVDEE-CUUWFGFTSA-N	Chemical Probes Portal	pains	0	No
MCIACXAZCBVDEE-CUUWFGFTSA-N	Chemical Probes Portal	toxicophore	0	No
MCIACXAZCBVDEE-CUUWFGFTSA-N	Chemical Probes Portal	published_date	0	2023-10-16
MCIACXAZCBVDEE-CUUWFGFTSA-N	Chemical Probes Portal	canSAR_ID	0	288905
MCIACXAZCBVDEE-CUUWFGFTSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/ertugliflozin
TVMJSGGZULFVCZ-XMMPIXPASA-N	Chemical Probes Portal	rating_in_cell	0	3
TVMJSGGZULFVCZ-XMMPIXPASA-N	Chemical Probes Portal	rating_in_organism	0	3
TVMJSGGZULFVCZ-XMMPIXPASA-N	Chemical Probes Portal	rating_count	0	1
TVMJSGGZULFVCZ-XMMPIXPASA-N	Chemical Probes Portal	unsuitable	0	No
TVMJSGGZULFVCZ-XMMPIXPASA-N	Chemical Probes Portal	pains	0	No
TVMJSGGZULFVCZ-XMMPIXPASA-N	Chemical Probes Portal	toxicophore	0	Yes
TVMJSGGZULFVCZ-XMMPIXPASA-N	Chemical Probes Portal	published_date	0	2022-12-20
TVMJSGGZULFVCZ-XMMPIXPASA-N	Chemical Probes Portal	canSAR_ID	0	3446866
TVMJSGGZULFVCZ-XMMPIXPASA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/bibo3304
ZAGCLFXBHOXXEN-JPTLTNPLSA-N	Chemical Probes Portal	rating_in_cell	0	3.6666666666666665
ZAGCLFXBHOXXEN-JPTLTNPLSA-N	Chemical Probes Portal	rating_in_organism	0	0
ZAGCLFXBHOXXEN-JPTLTNPLSA-N	Chemical Probes Portal	rating_count	0	3
ZAGCLFXBHOXXEN-JPTLTNPLSA-N	Chemical Probes Portal	unsuitable	0	No
ZAGCLFXBHOXXEN-JPTLTNPLSA-N	Chemical Probes Portal	pains	0	No
ZAGCLFXBHOXXEN-JPTLTNPLSA-N	Chemical Probes Portal	toxicophore	0	Yes
ZAGCLFXBHOXXEN-JPTLTNPLSA-N	Chemical Probes Portal	published_date	0	2020-11-12
ZAGCLFXBHOXXEN-JPTLTNPLSA-N	Chemical Probes Portal	canSAR_ID	0	3312898
ZAGCLFXBHOXXEN-JPTLTNPLSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/vz185
YIHHYCIYAIVQKX-MBIULKOWSA-N	Chemical Probes Portal	rating_in_cell	0	0
YIHHYCIYAIVQKX-MBIULKOWSA-N	Chemical Probes Portal	rating_in_organism	0	0
YIHHYCIYAIVQKX-MBIULKOWSA-N	Chemical Probes Portal	rating_count	0	0
YIHHYCIYAIVQKX-MBIULKOWSA-N	Chemical Probes Portal	unsuitable	0	No
YIHHYCIYAIVQKX-MBIULKOWSA-N	Chemical Probes Portal	pains	0	No
YIHHYCIYAIVQKX-MBIULKOWSA-N	Chemical Probes Portal	toxicophore	0	No
YIHHYCIYAIVQKX-MBIULKOWSA-N	Chemical Probes Portal	published_date	0	2024-01-18
YIHHYCIYAIVQKX-MBIULKOWSA-N	Chemical Probes Portal	canSAR_ID	0	3879371
YIHHYCIYAIVQKX-MBIULKOWSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/camonsertib
MSFPLTWUFWOKBX-IFXJQAMLSA-O	Chemical Probes Portal	rating_in_cell	0	2.5
MSFPLTWUFWOKBX-IFXJQAMLSA-O	Chemical Probes Portal	rating_in_organism	0	2
MSFPLTWUFWOKBX-IFXJQAMLSA-O	Chemical Probes Portal	rating_count	0	6
MSFPLTWUFWOKBX-IFXJQAMLSA-O	Chemical Probes Portal	unsuitable	0	No
MSFPLTWUFWOKBX-IFXJQAMLSA-O	Chemical Probes Portal	pains	0	No
MSFPLTWUFWOKBX-IFXJQAMLSA-O	Chemical Probes Portal	toxicophore	0	No
MSFPLTWUFWOKBX-IFXJQAMLSA-O	Chemical Probes Portal	published_date	0	2017-03-13
MSFPLTWUFWOKBX-IFXJQAMLSA-O	Chemical Probes Portal	canSAR_ID	0	2843266
MSFPLTWUFWOKBX-IFXJQAMLSA-O	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/l-moses
BBIPVJCGIASXJB-PKTZIBPZSA-N	Chemical Probes Portal	rating_in_cell	0	3
BBIPVJCGIASXJB-PKTZIBPZSA-N	Chemical Probes Portal	rating_in_organism	0	3.6666666666666665
BBIPVJCGIASXJB-PKTZIBPZSA-N	Chemical Probes Portal	rating_count	0	3
BBIPVJCGIASXJB-PKTZIBPZSA-N	Chemical Probes Portal	unsuitable	0	No
BBIPVJCGIASXJB-PKTZIBPZSA-N	Chemical Probes Portal	pains	0	No
BBIPVJCGIASXJB-PKTZIBPZSA-N	Chemical Probes Portal	toxicophore	0	No
BBIPVJCGIASXJB-PKTZIBPZSA-N	Chemical Probes Portal	published_date	0	2022-06-08
BBIPVJCGIASXJB-PKTZIBPZSA-N	Chemical Probes Portal	canSAR_ID	0	783181
BBIPVJCGIASXJB-PKTZIBPZSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/iti-214
SPMVMDHWKHCIDT-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	2
SPMVMDHWKHCIDT-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	2
SPMVMDHWKHCIDT-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	2
SPMVMDHWKHCIDT-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
SPMVMDHWKHCIDT-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
SPMVMDHWKHCIDT-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
SPMVMDHWKHCIDT-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2023-08-10
SPMVMDHWKHCIDT-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	436369
SPMVMDHWKHCIDT-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/krn-951
ZRPZPNYZFSJUPA-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	2
ZRPZPNYZFSJUPA-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	2
ZRPZPNYZFSJUPA-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	1
ZRPZPNYZFSJUPA-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
ZRPZPNYZFSJUPA-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
ZRPZPNYZFSJUPA-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	Yes
ZRPZPNYZFSJUPA-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2020-06-11
ZRPZPNYZFSJUPA-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	320348
ZRPZPNYZFSJUPA-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/ars-1620
TUCIOBMMDDOEMM-RIYZIHGNSA-N	Chemical Probes Portal	rating_in_cell	0	0
TUCIOBMMDDOEMM-RIYZIHGNSA-N	Chemical Probes Portal	rating_in_organism	0	0
TUCIOBMMDDOEMM-RIYZIHGNSA-N	Chemical Probes Portal	rating_count	0	0
TUCIOBMMDDOEMM-RIYZIHGNSA-N	Chemical Probes Portal	unsuitable	0	Yes
TUCIOBMMDDOEMM-RIYZIHGNSA-N	Chemical Probes Portal	pains	0	Yes
TUCIOBMMDDOEMM-RIYZIHGNSA-N	Chemical Probes Portal	toxicophore	0	Yes
TUCIOBMMDDOEMM-RIYZIHGNSA-N	Chemical Probes Portal	published_date	0	2024-02-19
TUCIOBMMDDOEMM-RIYZIHGNSA-N	Chemical Probes Portal	canSAR_ID	0	3444910
TUCIOBMMDDOEMM-RIYZIHGNSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/ag490
NDRFFOKFYGUOKD-ZDUSSCGKSA-N	Chemical Probes Portal	rating_in_cell	0	0
NDRFFOKFYGUOKD-ZDUSSCGKSA-N	Chemical Probes Portal	rating_in_organism	0	0
NDRFFOKFYGUOKD-ZDUSSCGKSA-N	Chemical Probes Portal	rating_count	0	0
NDRFFOKFYGUOKD-ZDUSSCGKSA-N	Chemical Probes Portal	unsuitable	0	No
NDRFFOKFYGUOKD-ZDUSSCGKSA-N	Chemical Probes Portal	pains	0	No
NDRFFOKFYGUOKD-ZDUSSCGKSA-N	Chemical Probes Portal	toxicophore	0	No
NDRFFOKFYGUOKD-ZDUSSCGKSA-N	Chemical Probes Portal	published_date	0	2024-02-19
NDRFFOKFYGUOKD-ZDUSSCGKSA-N	Chemical Probes Portal	canSAR_ID	0	3930066
NDRFFOKFYGUOKD-ZDUSSCGKSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/oicr11029
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Chemical Probes Portal	rating_in_cell	0	0
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Chemical Probes Portal	rating_in_organism	0	0
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Chemical Probes Portal	rating_count	0	0
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Chemical Probes Portal	unsuitable	0	Yes
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Chemical Probes Portal	pains	0	No
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Chemical Probes Portal	toxicophore	0	No
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Chemical Probes Portal	published_date	0	2016-12-09
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Chemical Probes Portal	canSAR_ID	0	624063
HKSZLNNOFSGOKW-FYTWVXJKSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/staurosporine
OPQRFPHLZZPCCH-PGMHBOJBSA-N	Chemical Probes Portal	rating_in_cell	0	0
OPQRFPHLZZPCCH-PGMHBOJBSA-N	Chemical Probes Portal	rating_in_organism	0	0
OPQRFPHLZZPCCH-PGMHBOJBSA-N	Chemical Probes Portal	rating_count	0	0
OPQRFPHLZZPCCH-PGMHBOJBSA-N	Chemical Probes Portal	unsuitable	0	Yes
OPQRFPHLZZPCCH-PGMHBOJBSA-N	Chemical Probes Portal	pains	0	No
OPQRFPHLZZPCCH-PGMHBOJBSA-N	Chemical Probes Portal	toxicophore	0	Yes
OPQRFPHLZZPCCH-PGMHBOJBSA-N	Chemical Probes Portal	published_date	0	2023-06-19
OPQRFPHLZZPCCH-PGMHBOJBSA-N	Chemical Probes Portal	canSAR_ID	0	1660579
OPQRFPHLZZPCCH-PGMHBOJBSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/ldn-57444
PJKRNPPUSQSCHN-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	3.6666666666666665
PJKRNPPUSQSCHN-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	3.6666666666666665
PJKRNPPUSQSCHN-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	3
PJKRNPPUSQSCHN-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
PJKRNPPUSQSCHN-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
PJKRNPPUSQSCHN-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
PJKRNPPUSQSCHN-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2024-01-18
PJKRNPPUSQSCHN-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	4199064
PJKRNPPUSQSCHN-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/bi-8668
BLSNYSFLZAWBIV-SFHVURJKSA-N	Chemical Probes Portal	rating_in_cell	0	3.5
BLSNYSFLZAWBIV-SFHVURJKSA-N	Chemical Probes Portal	rating_in_organism	0	0
BLSNYSFLZAWBIV-SFHVURJKSA-N	Chemical Probes Portal	rating_count	0	2
BLSNYSFLZAWBIV-SFHVURJKSA-N	Chemical Probes Portal	unsuitable	0	No
BLSNYSFLZAWBIV-SFHVURJKSA-N	Chemical Probes Portal	pains	0	No
BLSNYSFLZAWBIV-SFHVURJKSA-N	Chemical Probes Portal	toxicophore	0	No
BLSNYSFLZAWBIV-SFHVURJKSA-N	Chemical Probes Portal	published_date	0	2024-03-18
BLSNYSFLZAWBIV-SFHVURJKSA-N	Chemical Probes Portal	canSAR_ID	0	2927247
BLSNYSFLZAWBIV-SFHVURJKSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/ft671
QGPXEIMWTKWHMH-DEOSSOPVSA-N	Chemical Probes Portal	rating_in_cell	0	0
QGPXEIMWTKWHMH-DEOSSOPVSA-N	Chemical Probes Portal	rating_in_organism	0	0
QGPXEIMWTKWHMH-DEOSSOPVSA-N	Chemical Probes Portal	rating_count	0	0
QGPXEIMWTKWHMH-DEOSSOPVSA-N	Chemical Probes Portal	unsuitable	0	No
QGPXEIMWTKWHMH-DEOSSOPVSA-N	Chemical Probes Portal	pains	0	No
QGPXEIMWTKWHMH-DEOSSOPVSA-N	Chemical Probes Portal	toxicophore	0	No
QGPXEIMWTKWHMH-DEOSSOPVSA-N	Chemical Probes Portal	published_date	0	2021-12-01
QGPXEIMWTKWHMH-DEOSSOPVSA-N	Chemical Probes Portal	canSAR_ID	0	623542
QGPXEIMWTKWHMH-DEOSSOPVSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/bi665915
AAHNBILIYONQLX-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
AAHNBILIYONQLX-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
AAHNBILIYONQLX-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
AAHNBILIYONQLX-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
AAHNBILIYONQLX-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
AAHNBILIYONQLX-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
AAHNBILIYONQLX-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2021-12-01
AAHNBILIYONQLX-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	741271
AAHNBILIYONQLX-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/gsm1
FRPJGTNLZNXQEX-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
FRPJGTNLZNXQEX-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
FRPJGTNLZNXQEX-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
FRPJGTNLZNXQEX-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
FRPJGTNLZNXQEX-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
FRPJGTNLZNXQEX-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
FRPJGTNLZNXQEX-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2021-12-01
FRPJGTNLZNXQEX-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	1323829
FRPJGTNLZNXQEX-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/abt-724
WDZVWDXOIGQJIO-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
WDZVWDXOIGQJIO-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
WDZVWDXOIGQJIO-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
WDZVWDXOIGQJIO-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
WDZVWDXOIGQJIO-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
WDZVWDXOIGQJIO-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	Yes
WDZVWDXOIGQJIO-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2021-12-01
WDZVWDXOIGQJIO-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	428751
WDZVWDXOIGQJIO-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/mrk-560
LWJGMYMNSNVCEM-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
LWJGMYMNSNVCEM-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
LWJGMYMNSNVCEM-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
LWJGMYMNSNVCEM-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
LWJGMYMNSNVCEM-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
LWJGMYMNSNVCEM-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
LWJGMYMNSNVCEM-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2021-12-01
LWJGMYMNSNVCEM-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	356356
LWJGMYMNSNVCEM-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/pf-04418948
BEBDKSYNJJVZSO-SECBINFHSA-N	Chemical Probes Portal	rating_in_cell	0	0
BEBDKSYNJJVZSO-SECBINFHSA-N	Chemical Probes Portal	rating_in_organism	0	0
BEBDKSYNJJVZSO-SECBINFHSA-N	Chemical Probes Portal	rating_count	0	0
BEBDKSYNJJVZSO-SECBINFHSA-N	Chemical Probes Portal	unsuitable	0	No
BEBDKSYNJJVZSO-SECBINFHSA-N	Chemical Probes Portal	pains	0	No
BEBDKSYNJJVZSO-SECBINFHSA-N	Chemical Probes Portal	toxicophore	0	No
BEBDKSYNJJVZSO-SECBINFHSA-N	Chemical Probes Portal	published_date	0	2023-12-21
BEBDKSYNJJVZSO-SECBINFHSA-N	Chemical Probes Portal	canSAR_ID	0	3897346
BEBDKSYNJJVZSO-SECBINFHSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/tp-050
SWOIFXHMBKFCRM-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
SWOIFXHMBKFCRM-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
SWOIFXHMBKFCRM-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
SWOIFXHMBKFCRM-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
SWOIFXHMBKFCRM-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	Yes
SWOIFXHMBKFCRM-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
SWOIFXHMBKFCRM-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2023-05-18
SWOIFXHMBKFCRM-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	3935390
SWOIFXHMBKFCRM-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/mu1742
FOECKIWHCOYYFL-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
FOECKIWHCOYYFL-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
FOECKIWHCOYYFL-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
FOECKIWHCOYYFL-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
FOECKIWHCOYYFL-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
FOECKIWHCOYYFL-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
FOECKIWHCOYYFL-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2021-12-07
FOECKIWHCOYYFL-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	630519
FOECKIWHCOYYFL-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/pptn
UNSHMXUHOHBLIQ-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
UNSHMXUHOHBLIQ-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
UNSHMXUHOHBLIQ-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
UNSHMXUHOHBLIQ-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
UNSHMXUHOHBLIQ-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
UNSHMXUHOHBLIQ-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
UNSHMXUHOHBLIQ-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2021-12-15
UNSHMXUHOHBLIQ-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	3213584
UNSHMXUHOHBLIQ-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/bay-069
ZGBAPSHWPBXEKN-OPHFCASCSA-N	Chemical Probes Portal	rating_in_cell	0	0
ZGBAPSHWPBXEKN-OPHFCASCSA-N	Chemical Probes Portal	rating_in_organism	0	0
ZGBAPSHWPBXEKN-OPHFCASCSA-N	Chemical Probes Portal	rating_count	0	0
ZGBAPSHWPBXEKN-OPHFCASCSA-N	Chemical Probes Portal	unsuitable	0	No
ZGBAPSHWPBXEKN-OPHFCASCSA-N	Chemical Probes Portal	pains	0	No
ZGBAPSHWPBXEKN-OPHFCASCSA-N	Chemical Probes Portal	toxicophore	0	No
ZGBAPSHWPBXEKN-OPHFCASCSA-N	Chemical Probes Portal	published_date	0	2021-12-15
ZGBAPSHWPBXEKN-OPHFCASCSA-N	Chemical Probes Portal	canSAR_ID	0	3234851
ZGBAPSHWPBXEKN-OPHFCASCSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/bay-7598
QVIWDCUKIZPUBD-WLRWWHNQSA-N	Chemical Probes Portal	rating_in_cell	0	0
QVIWDCUKIZPUBD-WLRWWHNQSA-N	Chemical Probes Portal	rating_in_organism	0	0
QVIWDCUKIZPUBD-WLRWWHNQSA-N	Chemical Probes Portal	rating_count	0	0
QVIWDCUKIZPUBD-WLRWWHNQSA-N	Chemical Probes Portal	unsuitable	0	No
QVIWDCUKIZPUBD-WLRWWHNQSA-N	Chemical Probes Portal	pains	0	No
QVIWDCUKIZPUBD-WLRWWHNQSA-N	Chemical Probes Portal	toxicophore	0	No
QVIWDCUKIZPUBD-WLRWWHNQSA-N	Chemical Probes Portal	published_date	0	2022-01-21
QVIWDCUKIZPUBD-WLRWWHNQSA-N	Chemical Probes Portal	canSAR_ID	0	3550533
QVIWDCUKIZPUBD-WLRWWHNQSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/ammocidin-a
XFYUTGIEFKGWND-NRFANRHFSA-N	Chemical Probes Portal	rating_in_cell	0	0
XFYUTGIEFKGWND-NRFANRHFSA-N	Chemical Probes Portal	rating_in_organism	0	0
XFYUTGIEFKGWND-NRFANRHFSA-N	Chemical Probes Portal	rating_count	0	0
XFYUTGIEFKGWND-NRFANRHFSA-N	Chemical Probes Portal	unsuitable	0	No
XFYUTGIEFKGWND-NRFANRHFSA-N	Chemical Probes Portal	pains	0	No
XFYUTGIEFKGWND-NRFANRHFSA-N	Chemical Probes Portal	toxicophore	0	No
XFYUTGIEFKGWND-NRFANRHFSA-N	Chemical Probes Portal	published_date	0	2020-12-03
XFYUTGIEFKGWND-NRFANRHFSA-N	Chemical Probes Portal	canSAR_ID	0	388599
XFYUTGIEFKGWND-NRFANRHFSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/gne-9822
