uniprot_id	target_key	hgnc	species
Q92952	KCNN1	KCNN1	Homo sapiens (Human)
Q9H2S1	KCNN2	KCNN2	Homo sapiens (Human)
Q9UGI6	KCNN3	KCNN3	Homo sapiens (Human)
O15554	KCNN4	KCNN4	Homo sapiens (Human)
P51787	KCNQ1	KCNQ1	Homo sapiens (Human)
O43526	KCNQ2	KCNQ2	Homo sapiens (Human)
O43525	KCNQ3	KCNQ3	Homo sapiens (Human)
P56696	KCNQ4	KCNQ4	Homo sapiens (Human)
Q9NR82	KCNQ5	KCNQ5	Homo sapiens (Human)
Q9BQ31	KCNS3	KCNS3	Homo sapiens (Human)
O60341	KDM1A	KDM1A	Homo sapiens (Human)
Q9Y2K7	KDM2A	KDM2A	Homo sapiens (Human)
O75164	KDM4A	KDM4A	Homo sapiens (Human)
O94953	KDM4B	KDM4B	Homo sapiens (Human)
Q9H3R0	KDM4C	KDM4C	Homo sapiens (Human)
Q6B0I6	KDM4D	KDM4D	Homo sapiens (Human)
B2RXH2	KDM4E	KDM4E	Homo sapiens (Human)
P29375	KDM5A	KDM5A	Homo sapiens (Human)
Q9UGL1	KDM5B	KDM5B	Homo sapiens (Human)
P41229	KDM5C	KDM5C	Homo sapiens (Human)
Q9BY66	KDM5D	KDM5D	Homo sapiens (Human)
O15550	KDM6A	KDM6A	Homo sapiens (Human)
O15054	KDM6B	KDM6B	Homo sapiens (Human)
P35968	KDR	KDR	Homo sapiens (Human)
Q14145	KEAP1	KEAP1	Homo sapiens (Human)
P50053	KHK	KHK	Homo sapiens (Human)
P52732	KIF11	KIF11	Homo sapiens (Human)
Q969F8	KISS1R	KISS1R	Homo sapiens (Human)
P10721	KIT	KIT	Homo sapiens (Human)
O43474	KLF4	KLF4	Homo sapiens (Human)
P06870	KLK1	KLK1	Homo sapiens (Human)
O43240	KLK10	KLK10	Homo sapiens (Human)
Q9UBX7	KLK11	KLK11	Homo sapiens (Human)
Q9UKR0	KLK12	KLK12	Homo sapiens (Human)
Q9UKR3	KLK13	KLK13	Homo sapiens (Human)
Q9P0G3	KLK14	KLK14	Homo sapiens (Human)
Q9H2R5	KLK15	KLK15	Homo sapiens (Human)
P20151	KLK2	KLK2	Homo sapiens (Human)
P07288	KLK3	KLK3	Homo sapiens (Human)
Q9Y5K2	KLK4	KLK4	Homo sapiens (Human)
Q9Y337	KLK5	KLK5	Homo sapiens (Human)
Q92876	KLK6	KLK6	Homo sapiens (Human)
P49862	KLK7	KLK7	Homo sapiens (Human)
O60259	KLK8	KLK8	Homo sapiens (Human)
Q9UKQ9	KLK9	KLK9	Homo sapiens (Human)
P03952	KLKB1	KLKB1	Homo sapiens (Human)
O15229	KMO	KMO	Homo sapiens (Human)
Q03164	KMT2A	KMT2A	Homo sapiens (Human)
Q9NQR1	KMT5A	KMT5A	Homo sapiens (Human)
Q4FZB7	KMT5B	KMT5B	Homo sapiens (Human)
Q86Y97	KMT5C	KMT5C	Homo sapiens (Human)
Q14974	KPNB1	KPNB1	Homo sapiens (Human)
P01116	KRAS	KRAS	Homo sapiens (Human)
Q99456	KRT12	KRT12	Homo sapiens (Human)
Q8IVT5	KSR1	KSR1	Homo sapiens (Human)
Q9Y468	L3MBTL1	L3MBTL1	Homo sapiens (Human)
Q96JM7	L3MBTL3	L3MBTL3	Homo sapiens (Human)
Q8NA19	L3MBTL4	L3MBTL4	Homo sapiens (Human)
P83111	LACTB	LACTB	Homo sapiens (Human)
P11279	LAMP1	LAMP1	Homo sapiens (Human)
P28838	LAP3	LAP3	Homo sapiens (Human)
Q15031	LARS2	LARS2	Homo sapiens (Human)
O95835	LATS1	LATS1	Homo sapiens (Human)
Q9NRM7	LATS2	LATS2	Homo sapiens (Human)
P06239	LCK	LCK	Homo sapiens (Human)
P00338	LDHA	LDHA	Homo sapiens (Human)
P07195	LDHB	LDHB	Homo sapiens (Human)
P01130	LDLR	LDLR	Homo sapiens (Human)
P48357	LEPR	LEPR	Homo sapiens (Human)
P09382	LGALS1	LGALS1	Homo sapiens (Human)
P17931	LGALS3	LGALS3	Homo sapiens (Human)
Q99538	LGMN	LGMN	Homo sapiens (Human)
P22888	LHCGR	LHCGR	Homo sapiens (Human)
P18858	LIG1	LIG1	Homo sapiens (Human)
P49916	LIG3	LIG3	Homo sapiens (Human)
P49917	LIG4	LIG4	Homo sapiens (Human)
P53667	LIMK1	LIMK1	Homo sapiens (Human)
P53671	LIMK2	LIMK2	Homo sapiens (Human)
Q9H9Z2	LIN28A	LIN28A	Homo sapiens (Human)
P38571	LIPA	LIPA	Homo sapiens (Human)
P11150	LIPC	LIPC	Homo sapiens (Human)
Q05469	LIPE	LIPE	Homo sapiens (Human)
P07098	LIPF	LIPF	Homo sapiens (Human)
Q9Y5X9	LIPG	LIPG	Homo sapiens (Human)
Q9UIQ6	LNPEP	LNPEP	Homo sapiens (Human)
P28300	LOX	LOX	Homo sapiens (Human)
Q9Y4K0	LOXL2	LOXL2	Homo sapiens (Human)
Q92633	LPAR1	LPAR1	Homo sapiens (Human)
Q9HBW0	LPAR2	LPAR2	Homo sapiens (Human)
Q9UBY5	LPAR3	LPAR3	Homo sapiens (Human)
Q9H1C0	LPAR5	LPAR5	Homo sapiens (Human)
Q5S007	LRRK2	LRRK2	Homo sapiens (Human)
P48449	LSS	LSS	Homo sapiens (Human)
P09960	LTA4H	LTA4H	Homo sapiens (Human)
Q15722	LTB4R	LTB4R	Homo sapiens (Human)
Q9NPC1	LTB4R2	LTB4R2	Homo sapiens (Human)
Q16873	LTC4S	LTC4S	Homo sapiens (Human)
P07948	LYN	LYN	Homo sapiens (Human)
O95372	LYPLA2	LYPLA2	Homo sapiens (Human)
Q5VWZ2	LYPLAL1	LYPLAL1	Homo sapiens (Human)
Q9UDY8	MALT1	MALT1	Homo sapiens (Human)
Q16706	MAN2A1	MAN2A1	Homo sapiens (Human)
P49641	MAN2A2	MAN2A2	Homo sapiens (Human)
O00754	MAN2B1	MAN2B1	Homo sapiens (Human)
Q9Y2E5	MAN2B2	MAN2B2	Homo sapiens (Human)
Q9NTJ4	MAN2C1	MAN2C1	Homo sapiens (Human)
P21397	MAOA	MAOA	Homo sapiens (Human)
P27338	MAOB	MAOB	Homo sapiens (Human)
Q02750	MAP2K1	MAP2K1	Homo sapiens (Human)
P36507	MAP2K2	MAP2K2	Homo sapiens (Human)
P46734	MAP2K3	MAP2K3	Homo sapiens (Human)
P45985	MAP2K4	MAP2K4	Homo sapiens (Human)
Q13163	MAP2K5	MAP2K5	Homo sapiens (Human)
P52564	MAP2K6	MAP2K6	Homo sapiens (Human)
O14733	MAP2K7	MAP2K7	Homo sapiens (Human)
Q16584	MAP3K11	MAP3K11	Homo sapiens (Human)
Q12852	MAP3K12	MAP3K12	Homo sapiens (Human)
Q99558	MAP3K14	MAP3K14	Homo sapiens (Human)
Q9NYL2	MAP3K20	MAP3K20	Homo sapiens (Human)
Q99683	MAP3K5	MAP3K5	Homo sapiens (Human)
P41279	MAP3K8	MAP3K8	Homo sapiens (Human)
P80192	MAP3K9	MAP3K9	Homo sapiens (Human)
Q92918	MAP4K1	MAP4K1	Homo sapiens (Human)
O95819	MAP4K4	MAP4K4	Homo sapiens (Human)
P28482	MAPK1	MAPK1	Homo sapiens (Human)
P53779	MAPK10	MAPK10	Homo sapiens (Human)
Q15759	MAPK11	MAPK11	Homo sapiens (Human)
P53778	MAPK12	MAPK12	Homo sapiens (Human)
O15264	MAPK13	MAPK13	Homo sapiens (Human)
Q16539	MAPK14	MAPK14	Homo sapiens (Human)
Q8TD08	MAPK15	MAPK15	Homo sapiens (Human)
P27361	MAPK3	MAPK3	Homo sapiens (Human)
P31152	MAPK4	MAPK4	Homo sapiens (Human)
Q16659	MAPK6	MAPK6	Homo sapiens (Human)
Q13164	MAPK7	MAPK7	Homo sapiens (Human)
P45983	MAPK8	MAPK8	Homo sapiens (Human)
P45984	MAPK9	MAPK9	Homo sapiens (Human)
P49137	MAPKAPK2	MAPKAPK2	Homo sapiens (Human)
Q8IW41	MAPKAPK5	MAPKAPK5	Homo sapiens (Human)
P10636	MAPT	MAPT	Homo sapiens (Human)
P56192	MARS1	MARS1	Homo sapiens (Human)
P31153	MAT2A	MAT2A	Homo sapiens (Human)
Q96T53	MBOAT4	MBOAT4	Homo sapiens (Human)
Q14703	MBTPS1	MBTPS1	Homo sapiens (Human)
Q01726	MC1R	MC1R	Homo sapiens (Human)
P41968	MC3R	MC3R	Homo sapiens (Human)
P32245	MC4R	MC4R	Homo sapiens (Human)
P33032	MC5R	MC5R	Homo sapiens (Human)
Q99705	MCHR1	MCHR1	Homo sapiens (Human)
Q969V1	MCHR2	MCHR2	Homo sapiens (Human)
Q07820	MCL1	MCL1	Homo sapiens (Human)
Q9GZU1	MCOLN1	MCOLN1	Homo sapiens (Human)
Q8NE86	MCU	MCU	Homo sapiens (Human)
Q00987	MDM2	MDM2	Homo sapiens (Human)
P48163	ME1	ME1	Homo sapiens (Human)
P23368	ME2	ME2	Homo sapiens (Human)
Q14680	MELK	MELK	Homo sapiens (Human)
O00255	MEN1	MEN1	Homo sapiens (Human)
Q16820	MEP1B	MEP1B	Homo sapiens (Human)
Q12866	MERTK	MERTK	Homo sapiens (Human)
P08581	MET	MET	Homo sapiens (Human)
P53582	METAP1	METAP1	Homo sapiens (Human)
P50579	METAP2	METAP2	Homo sapiens (Human)
Q99685	MGLL	MGLL	Homo sapiens (Human)
P16455	MGMT	MGMT	Homo sapiens (Human)
P14174	MIF	MIF	Homo sapiens (Human)
Q9BUB5	MKNK1	MKNK1	Homo sapiens (Human)
Q9HBH9	MKNK2	MKNK2	Homo sapiens (Human)
Q8NB16	MLKL	MLKL	Homo sapiens (Human)
Q03111	MLLT1	MLLT1	Homo sapiens (Human)
P42568	MLLT3	MLLT3	Homo sapiens (Human)
O43193	MLNR	MLNR	Homo sapiens (Human)
O95822	MLYCD	MLYCD	Homo sapiens (Human)
P08473	MME	MME	Homo sapiens (Human)
P03956	MMP1	MMP1	Homo sapiens (Human)
P09238	MMP10	MMP10	Homo sapiens (Human)
P24347	MMP11	MMP11	Homo sapiens (Human)
P39900	MMP12	MMP12	Homo sapiens (Human)
P45452	MMP13	MMP13	Homo sapiens (Human)
P50281	MMP14	MMP14	Homo sapiens (Human)
P51511	MMP15	MMP15	Homo sapiens (Human)
P51512	MMP16	MMP16	Homo sapiens (Human)
Q9ULZ9	MMP17	MMP17	Homo sapiens (Human)
Q99542	MMP19	MMP19	Homo sapiens (Human)
P08253	MMP2	MMP2	Homo sapiens (Human)
O60882	MMP20	MMP20	Homo sapiens (Human)
Q8N119	MMP21	MMP21	Homo sapiens (Human)
O75900	MMP23A	MMP23B	Homo sapiens (Human)
Q9H306	MMP27	MMP27	Homo sapiens (Human)
Q9H239	MMP28	MMP28	Homo sapiens (Human)
P08254	MMP3	MMP3	Homo sapiens (Human)
P09237	MMP7	MMP7	Homo sapiens (Human)
P22894	MMP8	MMP8	Homo sapiens (Human)
P14780	MMP9	MMP9	Homo sapiens (Human)
Q3SYC2	MOGAT2	MOGAT2	Homo sapiens (Human)
Q86VF5	MOGAT3	MOGAT3	Homo sapiens (Human)
Q13724	MOGS	MOGS	Homo sapiens (Human)
Q9Y5U8	MPC1	MPC1	Homo sapiens (Human)
O95563	MPC2	MPC2	Homo sapiens (Human)
P34949	MPI	MPI	Homo sapiens (Human)
P40238	MPL	MPL	Homo sapiens (Human)
P05164	MPO	MPO	Homo sapiens (Human)
Q96LB2	MRGPRX1	MRGPRX1	Homo sapiens (Human)
Q96LB1	MRGPRX2	MRGPRX2	Homo sapiens (Human)
Q01362	MS4A2	MS4A2	Homo sapiens (Human)
Q9GZW8	MS4A7	MS4A7	Homo sapiens (Human)
Q04912	MST1R	MST1R	Homo sapiens (Human)
P00846	MT-ATP6	MT-ATP6	Homo sapiens (Human)
P03886	MT-ND1	MT-ND1	Homo sapiens (Human)
Q13126	MTAP	MTAP	Homo sapiens (Human)
Q14872	MTF1	MTF1	Homo sapiens (Human)
P48039	MTNR1A	MTNR1A	Homo sapiens (Human)
P49286	MTNR1B	MTNR1B	Homo sapiens (Human)
P42345	MTOR	MTOR	Homo sapiens (Human)
P55157	MTTP	MTTP	Homo sapiens (Human)
O15146	MUSK	MUSK	Homo sapiens (Human)
P53602	MVD	MVD	Homo sapiens (Human)
P01106	MYC	MYC	Homo sapiens (Human)
Q99836	MYD88	MYD88	Homo sapiens (Human)
P35580	MYH10	MYH10	Homo sapiens (Human)
P12883	MYH7	MYH7	Homo sapiens (Human)
P35579	MYH9	MYH9	Homo sapiens (Human)
Q15746	MYLK	MYLK	Homo sapiens (Human)
Q9H1R3	MYLK2	MYLK2	Homo sapiens (Human)
Q32MK0	MYLK3	MYLK3	Homo sapiens (Human)
Q86YV6	MYLK4	MYLK4	Homo sapiens (Human)
Q02083	NAAA	NAAA	Homo sapiens (Human)
Q13564	NAE1	NAE1	Homo sapiens (Human)
P43490	NAMPT	NAMPT	Homo sapiens (Human)
P18440	NAT1	NAT1	Homo sapiens (Human)
Q9H0A0	NAT10	NAT10	Homo sapiens (Human)
Q6PIU2	NCEH1	NCEH1	Homo sapiens (Human)
P16333	NCK1	NCK1	Homo sapiens (Human)
O43639	NCK2	NCK2	Homo sapiens (Human)
O14561	NDUFAB1	NDUFAB1	Homo sapiens (Human)
P28331	NDUFS1	NDUFS1	Homo sapiens (Human)
P49821	NDUFV1	NDUFV1	Homo sapiens (Human)
P46934	NEDD4	NEDD4	Homo sapiens (Human)
Q15843	NEDD8	NEDD8	Homo sapiens (Human)
Q96PY6	NEK1	NEK1	Homo sapiens (Human)
P51955	NEK2	NEK2	Homo sapiens (Human)
Q99519	NEU1	NEU1	Homo sapiens (Human)
Q9Y3R4	NEU2	NEU2	Homo sapiens (Human)
Q9UQ49	NEU3	NEU3	Homo sapiens (Human)
Q16236	NFE2L2	NFE2L2	Homo sapiens (Human)
P19838	NFKB1	NFKB1	Homo sapiens (Human)
Q00653	NFKB2	NFKB2	Homo sapiens (Human)
P01138	NGF	NGF	Homo sapiens (Human)
Q96IV0	NGLY1	NGLY1	Homo sapiens (Human)
Q9Y2I1	NISCH	NISCH	Homo sapiens (Human)
Q96P20	NLRP3	NLRP3	Homo sapiens (Human)
P28336	NMBR	NMBR	Homo sapiens (Human)
P15531	NME1	NME1	Homo sapiens (Human)
P22392	NME2	NME2	Homo sapiens (Human)
P30419	NMT1	NMT1	Homo sapiens (Human)
Q9HB89	NMUR1	NMUR1	Homo sapiens (Human)
Q9GZQ4	NMUR2	NMUR2	Homo sapiens (Human)
P29475	NOS1	NOS1	Homo sapiens (Human)
P35228	NOS2	NOS2	Homo sapiens (Human)
P29474	NOS3	NOS3	Homo sapiens (Human)
Q6P988	NOTUM	NOTUM	Homo sapiens (Human)
Q9Y5S8	NOX1	NOX1	Homo sapiens (Human)
Q9HBY0	NOX3	NOX3	Homo sapiens (Human)
Q9NPH5	NOX4	NOX4	Homo sapiens (Human)
Q96PH1	NOX5	NOX5	Homo sapiens (Human)
Q8NFA2	NOXO1	NOXO1	Homo sapiens (Human)
P48145	NPBWR1	NPBWR1	Homo sapiens (Human)
O15118	NPC1	NPC1	Homo sapiens (Human)
Q9UHC9	NPC1L1	NPC1L1	Homo sapiens (Human)
P55786	NPEPPS	NPEPPS	Homo sapiens (Human)
Q9GZQ6	NPFFR1	NPFFR1	Homo sapiens (Human)
Q9Y5X5	NPFFR2	NPFFR2	Homo sapiens (Human)
P16066	NPR1	NPR1	Homo sapiens (Human)
Q6W5P4	NPSR1	NPSR1	Homo sapiens (Human)
P25929	NPY1R	NPY1R	Homo sapiens (Human)
P49146	NPY2R	NPY2R	Homo sapiens (Human)
Q15761	NPY5R	NPY5R	Homo sapiens (Human)
P15559	NQO1	NQO1	Homo sapiens (Human)
P16083	NQO2	NQO2	Homo sapiens (Human)
P20393	NR1D1	NR1D1	Homo sapiens (Human)
P55055	NR1H2	NR1H2	Homo sapiens (Human)
Q13133	NR1H3	NR1H3	Homo sapiens (Human)
Q96RI1	NR1H4	NR1H4	Homo sapiens (Human)
O75469	NR1I2	NR1I2	Homo sapiens (Human)
Q14994	NR1I3	NR1I3	Homo sapiens (Human)
P04150	NR3C1	NR3C1	Homo sapiens (Human)
P08235	NR3C2	NR3C2	Homo sapiens (Human)
P22736	NR4A1	NR4A1	Homo sapiens (Human)
P43354	NR4A2	NR4A2	Homo sapiens (Human)
Q13285	NR5A1	NR5A1	Homo sapiens (Human)
O00482	NR5A2	NR5A2	Homo sapiens (Human)
P01111	NRAS	NRAS	Homo sapiens (Human)
O14786	NRP1	NRP1	Homo sapiens (Human)
Q9BZ95	NSD3	NSD3	Homo sapiens (Human)
Q15738	NSDHL	NSDHL	Homo sapiens (Human)
P04629	NTRK1	NTRK1	Homo sapiens (Human)
Q16620	NTRK2	NTRK2	Homo sapiens (Human)
Q16288	NTRK3	NTRK3	Homo sapiens (Human)
P30989	NTSR1	NTSR1	Homo sapiens (Human)
O95665	NTSR2	NTSR2	Homo sapiens (Human)
O60285	NUAK1	NUAK1	Homo sapiens (Human)
Q9H093	NUAK2	NUAK2	Homo sapiens (Human)
Q02818	NUCB1	NUCB1	Homo sapiens (Human)
P36639	NUDT1	NUDT1	Homo sapiens (Human)
P50583	NUDT2	NUDT2	Homo sapiens (Human)
P04181	OAT	OAT	Homo sapiens (Human)
P11926	ODC1	ODC1	Homo sapiens (Human)
O60502	OGA	OGA	Homo sapiens (Human)
O15527	OGG1	OGG1	Homo sapiens (Human)
O15294	OGT	OGT	Homo sapiens (Human)
Q13516	OLIG2	OLIG2	Homo sapiens (Human)
Q9UHM6	OPN4	OPN4	Homo sapiens (Human)
P41143	OPRD1	OPRD1	Homo sapiens (Human)
P41145	OPRK1	OPRK1	Homo sapiens (Human)
P41146	OPRL1	OPRL1	Homo sapiens (Human)
P35372	OPRM1	OPRM1	Homo sapiens (Human)
Q96CV9	OPTN	OPTN	Homo sapiens (Human)
Q96D31	ORAI1	ORAI1	Homo sapiens (Human)
Q96SN7	ORAI2	ORAI2	Homo sapiens (Human)
Q9BRQ5	ORAI3	ORAI3	Homo sapiens (Human)
Q8TDS5	OXER1	OXER1	Homo sapiens (Human)
P30559	OXTR	OXTR	Homo sapiens (Human)
P51575	P2RX1	P2RX1	Homo sapiens (Human)
Q9UBL9	P2RX2	P2RX2	Homo sapiens (Human)
P56373	P2RX3	P2RX3	Homo sapiens (Human)
Q99571	P2RX4	P2RX4	Homo sapiens (Human)
Q99572	P2RX7	P2RX7	Homo sapiens (Human)
P47900	P2RY1	P2RY1	Homo sapiens (Human)
Q9H244	P2RY12	P2RY12	Homo sapiens (Human)
Q9BPV8	P2RY13	P2RY13	Homo sapiens (Human)
Q15391	P2RY14	P2RY14	Homo sapiens (Human)
P41231	P2RY2	P2RY2	Homo sapiens (Human)
P51582	P2RY4	P2RY4	Homo sapiens (Human)
Q15077	P2RY6	P2RY6	Homo sapiens (Human)
P13674	P4HA1	P4HA1	Homo sapiens (Human)
O15460	P4HA2	P4HA2	Homo sapiens (Human)
Q7Z4N8	P4HA3	P4HA3	Homo sapiens (Human)
P07237	P4HB	P4HB	Homo sapiens (Human)
Q9ULC6	PADI1	PADI1	Homo sapiens (Human)
Q9Y2J8	PADI2	PADI2	Homo sapiens (Human)
Q9ULW8	PADI3	PADI3	Homo sapiens (Human)
Q9UM07	PADI4	PADI4	Homo sapiens (Human)
Q6TGC4	PADI6	PADI6	Homo sapiens (Human)
P00439	PAH	PAH	Homo sapiens (Human)
Q13153	PAK1	PAK1	Homo sapiens (Human)
O96013	PAK4	PAK4	Homo sapiens (Human)
Q9NQU5	PAK6	PAK6	Homo sapiens (Human)
P19021	PAM	PAM	Homo sapiens (Human)
Q96RD7	PANX1	PANX1	Homo sapiens (Human)
P51003	PAPOLA	PAPOLA	Homo sapiens (Human)
Q86W56	PARG	PARG	Homo sapiens (Human)
P09874	PARP1	PARP1	Homo sapiens (Human)
Q53GL7	PARP10	PARP10	Homo sapiens (Human)
Q9UGN5	PARP2	PARP2	Homo sapiens (Human)
Q9Y6F1	PARP3	PARP3	Homo sapiens (Human)
Q02962	PAX2	PAX2	Homo sapiens (Human)
Q96KB5	PBK	PBK	Homo sapiens (Human)
Q86U86	PBRM1	PBRM1	Homo sapiens (Human)
P35558	PCK1	PCK1	Homo sapiens (Human)
Q8NBP7	PCSK9	PCSK9	Homo sapiens (Human)
Q9UKL6	PCTP	PCTP	Homo sapiens (Human)
P49585	PCYT1A	PCYT1A	Homo sapiens (Human)
Q99447	PCYT2	PCYT2	Homo sapiens (Human)
Q15116	PDCD1	PDCD1	Homo sapiens (Human)
Q9Y233	PDE10A	PDE10A	Homo sapiens (Human)
Q9HCR9	PDE11A	PDE11A	Homo sapiens (Human)
P54750	PDE1A	PDE1A	Homo sapiens (Human)
Q01064	PDE1B	PDE1B	Homo sapiens (Human)
Q14123	PDE1C	PDE1C	Homo sapiens (Human)
O00408	PDE2A	PDE2A	Homo sapiens (Human)
Q14432	PDE3A	PDE3A	Homo sapiens (Human)
Q13370	PDE3B	PDE3B	Homo sapiens (Human)
P27815	PDE4A	PDE4A	Homo sapiens (Human)
Q07343	PDE4B	PDE4B	Homo sapiens (Human)
Q08493	PDE4C	PDE4C	Homo sapiens (Human)
Q08499	PDE4D	PDE4D	Homo sapiens (Human)
O76074	PDE5A	PDE5A	Homo sapiens (Human)
P16499	PDE6A	PDE6A	Homo sapiens (Human)
P35913	PDE6B	PDE6B	Homo sapiens (Human)
P51160	PDE6C	PDE6C	Homo sapiens (Human)
O43924	PDE6D	PDE6D	Homo sapiens (Human)
P18545	PDE6G	PDE6G	Homo sapiens (Human)
Q13956	PDE6H	PDE6H	Homo sapiens (Human)
Q13946	PDE7A	PDE7A	Homo sapiens (Human)
Q9NP56	PDE7B	PDE7B	Homo sapiens (Human)
O60658	PDE8A	PDE8A	Homo sapiens (Human)
O95263	PDE8B	PDE8B	Homo sapiens (Human)
O76083	PDE9A	PDE9A	Homo sapiens (Human)
Q9HBH1	PDF	PDF	Homo sapiens (Human)
P16234	PDGFRA	PDGFRA	Homo sapiens (Human)
P09619	PDGFRB	PDGFRB	Homo sapiens (Human)
P08559	PDHA1	PDHA1	Homo sapiens (Human)
P29803	PDHA2	PDHA2	Homo sapiens (Human)
P11177	PDHB	PDHB	Homo sapiens (Human)
P30101	PDIA3	PDIA3	Homo sapiens (Human)
Q15118	PDK1	PDK1	Homo sapiens (Human)
Q15119	PDK2	PDK2	Homo sapiens (Human)
Q15120	PDK3	PDK3	Homo sapiens (Human)
Q16654	PDK4	PDK4	Homo sapiens (Human)
O15530	PDPK1	PDPK1	Homo sapiens (Human)
P30086	PEBP1	PEBP1	Homo sapiens (Human)
Q16875	PFKFB3	PFKFB3	Homo sapiens (Human)
Q16877	PFKFB4	PFKFB4	Homo sapiens (Human)
P52209	PGD	PGD	Homo sapiens (Human)
P53609	PGGT1B	PGGT1B	Homo sapiens (Human)
P00558	PGK1	PGK1	Homo sapiens (Human)
P06401	PGR	PGR	Homo sapiens (Human)
O43175	PHGDH	PHGDH	Homo sapiens (Human)
P19957	PI3	PI3	Homo sapiens (Human)
P42356	PI4KA	PI4KA	Homo sapiens (Human)
Q9UBF8	PI4KB	PI4KB	Homo sapiens (Human)
Q92508	PIEZO1	PIEZO1	Homo sapiens (Human)
O00750	PIK3C2B	PIK3C2B	Homo sapiens (Human)
Q8NEB9	PIK3C3	PIK3C3	Homo sapiens (Human)
P42336	PIK3CA	PIK3CA	Homo sapiens (Human)
P42338	PIK3CB	PIK3CB	Homo sapiens (Human)
O00329	PIK3CD	PIK3CD	Homo sapiens (Human)
P48736	PIK3CG	PIK3CG	Homo sapiens (Human)
Q9Y2I7	PIKFYVE	PIKFYVE	Homo sapiens (Human)
P11309	PIM1	PIM1	Homo sapiens (Human)
Q9P1W9	PIM2	PIM2	Homo sapiens (Human)
Q86V86	PIM3	PIM3	Homo sapiens (Human)
Q13526	PIN1	PIN1	Homo sapiens (Human)
Q9BXM7	PINK1	PINK1	Homo sapiens (Human)
Q99755	PIP5K1A	PIP5K1A	Homo sapiens (Human)
O60331	PIP5K1C	PIP5K1C	Homo sapiens (Human)
O00625	PIR	PIR	Homo sapiens (Human)
P98161	PKD1	PKD1	Homo sapiens (Human)
Q9NZM6	PKD2L2	PKD2L2	Homo sapiens (Human)
P30613	PKLR	PKLR	Homo sapiens (Human)
P14618	PKM	PKM	Homo sapiens (Human)
Q16513	PKN2	PKN2	Homo sapiens (Human)
O15496	PLA2G10	PLA2G10	Homo sapiens (Human)
Q9BZM1	PLA2G12A	PLA2G12A	Homo sapiens (Human)
Q9BX93	PLA2G12B	PLA2G12B	Homo sapiens (Human)
P04054	PLA2G1B	PLA2G1B	Homo sapiens (Human)
P14555	PLA2G2A	PLA2G2A	Homo sapiens (Human)
Q5R387	PLA2G2C	PLA2G2C	Homo sapiens (Human)
Q9UNK4	PLA2G2D	PLA2G2D	Homo sapiens (Human)
Q9NZK7	PLA2G2E	PLA2G2E	Homo sapiens (Human)
Q9NZ20	PLA2G3	PLA2G3	Homo sapiens (Human)
P47712	PLA2G4A	PLA2G4A	Homo sapiens (Human)
Q68DD2	PLA2G4F	PLA2G4F	Homo sapiens (Human)
P39877	PLA2G5	PLA2G5	Homo sapiens (Human)
O60733	PLA2G6	PLA2G6	Homo sapiens (Human)
Q13093	PLA2G7	PLA2G7	Homo sapiens (Human)
Q13018	PLA2R1	PLA2R1	Homo sapiens (Human)
P00750	PLAT	PLAT	Homo sapiens (Human)
P00749	PLAU	PLAU	Homo sapiens (Human)
Q03405	PLAUR	PLAUR	Homo sapiens (Human)
Q9NQ66	PLCB1	PLCB1	Homo sapiens (Human)
P19174	PLCG1	PLCG1	Homo sapiens (Human)
Q13393	PLD1	PLD1	Homo sapiens (Human)
O14939	PLD2	PLD2	Homo sapiens (Human)
P00747	PLG	PLG	Homo sapiens (Human)
P53350	PLK1	PLK1	Homo sapiens (Human)
Q9NYY3	PLK2	PLK2	Homo sapiens (Human)
Q9H4B4	PLK3	PLK3	Homo sapiens (Human)
P26678	PLN	PLN	Homo sapiens (Human)
P16233	PNLIP	PNLIP	Homo sapiens (Human)
P11086	PNMT	PNMT	Homo sapiens (Human)
P00491	PNP	PNP	Homo sapiens (Human)
Q96AD5	PNPLA2	PNPLA2	Homo sapiens (Human)
Q9NST1	PNPLA3	PNPLA3	Homo sapiens (Human)
P41247	PNPLA4	PNPLA4	Homo sapiens (Human)
P09884	POLA1	POLA1	Homo sapiens (Human)
Q14181	POLA2	POLA2	Homo sapiens (Human)
P06746	POLB	POLB	Homo sapiens (Human)
P28340	POLD1	POLD1	Homo sapiens (Human)
P49005	POLD2	POLD2	Homo sapiens (Human)
Q15054	POLD3	POLD3	Homo sapiens (Human)
Q9HCU8	POLD4	POLD4	Homo sapiens (Human)
Q07864	POLE	POLE	Homo sapiens (Human)
P56282	POLE2	POLE2	Homo sapiens (Human)
Q9NRF9	POLE3	POLE3	Homo sapiens (Human)
Q9NR33	POLE4	POLE4	Homo sapiens (Human)
P54098	POLG	POLG	Homo sapiens (Human)
Q9UHN1	POLG2	POLG2	Homo sapiens (Human)
Q9Y253	POLH	POLH	Homo sapiens (Human)
Q9UNA4	POLI	POLI	Homo sapiens (Human)
Q9UBT6	POLK	POLK	Homo sapiens (Human)
Q9UGP5	POLL	POLL	Homo sapiens (Human)
Q9NP87	POLM	POLM	Homo sapiens (Human)
Q7Z5Q5	POLN	POLN	Homo sapiens (Human)
O75417	POLQ	POLQ	Homo sapiens (Human)
P24928	POLR2A	POLR2A	Homo sapiens (Human)
O00411	POLRMT	POLRMT	Homo sapiens (Human)
P27169	PON1	PON1	Homo sapiens (Human)
