inchikey	target_key	moa	bioactivity_type	relation	value	unit	assay_type	assay_description	cell_line	concentration	concentration_unit	source_db	source	source_xref	xref_id
WTDRDQBEARUVNC-LURJTMIESA-N	C-X-C chemokine receptor type 1	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Chemokine CXCR1 (IL-8A)				ChEMBL	CHEMBL1909046	CHEMBL1909127	7763774
WTDRDQBEARUVNC-LURJTMIESA-N	C-X-C chemokine receptor type 2	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Chemokine CXCR2 (IL-8B) radioligand binding (ligand: [125I] IL-8)				ChEMBL	CHEMBL1909046	CHEMBL1909128	7763775
WTDRDQBEARUVNC-LURJTMIESA-N	C-X-C chemokine receptor type 2	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Chemokine CXCR2 (IL-8B) radioligand binding (ligand: [125I] IL-8)				ChEMBL	CHEMBL1909046	CHEMBL1909128	7763776
WTDRDQBEARUVNC-LURJTMIESA-N	Cholecystokinin receptor type A	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Cholecystokinin CCKA radioligand binding (ligand: [3H] L-364,718)				ChEMBL	CHEMBL1909046	CHEMBL1909129	7763777
WTDRDQBEARUVNC-LURJTMIESA-N	Cholecystokinin receptor type A	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Cholecystokinin CCKA radioligand binding (ligand: [3H] L-364,718)				ChEMBL	CHEMBL1909046	CHEMBL1909129	7763778
WTDRDQBEARUVNC-LURJTMIESA-N	Prostaglandin G/H synthase 1	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)				ChEMBL	CHEMBL1909046	CHEMBL1909130	7763779
WTDRDQBEARUVNC-LURJTMIESA-N	Prostaglandin G/H synthase 1	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)				ChEMBL	CHEMBL1909046	CHEMBL1909130	7763780
WTDRDQBEARUVNC-LURJTMIESA-N	Prostaglandin G/H synthase 2	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)				ChEMBL	CHEMBL1909046	CHEMBL1909131	7763781
WTDRDQBEARUVNC-LURJTMIESA-N	Prostaglandin G/H synthase 2	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)				ChEMBL	CHEMBL1909046	CHEMBL1909131	7763782
WTDRDQBEARUVNC-LURJTMIESA-N	Cytochrome P450 1A2	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: CYP450, 1A2 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)				ChEMBL	CHEMBL1909046	CHEMBL1909132	7763783
WTDRDQBEARUVNC-LURJTMIESA-N	Cytochrome P450 1A2	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: CYP450, 1A2 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)				ChEMBL	CHEMBL1909046	CHEMBL1909132	7763784
WTDRDQBEARUVNC-LURJTMIESA-N	Cytochrome P450 2A6	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: CYP450, 2A6 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)				ChEMBL	CHEMBL1909046	CHEMBL1909133	7763785
WTDRDQBEARUVNC-LURJTMIESA-N	Cytochrome P450 2A6	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: CYP450, 2A6 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)				ChEMBL	CHEMBL1909046	CHEMBL1909133	7763786
WTDRDQBEARUVNC-LURJTMIESA-N	Cytochrome P450 2C19	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)				ChEMBL	CHEMBL1909046	CHEMBL1909134	7763787
WTDRDQBEARUVNC-LURJTMIESA-N	Cytochrome P450 2C19	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)				ChEMBL	CHEMBL1909046	CHEMBL1909134	7763788
WTDRDQBEARUVNC-LURJTMIESA-N	Cytochrome P450 2C9	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: CYP450, 2C9 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)				ChEMBL	CHEMBL1909046	CHEMBL1909135	7763789
WTDRDQBEARUVNC-LURJTMIESA-N	Cytochrome P450 2C9	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: CYP450, 2C9 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)				ChEMBL	CHEMBL1909046	CHEMBL1909135	7763790
WTDRDQBEARUVNC-LURJTMIESA-N	Cytochrome P450 2D6	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: CYP450, 2D6 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)				ChEMBL	CHEMBL1909046	CHEMBL1909136	7763791
WTDRDQBEARUVNC-LURJTMIESA-N	Cytochrome P450 2D6	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: CYP450, 2D6 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)				ChEMBL	CHEMBL1909046	CHEMBL1909136	7763792
WTDRDQBEARUVNC-LURJTMIESA-N	Cytochrome P450 2E1	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: CYP450, 2E1 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)				ChEMBL	CHEMBL1909046	CHEMBL1909137	7763793
WTDRDQBEARUVNC-LURJTMIESA-N	Cytochrome P450 2E1	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: CYP450, 2E1 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)				ChEMBL	CHEMBL1909046	CHEMBL1909137	7763794
WTDRDQBEARUVNC-LURJTMIESA-N	Cytochrome P450 3A4	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: CYP450, 3A4 enzyme inhibition (substrate: 7-Benzyloxy-4-(trifluoromethyl)-coumarin)				ChEMBL	CHEMBL1909046	CHEMBL1909138	7763795
WTDRDQBEARUVNC-LURJTMIESA-N	Cytochrome P450 3A4	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: CYP450, 3A4 enzyme inhibition (substrate: 7-Benzyloxy-4-(trifluoromethyl)-coumarin)				ChEMBL	CHEMBL1909046	CHEMBL1909138	7763796
WTDRDQBEARUVNC-LURJTMIESA-N	D(1A) dopamine receptor	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Dopamine D1 radioligand binding (ligand: [3H] SCH-23390)				ChEMBL	CHEMBL1909046	CHEMBL1909139	7763797
WTDRDQBEARUVNC-LURJTMIESA-N	D(1A) dopamine receptor	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Dopamine D1 radioligand binding (ligand: [3H] SCH-23390)				ChEMBL	CHEMBL1909046	CHEMBL1909139	7763798
WTDRDQBEARUVNC-LURJTMIESA-N	D(2) dopamine receptor	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)				ChEMBL	CHEMBL1909046	CHEMBL1909140	7763799
WTDRDQBEARUVNC-LURJTMIESA-N	D(2) dopamine receptor	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)				ChEMBL	CHEMBL1909046	CHEMBL1909140	7763800
WTDRDQBEARUVNC-LURJTMIESA-N	D(3) dopamine receptor	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Dopamine D3 radioligand binding (ligand: [3H] Spiperone)				ChEMBL	CHEMBL1909046	CHEMBL1909141	7763801
WTDRDQBEARUVNC-LURJTMIESA-N	D(3) dopamine receptor	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Dopamine D3 radioligand binding (ligand: [3H] Spiperone)				ChEMBL	CHEMBL1909046	CHEMBL1909141	7763802
WTDRDQBEARUVNC-LURJTMIESA-N	D(4) dopamine receptor	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Dopamine D4.2 radioligand binding (ligand: [3H] Spiperone)				ChEMBL	CHEMBL1909046	CHEMBL1909142	7763803
WTDRDQBEARUVNC-LURJTMIESA-N	D(4) dopamine receptor	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Dopamine D4.2 radioligand binding (ligand: [3H] Spiperone)				ChEMBL	CHEMBL1909046	CHEMBL1909142	7763804
WTDRDQBEARUVNC-LURJTMIESA-N	Sodium-dependent dopamine transporter	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)				ChEMBL	CHEMBL1909046	CHEMBL1909143	7763805
WTDRDQBEARUVNC-LURJTMIESA-N	Sodium-dependent dopamine transporter	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)				ChEMBL	CHEMBL1909046	CHEMBL1909143	7763806
WTDRDQBEARUVNC-LURJTMIESA-N	Endothelin-1 receptor	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Endothelin ETA radioligand binding (ligand: [125I] Endothelin-1)				ChEMBL	CHEMBL1909046	CHEMBL1909144	7763807
WTDRDQBEARUVNC-LURJTMIESA-N	Endothelin-1 receptor	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Endothelin ETA radioligand binding (ligand: [125I] Endothelin-1)				ChEMBL	CHEMBL1909046	CHEMBL1909144	7763808
WTDRDQBEARUVNC-LURJTMIESA-N	Estrogen receptor	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)				ChEMBL	CHEMBL1909046	CHEMBL1909145	7763809
WTDRDQBEARUVNC-LURJTMIESA-N	Estrogen receptor	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)				ChEMBL	CHEMBL1909046	CHEMBL1909145	7763810
WTDRDQBEARUVNC-LURJTMIESA-N	Estrogen receptor beta	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Estrogen ERbeta radioligand binding (ligand: [3H] Estradiol)				ChEMBL	CHEMBL1909046	CHEMBL1909146	7763811
WTDRDQBEARUVNC-LURJTMIESA-N	Estrogen receptor beta	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Estrogen ERbeta radioligand binding (ligand: [3H] Estradiol)				ChEMBL	CHEMBL1909046	CHEMBL1909146	7763812
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: GABAA, Muscimol, Central radioligand binding (ligand: [3H] Muscimol)				ChEMBL	CHEMBL1909046	CHEMBL1909147	7763813
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: GABAA, Muscimol, Central radioligand binding (ligand: [3H] Muscimol)				ChEMBL	CHEMBL1909046	CHEMBL1909147	7763814
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: GABAA, Flunitrazepam, Central radioligand binding (ligand: [3H] Flunitrazepam)				ChEMBL	CHEMBL1909046	CHEMBL1909148	7763815
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: GABAA, Flunitrazepam, Central radioligand binding (ligand: [3H] Flunitrazepam)				ChEMBL	CHEMBL1909046	CHEMBL1909148	7763816
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: GABAA, Chloride Channel, TBOB radioligand binding (ligand: [3H] TBOB)				ChEMBL	CHEMBL1909046	CHEMBL1909149	7763817
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: GABAA, Chloride Channel, TBOB radioligand binding (ligand: [3H] TBOB)				ChEMBL	CHEMBL1909046	CHEMBL1909149	7763818
WTDRDQBEARUVNC-LURJTMIESA-N	Glucocorticoid receptor	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)				ChEMBL	CHEMBL1909046	CHEMBL1909150	7763819
WTDRDQBEARUVNC-LURJTMIESA-N	Glucocorticoid receptor	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)				ChEMBL	CHEMBL1909046	CHEMBL1909150	7763820
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Glutamate, AMPA radioligand binding (ligand: [3H] AMPA)				ChEMBL	CHEMBL1909046	CHEMBL1909151	7763821
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Glutamate, AMPA radioligand binding (ligand: [3H] AMPA)				ChEMBL	CHEMBL1909046	CHEMBL1909151	7765831
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Glutamate, Kainate radioligand binding (ligand: [3H] Kainic acid)				ChEMBL	CHEMBL1909046	CHEMBL1909152	7765832
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Glutamate, Kainate radioligand binding (ligand: [3H] Kainic acid)				ChEMBL	CHEMBL1909046	CHEMBL1909152	7765833
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Glutamate, NMDA, Agonism radioligand binding (ligand: [3H] CGP-39653)				ChEMBL	CHEMBL1909046	CHEMBL1909153	7765834
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Glutamate, NMDA, Agonism radioligand binding (ligand: [3H] CGP-39653)				ChEMBL	CHEMBL1909046	CHEMBL1909153	7765835
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Glutamate, NMDA, Phencyclidine radioligand binding (ligand: [3H] TCP)				ChEMBL	CHEMBL1909046	CHEMBL1909154	7765836
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Glutamate, NMDA, Phencyclidine radioligand binding (ligand: [3H] TCP)				ChEMBL	CHEMBL1909046	CHEMBL1909154	7765837
WTDRDQBEARUVNC-LURJTMIESA-N	Glycine receptor	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Glycine, Strychnine-Sensitive radioligand binding (ligand: [3H] Strychnine)				ChEMBL	CHEMBL1909046	CHEMBL1909155	7765838
WTDRDQBEARUVNC-LURJTMIESA-N	Glycine receptor	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Glycine, Strychnine-Sensitive radioligand binding (ligand: [3H] Strychnine)				ChEMBL	CHEMBL1909046	CHEMBL1909155	7765839
WTDRDQBEARUVNC-LURJTMIESA-N	Histamine H1 receptor	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)				ChEMBL	CHEMBL1909046	CHEMBL1909156	7765840
WTDRDQBEARUVNC-LURJTMIESA-N	Histamine H1 receptor	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)				ChEMBL	CHEMBL1909046	CHEMBL1909156	7765841
WTDRDQBEARUVNC-LURJTMIESA-N	Histamine H2 receptor	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Histamine H2 radioligand binding (ligand: [125I] Aminopotentidine)				ChEMBL	CHEMBL1909046	CHEMBL1909157	7765842
WTDRDQBEARUVNC-LURJTMIESA-N	Histamine H2 receptor	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Histamine H2 radioligand binding (ligand: [125I] Aminopotentidine)				ChEMBL	CHEMBL1909046	CHEMBL1909157	7765843
WTDRDQBEARUVNC-LURJTMIESA-N	3-hydroxy-3-methylglutaryl-coenzyme A reductase	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)				ChEMBL	CHEMBL1909046	CHEMBL1909158	7765844
WTDRDQBEARUVNC-LURJTMIESA-N	3-hydroxy-3-methylglutaryl-coenzyme A reductase	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)				ChEMBL	CHEMBL1909046	CHEMBL1909158	7765845
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Imidazoline I2, Central radioligand binding (ligand: [3H] Idazoxan)				ChEMBL	CHEMBL1909046	CHEMBL1909159	7765846
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Imidazoline I2, Central radioligand binding (ligand: [3H] Idazoxan)				ChEMBL	CHEMBL1909046	CHEMBL1909159	7765847
WTDRDQBEARUVNC-LURJTMIESA-N	Insulin receptor	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Insulin radioligand binding (ligand: [125I] Insulin)				ChEMBL	CHEMBL1909046	CHEMBL1909160	7765848
WTDRDQBEARUVNC-LURJTMIESA-N	Insulin receptor	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Insulin radioligand binding (ligand: [125I] Insulin)				ChEMBL	CHEMBL1909046	CHEMBL1909160	7765849
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Interleukin IL-1 radioligand binding (ligand: [125I] interleukin 1beta)				ChEMBL	CHEMBL1909046	CHEMBL1909161	7765850
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Interleukin IL-1 radioligand binding (ligand: [125I] interleukin 1beta)				ChEMBL	CHEMBL1909046	CHEMBL1909161	7765851
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Leukotriene, BLT (LTB4) radioligand binding (ligand: [3H]LTB4)				ChEMBL	CHEMBL1909046	CHEMBL1909162	7765852
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Leukotriene, BLT (LTB4) radioligand binding (ligand: [3H]LTB4)				ChEMBL	CHEMBL1909046	CHEMBL1909162	7765853
WTDRDQBEARUVNC-LURJTMIESA-N	Leukotriene C4 synthase	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Leukotriene LTC4 Synthase enzyme inhibition (substrate: LTA4)				ChEMBL	CHEMBL1909046	CHEMBL1909163	7765854
WTDRDQBEARUVNC-LURJTMIESA-N	Leukotriene C4 synthase	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Leukotriene LTC4 Synthase enzyme inhibition (substrate: LTA4)				ChEMBL	CHEMBL1909046	CHEMBL1909163	7765855
WTDRDQBEARUVNC-LURJTMIESA-N	Cysteinyl leukotriene receptor 1	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Cysteinyl leukotriene receptor 1 radioligand binding (ligand: [3H]LTD4)				ChEMBL	CHEMBL1909046	CHEMBL1909164	7765856
WTDRDQBEARUVNC-LURJTMIESA-N	Cysteinyl leukotriene receptor 1	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Cysteinyl leukotriene receptor 1 radioligand binding (ligand: [3H]LTD4)				ChEMBL	CHEMBL1909046	CHEMBL1909164	7765857
WTDRDQBEARUVNC-LURJTMIESA-N	Polyunsaturated fatty acid lipoxygenase ALOX15	Dopamine Precursors	IC50	=	2258.0	nM	B	DRUGMATRIX: Lipoxygenase 15-LO enzyme inhibition (substrate: Linoleic acid)				ChEMBL	CHEMBL1909046	CHEMBL1909165	7765858
WTDRDQBEARUVNC-LURJTMIESA-N	Polyunsaturated fatty acid lipoxygenase ALOX15	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Lipoxygenase 15-LO enzyme inhibition (substrate: Linoleic acid)				ChEMBL	CHEMBL1909046	CHEMBL1909165	7765859
WTDRDQBEARUVNC-LURJTMIESA-N	Melanocortin receptor 3	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Melanocortin MC3 radioligand binding (ligand: [125I] NDP-alpha-MSH)				ChEMBL	CHEMBL1909046	CHEMBL1909166	7765860
WTDRDQBEARUVNC-LURJTMIESA-N	Melanocortin receptor 3	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Melanocortin MC3 radioligand binding (ligand: [125I] NDP-alpha-MSH)				ChEMBL	CHEMBL1909046	CHEMBL1909166	7765861
WTDRDQBEARUVNC-LURJTMIESA-N	Melanocortin receptor 4	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Melanocortin MC4 radioligand binding (ligand: [125I] NDP-alpha-MSH)				ChEMBL	CHEMBL1909046	CHEMBL1909167	7765862
WTDRDQBEARUVNC-LURJTMIESA-N	Melanocortin receptor 4	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Melanocortin MC4 radioligand binding (ligand: [125I] NDP-alpha-MSH)				ChEMBL	CHEMBL1909046	CHEMBL1909167	7765863
WTDRDQBEARUVNC-LURJTMIESA-N	Melanocortin receptor 5	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Melanocortin MC5 radioligand binding (ligand: [125I] NDP-alpha-MSH)				ChEMBL	CHEMBL1909046	CHEMBL1909168	7765864
WTDRDQBEARUVNC-LURJTMIESA-N	Melanocortin receptor 5	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Melanocortin MC5 radioligand binding (ligand: [125I] NDP-alpha-MSH)				ChEMBL	CHEMBL1909046	CHEMBL1909168	7765865
WTDRDQBEARUVNC-LURJTMIESA-N	Amine oxidase [flavin-containing] A	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine)				ChEMBL	CHEMBL1909046	CHEMBL1909169	7765866
WTDRDQBEARUVNC-LURJTMIESA-N	Amine oxidase [flavin-containing] A	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine)				ChEMBL	CHEMBL1909046	CHEMBL1909169	7765867
WTDRDQBEARUVNC-LURJTMIESA-N	Muscarinic acetylcholine receptor M1	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Muscarinic M1 radioligand binding (ligand: [3H] N-Methylscopolamine)				ChEMBL	CHEMBL1909046	CHEMBL1909170	7765868
WTDRDQBEARUVNC-LURJTMIESA-N	Muscarinic acetylcholine receptor M1	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Muscarinic M1 radioligand binding (ligand: [3H] N-Methylscopolamine)				ChEMBL	CHEMBL1909046	CHEMBL1909170	7765869
WTDRDQBEARUVNC-LURJTMIESA-N	Muscarinic acetylcholine receptor M2	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine)				ChEMBL	CHEMBL1909046	CHEMBL1909171	7765870
WTDRDQBEARUVNC-LURJTMIESA-N	Muscarinic acetylcholine receptor M2	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine)				ChEMBL	CHEMBL1909046	CHEMBL1909171	7765871
WTDRDQBEARUVNC-LURJTMIESA-N	Muscarinic acetylcholine receptor M3	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine)				ChEMBL	CHEMBL1909046	CHEMBL1909172	7765872
WTDRDQBEARUVNC-LURJTMIESA-N	Muscarinic acetylcholine receptor M3	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine)				ChEMBL	CHEMBL1909046	CHEMBL1909172	7765873
WTDRDQBEARUVNC-LURJTMIESA-N	Muscarinic acetylcholine receptor M4	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Muscarinic M4 radioligand binding (ligand: [3H] N-Methylscopolamine)				ChEMBL	CHEMBL1909046	CHEMBL1909173	7765874
WTDRDQBEARUVNC-LURJTMIESA-N	Muscarinic acetylcholine receptor M4	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Muscarinic M4 radioligand binding (ligand: [3H] N-Methylscopolamine)				ChEMBL	CHEMBL1909046	CHEMBL1909173	7765875
WTDRDQBEARUVNC-LURJTMIESA-N	Muscarinic acetylcholine receptor M5	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Muscarinic M5 radioligand binding (ligand: [3H] N-Methylscopolamine)				ChEMBL	CHEMBL1909046	CHEMBL1909174	7765876
WTDRDQBEARUVNC-LURJTMIESA-N	Muscarinic acetylcholine receptor M5	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Muscarinic M5 radioligand binding (ligand: [3H] N-Methylscopolamine)				ChEMBL	CHEMBL1909046	CHEMBL1909174	7765877
WTDRDQBEARUVNC-LURJTMIESA-N	Neuropeptide Y receptor type 1	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Neuropeptide Y Y1 radioligand binding (ligand: [125I] Peptide YY)				ChEMBL	CHEMBL1909046	CHEMBL1909175	7765878
WTDRDQBEARUVNC-LURJTMIESA-N	Neuropeptide Y receptor type 1	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Neuropeptide Y Y1 radioligand binding (ligand: [125I] Peptide YY)				ChEMBL	CHEMBL1909046	CHEMBL1909175	7765879
WTDRDQBEARUVNC-LURJTMIESA-N	Neuropeptide Y receptor type 2	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Neuropeptide Y Y2 radioligand binding (ligand: [125I] Peptide YY)				ChEMBL	CHEMBL1909046	CHEMBL1909176	7765880
WTDRDQBEARUVNC-LURJTMIESA-N	Neuropeptide Y receptor type 2	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Neuropeptide Y Y2 radioligand binding (ligand: [125I] Peptide YY)				ChEMBL	CHEMBL1909046	CHEMBL1909176	7765881
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	IC50	=		unspecified	B	DRUGMATRIX: Nicotinic Acetylcholine radioligand binding (ligand: [125I] Epibatidine)				ChEMBL	CHEMBL1909046	CHEMBL1909177	7765882
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	Ki	=		unspecified	B	DRUGMATRIX: Nicotinic Acetylcholine radioligand binding (ligand: [125I] Epibatidine)				ChEMBL	CHEMBL1909046	CHEMBL1909177	7765883
