target_key	type	name
TPCN2	protein	TPCN2
TPH1	protein	TPH1
TPH2	protein	TPH2
TPMT	protein	TPMT
TPO	protein	TPO
TPP2	protein	TPP2
TPSAB1	protein	TPSAB1
TPSB2	protein	TPSB2
TPSD1	protein	TPSD1
TPSG1	protein	TPSG1
TRADD	protein	TRADD
TRAF2	protein	TRAF2
TRAP1	protein	TRAP1
TRHR	protein	TRHR
TRIM24	protein	TRIM24
TRPA1	protein	TRPA1
TRPC3	protein	TRPC3
TRPC4	protein	TRPC4
TRPC6	protein	TRPC6
TRPM2	protein	TRPM2
TRPM3	protein	TRPM3
TRPM4	protein	TRPM4
TRPM8	protein	TRPM8
TRPV1	protein	TRPV1
TRPV2	protein	TRPV2
TRPV3	protein	TRPV3
TRPV4	protein	TRPV4
TSHR	protein	TSHR
TSPO	protein	TSPO
TSPOAP1	protein	TSPOAP1
TTK	protein	TTK
TTR	protein	TTR
TUBA1A	protein	TUBA1A
TUBA1B	protein	TUBA1B
TUBA1C	protein	TUBA1C
TUBA3C	protein	TUBA3C
TUBA3D	protein	TUBA3D
TUBA3E	protein	TUBA3E
TUBA4A	protein	TUBA4A
TUBA8	protein	TUBA8
TUBB	protein	TUBB
TUBB1	protein	TUBB1
TUBB2A	protein	TUBB2A
TUBB2B	protein	TUBB2B
TUBB3	protein	TUBB3
TUBB4A	protein	TUBB4A
TUBB4B	protein	TUBB4B
TUBB6	protein	TUBB6
TUBB8	protein	TUBB8
TUBD1	protein	TUBD1
TUBE1	protein	TUBE1
TUBG1	protein	TUBG1
TUBG2	protein	TUBG2
TUFM	protein	TUFM
TXN	protein	TXN
TXNIP	protein	TXNIP
TXNRD1	protein	TXNRD1
TXNRD2	protein	TXNRD2
TYK2	protein	TYK2
TYMP	protein	TYMP
TYMS	protein	TYMS
TYR	protein	TYR
U2AF2	protein	U2AF2
UBA1	protein	UBA1
UBA3	protein	UBA3
UBA5	protein	UBA5
UBE2M	protein	UBE2M
UCHL1	protein	UCHL1
UCHL3	protein	UCHL3
UCP2	protein	UCP2
UGCG	protein	UGCG
UGT2B7	protein	UGT2B7
UHRF1	protein	UHRF1
ULK1	protein	ULK1
UPP1	protein	UPP1
UQCRC1	protein	UQCRC1
USP1	protein	USP1
USP14	protein	USP14
USP30	protein	USP30
USP7	protein	USP7
USP8	protein	USP8
USP9X	protein	USP9X
UTS2	protein	UTS2
UTS2R	protein	UTS2R
UTY	protein	UTY
VCAM1	protein	VCAM1
VCP	protein	VCP
VDAC1	protein	VDAC1
VDR	protein	VDR
VHL	protein	VHL
VIPR1	protein	VIPR1
VKORC1	protein	VKORC1
VKORC1L1	protein	VKORC1L1
WARS2	protein	WARS2
WDR48	protein	WDR48
WDR5	protein	WDR5
WEE1	protein	WEE1
WEE2	protein	WEE2
WNK1	protein	WNK1
WNK2	protein	WNK2
WNK3	protein	WNK3
WNK4	protein	WNK4
WWP1	protein	WWP1
XDH	protein	XDH
XIAP	protein	XIAP
XPNPEP2	protein	XPNPEP2
XPO1	protein	XPO1
XRCC6	protein	XRCC6
YES1	protein	YES1
ZAP70	protein	ZAP70
ZDHHC17	protein	ZDHHC17
ZHX2	protein	ZHX2
atx	protein	atx
pbp2b	protein	pbp2b
rpoB	protein	rpoB
3',5'-cyclic-AMP phosphodiesterase 4A	protein	3',5'-cyclic-AMP phosphodiesterase 4A
3',5'-cyclic-AMP phosphodiesterase 4D	protein	3',5'-cyclic-AMP phosphodiesterase 4D
3-hydroxy-3-methylglutaryl-coenzyme A reductase	protein	3-hydroxy-3-methylglutaryl-coenzyme A reductase
3-hydroxyacyl-CoA dehydrogenase type-2	protein	3-hydroxyacyl-CoA dehydrogenase type-2
3LLD122	protein	3LLD122
4'-phosphopantetheinyl transferase ffp	protein	4'-phosphopantetheinyl transferase ffp
5-hydroxytryptamine receptor 1A	protein	5-hydroxytryptamine receptor 1A
5-hydroxytryptamine receptor 1B	protein	5-hydroxytryptamine receptor 1B
5-hydroxytryptamine receptor 2A	protein	5-hydroxytryptamine receptor 2A
5-hydroxytryptamine receptor 2B	protein	5-hydroxytryptamine receptor 2B
5-hydroxytryptamine receptor 2C	protein	5-hydroxytryptamine receptor 2C
5-hydroxytryptamine receptor 3A	protein	5-hydroxytryptamine receptor 3A
5-hydroxytryptamine receptor 4	protein	5-hydroxytryptamine receptor 4
5-hydroxytryptamine receptor 6	protein	5-hydroxytryptamine receptor 6
A-375	protein	A-375
ADMET	protein	ADMET
ATP-binding cassette sub-family C member 2	protein	ATP-binding cassette sub-family C member 2
ATP-binding cassette sub-family C member 3	protein	ATP-binding cassette sub-family C member 3
ATP-binding cassette sub-family C member 4	protein	ATP-binding cassette sub-family C member 4
ATP-dependent 6-phosphofructokinase	protein	ATP-dependent 6-phosphofructokinase
ATP-dependent DNA helicase Q1	protein	ATP-dependent DNA helicase Q1
Acetylcholinesterase	protein	Acetylcholinesterase
Adenosine receptor A1	protein	Adenosine receptor A1
Adenosine receptor A2a	protein	Adenosine receptor A2a
Adenosine receptor A3	protein	Adenosine receptor A3
Aldo-keto reductase family 1 member B1	protein	Aldo-keto reductase family 1 member B1
Alpha-1A adrenergic receptor	protein	Alpha-1A adrenergic receptor
Alpha-1B adrenergic receptor	protein	Alpha-1B adrenergic receptor
Alpha-1D adrenergic receptor	protein	Alpha-1D adrenergic receptor
Alpha-2A adrenergic receptor	protein	Alpha-2A adrenergic receptor
Alpha-2B adrenergic receptor	protein	Alpha-2B adrenergic receptor
Alpha-2C adrenergic receptor	protein	Alpha-2C adrenergic receptor
Amine oxidase [flavin-containing] A	protein	Amine oxidase [flavin-containing] A
Amine oxidase [flavin-containing] B	protein	Amine oxidase [flavin-containing] B
Amino acid transporter	protein	Amino acid transporter
Amyloid-beta precursor protein	protein	Amyloid-beta precursor protein
Androgen receptor	protein	Androgen receptor
Angiotensin-converting enzyme	protein	Angiotensin-converting enzyme
Arylsulfatase A	protein	Arylsulfatase A
Ataxin-2	protein	Ataxin-2
B1 bradykinin receptor	protein	B1 bradykinin receptor
B16	protein	B16
B16-F10	protein	B16-F10
B2 bradykinin receptor	protein	B2 bradykinin receptor
Beta-1 adrenergic receptor	protein	Beta-1 adrenergic receptor
Beta-2 adrenergic receptor	protein	Beta-2 adrenergic receptor
Beta-3 adrenergic receptor	protein	Beta-3 adrenergic receptor
Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN	protein	Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN
Bile salt export pump	protein	Bile salt export pump
C-C chemokine receptor type 2	protein	C-C chemokine receptor type 2
C-C chemokine receptor type 4	protein	C-C chemokine receptor type 4
C-C chemokine receptor type 5	protein	C-C chemokine receptor type 5
C-X-C chemokine receptor type 1	protein	C-X-C chemokine receptor type 1
C-X-C chemokine receptor type 2	protein	C-X-C chemokine receptor type 2
Caco-2	protein	Caco-2
Calcitonin receptor	protein	Calcitonin receptor
Callithrix jacchus	protein	Callithrix jacchus
Cannabinoid receptor 1	protein	Cannabinoid receptor 1
Carbonic anhydrase	protein	Carbonic anhydrase
Carbonic anhydrase 1	protein	Carbonic anhydrase 1
Carbonic anhydrase 12	protein	Carbonic anhydrase 12
Carbonic anhydrase 13	protein	Carbonic anhydrase 13
Carbonic anhydrase 14	protein	Carbonic anhydrase 14
Carbonic anhydrase 15	protein	Carbonic anhydrase 15
Carbonic anhydrase 2	protein	Carbonic anhydrase 2
Carbonic anhydrase 3	protein	Carbonic anhydrase 3
Carbonic anhydrase 4	protein	Carbonic anhydrase 4
Carbonic anhydrase 5A, mitochondrial	protein	Carbonic anhydrase 5A, mitochondrial
Carbonic anhydrase 5B, mitochondrial	protein	Carbonic anhydrase 5B, mitochondrial
Carbonic anhydrase 6	protein	Carbonic anhydrase 6
Carbonic anhydrase 7	protein	Carbonic anhydrase 7
Carbonic anhydrase 9	protein	Carbonic anhydrase 9
Carbonic anhydrase-like protein, putative	protein	Carbonic anhydrase-like protein, putative
Caspase-1	protein	Caspase-1
Cathepsin G	protein	Cathepsin G
Cholecystokinin receptor type A	protein	Cholecystokinin receptor type A
Cholesterol 24-hydroxylase	protein	Cholesterol 24-hydroxylase
Chromobox protein homolog 1	protein	Chromobox protein homolog 1
Corticotropin-releasing factor receptor 1	protein	Corticotropin-releasing factor receptor 1
Corticotropin-releasing factor receptor 2	protein	Corticotropin-releasing factor receptor 2
Cryptosporidium parvum	protein	Cryptosporidium parvum
Cysteinyl leukotriene receptor 1	protein	Cysteinyl leukotriene receptor 1
Cytochrome P450 1A2	protein	Cytochrome P450 1A2
Cytochrome P450 2A6	protein	Cytochrome P450 2A6
Cytochrome P450 2C19	protein	Cytochrome P450 2C19
Cytochrome P450 2C9	protein	Cytochrome P450 2C9
Cytochrome P450 2D6	protein	Cytochrome P450 2D6
Cytochrome P450 2E1	protein	Cytochrome P450 2E1
Cytochrome P450 3A4	protein	Cytochrome P450 3A4
D(1A) dopamine receptor	protein	D(1A) dopamine receptor
D(2) dopamine receptor	protein	D(2) dopamine receptor
D(3) dopamine receptor	protein	D(3) dopamine receptor
D(4) dopamine receptor	protein	D(4) dopamine receptor
DNA polymerase eta	protein	DNA polymerase eta
DNA polymerase iota	protein	DNA polymerase iota
DNA polymerase kappa	protein	DNA polymerase kappa
DNA repair nuclease/redox regulator APEX1	protein	DNA repair nuclease/redox regulator APEX1
Danio rerio	protein	Danio rerio
Daucus carota	protein	Daucus carota
Delta-type opioid receptor	protein	Delta-type opioid receptor
Deoxynucleoside triphosphate triphosphohydrolase SAMHD1	protein	Deoxynucleoside triphosphate triphosphohydrolase SAMHD1
Don	protein	Don
Endothelin receptor type B	protein	Endothelin receptor type B
Endothelin-1 receptor	protein	Endothelin-1 receptor
Entamoeba histolytica	protein	Entamoeba histolytica
Epidermal growth factor receptor	protein	Epidermal growth factor receptor
Equilibrative nucleoside transporter 1	protein	Equilibrative nucleoside transporter 1
Estrogen receptor	protein	Estrogen receptor
Estrogen receptor beta	protein	Estrogen receptor beta
Flap endonuclease 1	protein	Flap endonuclease 1
Gamma-aminobutyric acid receptor subunit alpha-1	protein	Gamma-aminobutyric acid receptor subunit alpha-1
Gastric inhibitory polypeptide receptor	protein	Gastric inhibitory polypeptide receptor
Gastrin/cholecystokinin type B receptor	protein	Gastrin/cholecystokinin type B receptor
Geminin	protein	Geminin
Glucagon receptor	protein	Glucagon receptor
Glucocorticoid receptor	protein	Glucocorticoid receptor
Glutamate receptor ionotropic, NMDA 1	protein	Glutamate receptor ionotropic, NMDA 1
Glutaminase kidney isoform, mitochondrial	protein	Glutaminase kidney isoform, mitochondrial
Glycine receptor	protein	Glycine receptor
GroEL/GroES	protein	GroEL/GroES
Growth hormone secretagogue receptor type 1	protein	Growth hormone secretagogue receptor type 1
HEK293	protein	HEK293
HL-60	protein	HL-60
HT-29	protein	HT-29
Hepatotoxicity	protein	Hepatotoxicity
Histamine H1 receptor	protein	Histamine H1 receptor
Histamine H2 receptor	protein	Histamine H2 receptor
Histamine H3 receptor	protein	Histamine H3 receptor
Histone-lysine N-methyltransferase EHMT2	protein	Histone-lysine N-methyltransferase EHMT2
Homo sapiens	protein	Homo sapiens
Hypoxia-inducible factor 1-alpha	protein	Hypoxia-inducible factor 1-alpha
Importin subunit beta-1/Snurportin-1	protein	Importin subunit beta-1/Snurportin-1
Insulin receptor	protein	Insulin receptor
Interstitial collagenase	protein	Interstitial collagenase
Kappa-type opioid receptor	protein	Kappa-type opioid receptor
Large neutral amino acids transporter small subunit 1	protein	Large neutral amino acids transporter small subunit 1
Leishmania	protein	Leishmania
Leishmania amazonensis	protein	Leishmania amazonensis
Leishmania donovani	protein	Leishmania donovani
Leishmania infantum	protein	Leishmania infantum
Leishmania major	protein	Leishmania major
Leishmania mexicana	protein	Leishmania mexicana
Leukotriene C4 synthase	protein	Leukotriene C4 synthase
Luciferin 4-monooxygenase	protein	Luciferin 4-monooxygenase
Lysine-specific demethylase 4A	protein	Lysine-specific demethylase 4A
Lysine-specific demethylase 4E	protein	Lysine-specific demethylase 4E
M-phase phosphoprotein 8	protein	M-phase phosphoprotein 8
MDCK	protein	MDCK
MES-SA	protein	MES-SA
MIA PaCa-2	protein	MIA PaCa-2
Matrix metalloproteinase-9	protein	Matrix metalloproteinase-9
Melanocortin receptor 3	protein	Melanocortin receptor 3
Melanocortin receptor 4	protein	Melanocortin receptor 4
Melanocortin receptor 5	protein	Melanocortin receptor 5
Mitogen-activated protein kinase 1	protein	Mitogen-activated protein kinase 1
Mitogen-activated protein kinase 14	protein	Mitogen-activated protein kinase 14
Mitogen-activated protein kinase 3	protein	Mitogen-activated protein kinase 3
Monocarboxylate transporter 10	protein	Monocarboxylate transporter 10
Motilin receptor	protein	Motilin receptor
Mu-type opioid receptor	protein	Mu-type opioid receptor
Mus musculus	protein	Mus musculus
Muscarinic acetylcholine receptor M1	protein	Muscarinic acetylcholine receptor M1
Muscarinic acetylcholine receptor M2	protein	Muscarinic acetylcholine receptor M2
Muscarinic acetylcholine receptor M3	protein	Muscarinic acetylcholine receptor M3
Muscarinic acetylcholine receptor M4	protein	Muscarinic acetylcholine receptor M4
Muscarinic acetylcholine receptor M5	protein	Muscarinic acetylcholine receptor M5
Mushroom tyrosinase	protein	Mushroom tyrosinase
NON-PROTEIN TARGET	protein	NON-PROTEIN TARGET
Neuronal acetylcholine receptor subunit alpha-4	protein	Neuronal acetylcholine receptor subunit alpha-4
Neuropeptide Y receptor type 1	protein	Neuropeptide Y receptor type 1
Neuropeptide Y receptor type 2	protein	Neuropeptide Y receptor type 2
Neurotensin receptor type 1	protein	Neurotensin receptor type 1
Neutrophil elastase	protein	Neutrophil elastase
Nitric oxide synthase 1	protein	Nitric oxide synthase 1
Nitric oxide synthase, inducible	protein	Nitric oxide synthase, inducible
No relevant target	protein	No relevant target
PC-3	protein	PC-3
Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1	protein	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1
Peripheral myelin protein 22	protein	Peripheral myelin protein 22
Phosphoglycerate kinase, glycosomal	protein	Phosphoglycerate kinase, glycosomal
Plasmodium falciparum	protein	Plasmodium falciparum
Platelet-activating factor receptor	protein	Platelet-activating factor receptor
Pneumocystis carinii	protein	Pneumocystis carinii
Polyunsaturated fatty acid lipoxygenase ALOX15	protein	Polyunsaturated fatty acid lipoxygenase ALOX15
Progesterone receptor	protein	Progesterone receptor
Prostaglandin G/H synthase 1	protein	Prostaglandin G/H synthase 1
Prostaglandin G/H synthase 2	protein	Prostaglandin G/H synthase 2
Protein cereblon/Tyrosinase	protein	Protein cereblon/Tyrosinase
Protein deacetylase HDAC6	protein	Protein deacetylase HDAC6
Protein kinase C alpha type	protein	Protein kinase C alpha type
Protein phosphatase 3 catalytic subunit alpha	protein	Protein phosphatase 3 catalytic subunit alpha
Prothrombin	protein	Prothrombin
Pyruvate kinase	protein	Pyruvate kinase
Rattus norvegicus	protein	Rattus norvegicus
RecQ-like DNA helicase BLM	protein	RecQ-like DNA helicase BLM
Receptor tyrosine-protein kinase erbB-2	protein	Receptor tyrosine-protein kinase erbB-2
Receptor-type tyrosine-protein phosphatase C	protein	Receptor-type tyrosine-protein phosphatase C
Replicase polyprotein 1ab	protein	Replicase polyprotein 1ab
Runt-related transcription factor 1/Core-binding factor subunit beta	protein	Runt-related transcription factor 1/Core-binding factor subunit beta
SARS-CoV-2	protein	SARS-CoV-2
SLC16A10 protein	protein	SLC16A10 protein
Sigma non-opioid intracellular receptor 1	protein	Sigma non-opioid intracellular receptor 1
Sodium-dependent dopamine transporter	protein	Sodium-dependent dopamine transporter
Sodium-dependent noradrenaline transporter	protein	Sodium-dependent noradrenaline transporter
Sodium-dependent serotonin transporter	protein	Sodium-dependent serotonin transporter
Solute carrier family 15 member 1	protein	Solute carrier family 15 member 1
Solute carrier family 22 member 1	protein	Solute carrier family 22 member 1
Solute carrier organic anion transporter family member 1B1	protein	Solute carrier organic anion transporter family member 1B1
Solute carrier organic anion transporter family member 1B3	protein	Solute carrier organic anion transporter family member 1B3
Staphylococcus aureus	protein	Staphylococcus aureus
Substance-K receptor	protein	Substance-K receptor
Substance-P receptor	protein	Substance-P receptor
Thioredoxin reductase 1, cytoplasmic	protein	Thioredoxin reductase 1, cytoplasmic
Thromboxane A2 receptor	protein	Thromboxane A2 receptor
Thromboxane-A synthase	protein	Thromboxane-A synthase
Toxoplasma gondii	protein	Toxoplasma gondii
Trichomonas vaginalis	protein	Trichomonas vaginalis
Trypanosoma brucei	protein	Trypanosoma brucei
Trypanosoma brucei brucei	protein	Trypanosoma brucei brucei
Trypanosoma brucei rhodesiense	protein	Trypanosoma brucei rhodesiense
Trypanosoma cruzi	protein	Trypanosoma cruzi
Type-1 angiotensin II receptor	protein	Type-1 angiotensin II receptor
Type-2 angiotensin II receptor	protein	Type-2 angiotensin II receptor
Tyrosinase	protein	Tyrosinase
Tyrosine-protein kinase Fyn	protein	Tyrosine-protein kinase Fyn
Tyrosine-protein kinase Lck	protein	Tyrosine-protein kinase Lck
Tyrosyl-DNA phosphodiesterase 1	protein	Tyrosyl-DNA phosphodiesterase 1
Ubiquitin carboxyl-terminal hydrolase 2	protein	Ubiquitin carboxyl-terminal hydrolase 2
Unchecked	protein	Unchecked
Vascular endothelial growth factor receptor 1	protein	Vascular endothelial growth factor receptor 1
Vasoactive intestinal polypeptide receptor 1	protein	Vasoactive intestinal polypeptide receptor 1
Vasopressin V1a receptor	protein	Vasopressin V1a receptor
Vasopressin V2 receptor	protein	Vasopressin V2 receptor
Vitamin D3 receptor	protein	Vitamin D3 receptor
Voltage-dependent L-type calcium channel subunit alpha-1C	protein	Voltage-dependent L-type calcium channel subunit alpha-1C
Voltage-dependent N-type calcium channel subunit alpha-1B	protein	Voltage-dependent N-type calcium channel subunit alpha-1B
Voltage-gated inwardly rectifying potassium channel KCNH2	protein	Voltage-gated inwardly rectifying potassium channel KCNH2
WEHI	protein	WEHI
Xanthine dehydrogenase/oxidase	protein	Xanthine dehydrogenase/oxidase
YT-NU	protein	YT-NU
Zone of skin	protein	Zone of skin
cGMP-inhibited 3',5'-cyclic phosphodiesterase 3A	protein	cGMP-inhibited 3',5'-cyclic phosphodiesterase 3A
cGMP-specific 3',5'-cyclic phosphodiesterase	protein	cGMP-specific 3',5'-cyclic phosphodiesterase
